id,ald_smiles,smiles,cls,error,struct_cluster,ald_sulfonyl,ald_sulfonyl_F,ald_nitro,ald_nitrile,ald_imine,ald_has_B,ald_has_Si,ald_has_P,ald_soft_S_thioether,ald_furan_O,ald_thiophene_S,ald_azine_N,ald_halogen,ald_ester,ald_amide,prod_sulfonyl,prod_sulfonyl_F,prod_nitro,prod_nitrile,prod_imine,prod_has_B,prod_has_Si,prod_has_P,prod_soft_S_thioether,prod_furan_O,prod_thiophene_S,prod_azine_N,prod_halogen,prod_ester,prod_amide
194397,C1=CC(=C(C(=C1C=O)OC(F)F)/C=C/C(=O)O)[N+](=O)[O-],O=C(O)C=Cc1c([N+](=O)[O-])ccc(C(=O)C(O)c2ccc([N+](=O)[O-])c(C=CC(=O)O)c2OC(F)F)c1OC(F)F,aromatic,3.2379931376719746,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
202601,C[C@H]1CC[C@@]2([C@H]3CC[C@@]([C@@]3(CC[C@H]2[C@]1(C)CC4=C(C=CC(=C4)C(=O)O)O)C)(C)C=O)C,CC1CCC2(C)C(CCC3(C)C2CCC3(C)C(=O)C(O)C2(C)CCC3C4(C)CCC(C)C(C)(Cc5cc(C(=O)O)ccc5O)C4CCC32C)C1(C)Cc1cc(C(=O)O)ccc1O,aliphatic,0.4903779523258897,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
179772,COC(=O)C1=C(C=C(C=C1C#N)SC(F)(F)F)C=O,COC(=O)c1c(C#N)cc(SC(F)(F)F)cc1C(=O)C(O)c1cc(SC(F)(F)F)cc(C#N)c1C(=O)OC,aromatic,2.7709945763037,0,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
100379,C1CN(CCN1)C2=NN=C(C(=C2)C=O)C(F)(F)F,O=C(c1cc(N2CCNCC2)nnc1C(F)(F)F)C(O)c1cc(N2CCNCC2)nnc1C(F)(F)F,aromatic,1.4894245491379516,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
57072,CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C(C=O)(C#N)C2CC2,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)C(C#N)(C(=O)C(O)C(C#N)(C(=O)c1ccc(C(F)(F)F)cc1S(C)(=O)=O)C1CC1)C1CC1,aliphatic,6.189170496265135,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
67537,CC(C)(C)[Si](C)(C)O[C@H]1C[C@@H](O[C@@]1(CO)C=O)N2C=CC3=C(N=C(N=C32)F)N,CC(C)(C)[Si](C)(C)OC1CC(n2ccc3c(N)nc(F)nc32)OC1(CO)C(=O)C(O)C1(CO)OC(n2ccc3c(N)nc(F)nc32)CC1O[Si](C)(C)C(C)(C)C,aliphatic,1.4891488411411613,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
24253,C1=C(OC(=C1)C=O)CS(=O)(=O)O,O=C(c1ccc(CS(=O)(=O)O)o1)C(O)c1ccc(CS(=O)(=O)O)o1,aromatic,8.767076998551659,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
103160,COC1=NC(=CN=C1)C2=NC(=C3C(NC=CC3=C2)C=O)NC4=CC=C(C=C4)OC(F)(F)F,COc1cncc(-c2cc3c(c(Nc4ccc(OC(F)(F)F)cc4)n2)C(C(=O)C(O)C2NC=Cc4cc(-c5cncc(OC)n5)nc(Nc5ccc(OC(F)(F)F)cc5)c42)NC=C3)n1,aliphatic,0.6988174182481615,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
3455,C1=CC=C(C=C1)C(CCCCNS(=O)(=O)C2=CC=CC(=C2)C(=O)O)C(=O)N[C@@H](CC(=O)O)C=O,O=C(O)CC(NC(=O)C(CCCCNS(=O)(=O)c1cccc(C(=O)O)c1)c1ccccc1)C(=O)C(O)C(CC(=O)O)NC(=O)C(CCCCNS(=O)(=O)c1cccc(C(=O)O)c1)c1ccccc1,aliphatic,8.618670723839989,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
70776,CC(C)(C)OC1CC(C1)(CNCC2=C(C=C(C=C2)C3=C4C(=NC=C3)N=C(N4)C5=CN(N=C5)C)F)C=O,Cn1cc(-c2nc3nccc(-c4ccc(CNCC5(C(=O)C(O)C6(CNCc7ccc(-c8ccnc9nc(-c%10cnn(C)c%10)[nH]c89)cc7F)CC(OC(C)(C)C)C6)CC(OC(C)(C)C)C5)c(F)c4)c3[nH]2)cn1,aliphatic,6.052040762951908,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
79170,CCC1=CSC(=O)N1C2=NOC3=C2C=C(C(=C3F)F)C=O,CCc1csc(=O)n1-c1noc2c(F)c(F)c(C(=O)C(O)c3cc4c(-n5c(CC)csc5=O)noc4c(F)c3F)cc12,aromatic,1.5526394323581163,0,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False
105256,C1CC(CCC1C=O)N2C=C(C(=N2)C(F)F)C3=NN4C=CC(=NC4=C3C(=O)N)N5CC6CC(C5)O6,NC(=O)c1c(-c2cn(C3CCC(C(=O)C(O)C4CCC(n5cc(-c6nn7ccc(N8CC9CC(C8)O9)nc7c6C(N)=O)c(C(F)F)n5)CC4)CC3)nc2C(F)F)nn2ccc(N3CC4CC(C3)O4)nc12,aliphatic,5.052994849336828,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
41398,CC[C@H](C[C@@](C=O)(C(F)(F)F)O)C1=C(C(=C(C=C1)F)C)OC,CCC(CC(O)(C(=O)C(O)C(O)(CC(CC)c1ccc(F)c(C)c1OC)C(F)(F)F)C(F)(F)F)c1ccc(F)c(C)c1OC,aliphatic,4.760303537628079,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
122392,CS(=O)(=O)OC[C@H]([C@H]([C@H](C=O)OCC1=CC=CC=C1)OCC2=CC=CC=C2)OCC3=CC=CC=C3,CS(=O)(=O)OCC(OCc1ccccc1)C(OCc1ccccc1)C(OCc1ccccc1)C(=O)C(O)C(OCc1ccccc1)C(OCc1ccccc1)C(COS(C)(=O)=O)OCc1ccccc1,aliphatic,14.295009665407813,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124975,C1C(C1(CC2=CC=C(C=C2)[N+](=O)[O-])C=O)C(=O)C3=CC=CC=C3,O=C(c1ccccc1)C1CC1(Cc1ccc([N+](=O)[O-])cc1)C(=O)C(O)C1(Cc2ccc([N+](=O)[O-])cc2)CC1C(=O)c1ccccc1,aliphatic,1.5761724969026345,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
102538,C1C2=C(C=CC(=C2)C(C(F)(F)F)(C(F)(F)F)F)NC(N1N=CC3=CN=CC=C3)C=O,O=C(C(O)C1Nc2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2CN1N=Cc1cccnc1)C1Nc2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2CN1N=Cc1cccnc1,aliphatic,5.788776423379996,1,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
191803,C1=CC(=C(C(=C1)C(C(=O)O)O)OC(F)(F)F)C=O,O=C(O)C(O)c1cccc(C(=O)C(O)c2cccc(C(O)C(=O)O)c2OC(F)(F)F)c1OC(F)(F)F,aromatic,5.45574722028601,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
210883,COC1=C(C=CC(=C1OS(=O)(=O)C2=CC=CC=C2)C=O)N,COc1c(N)ccc(C(=O)C(O)c2ccc(N)c(OC)c2OS(=O)(=O)c2ccccc2)c1OS(=O)(=O)c1ccccc1,aromatic,4.482031769163676,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
207555,CC(C)(C)OC(=O)NC(CSC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)C=O,CC(C)(C)OC(=O)NC(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)C(O)C(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(=O)OC(C)(C)C,aliphatic,1.4244518168395528,4,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
93435,CCCC(C(=O)N(C)C1=CC=CC(=C1N(C)CC=O)C)N(C=O)C2=NC(=CC(=C2)C(F)(F)F)C,CCCC(C(=O)N(C)c1cccc(C)c1N(C)CC(=O)C(O)CN(C)c1c(C)cccc1N(C)C(=O)C(CCC)N(C=O)c1cc(C(F)(F)F)cc(C)n1)N(C=O)c1cc(C(F)(F)F)cc(C)n1,aliphatic,6.629860479890439,2,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
88715,CC(C(F)(F)F)NC(=O)C(=O)N1CCC2(CC1)COC3=C(N(C(=C3S(=O)N2)Cl)C)C=O,CC(NC(=O)C(=O)N1CCC2(CC1)COc1c(c(Cl)n(C)c1C(=O)C(O)c1c3c(c(Cl)n1C)S(=O)NC1(CCN(C(=O)C(=O)NC(C)C(F)(F)F)CC1)CO3)S(=O)N2)C(F)(F)F,aromatic,2.731597738634328,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
207769,CC1(O[C@@H]2[C@H](O[C@H]([C@@H]2O1)N3C4=CC(=C(C=C4C(=C3Cl)C=O)Cl)Cl)COC(=O)OC)C,COC(=O)OCC1OC(n2c(Cl)c(C(=O)C(O)c3c(Cl)n(C4OC(COC(=O)OC)C5OC(C)(C)OC54)c4cc(Cl)c(Cl)cc34)c3cc(Cl)c(Cl)cc32)C2OC(C)(C)OC12,aromatic,2.8073952180251496,3,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
75813,CC1=CC=CC=C1C(=O)N(C=O)[C@@H](CC=O)CF,Cc1ccccc1C(=O)N(C(=O)C(O)N(C(=O)c1ccccc1C)C(CF)CC=O)C(CF)CC=O,aliphatic,0.658969294025896,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
47962,CC(CN1CC2C(C1)C2N(C)C)C(C=O)(C3=CC=C(C=C3)F)O,CC(CN1CC2C(C1)C2N(C)C)C(O)(C(=O)C(O)C(O)(c1ccc(F)cc1)C(C)CN1CC2C(C1)C2N(C)C)c1ccc(F)cc1,aliphatic,2.346668386751628,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
207640,CN(CCCCC(=O)O)C1=C(C=C(C=C1)[N+](=O)[O-])C=O,CN(CCCCC(=O)O)c1ccc([N+](=O)[O-])cc1C(=O)C(O)c1cc([N+](=O)[O-])ccc1N(C)CCCCC(=O)O,aromatic,8.41060229470557,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
204231,CCOC1=CC=CC(=C1OS(=O)(=O)C2=CC=CC=C2)C=O,CCOc1cccc(C(=O)C(O)c2cccc(OCC)c2OS(=O)(=O)c2ccccc2)c1OS(=O)(=O)c1ccccc1,aromatic,0.7063705163459915,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87451,CC(C1=CC(=CC=C1)N2CC3=C(C2=O)C=C(C=C3C(F)(F)F)C=O)C(C4=NN=CN4C)F,CC(c1cccc(N2Cc3c(cc(C(=O)C(O)c4cc5c(c(C(F)(F)F)c4)CN(c4cccc(C(C)C(F)c6nncn6C)c4)C5=O)cc3C(F)(F)F)C2=O)c1)C(F)c1nncn1C,aromatic,1.4082812334609347,2,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
66420,CC(C)(C)OC(=O)NC(CCCN(C)C1=C(C=C(C=C1)C2=CC=CC=C2S(=O)(=O)C)F)C=O,CN(CCCC(NC(=O)OC(C)(C)C)C(=O)C(O)C(CCCN(C)c1ccc(-c2ccccc2S(C)(=O)=O)cc1F)NC(=O)OC(C)(C)C)c1ccc(-c2ccccc2S(C)(=O)=O)cc1F,aliphatic,6.43535227007188,4,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
136359,C1CCN(C(C1)C=O)S(=O)(=O)C2=CC(=C(C=C2)F)[N+](=O)[O-],O=C(C(O)C1CCCCN1S(=O)(=O)c1ccc(F)c([N+](=O)[O-])c1)C1CCCCN1S(=O)(=O)c1ccc(F)c([N+](=O)[O-])c1,aliphatic,2.02169564925612,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
110594,C[C@@H](C=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)N)N,CC(NC(=O)C(CCC(=O)O)NC(=O)C(N)CC(N)=O)C(=O)C(O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(N)CC(N)=O,aliphatic,1.299512611626433,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
104649,CC1=C(SC(=N1)C(F)(F)F)C(=O)NC(CCC=CC(=O)O)C=O,Cc1nc(C(F)(F)F)sc1C(=O)NC(CCC=CC(=O)O)C(=O)C(O)C(CCC=CC(=O)O)NC(=O)c1sc(C(F)(F)F)nc1C,aliphatic,5.596725422364612,4,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True
78467,CCOC(=O)C1=CC=CC=C1OC2(C(C(C(CO2)NC(=O)C(C)(C)C)F)C=O)F,CCOC(=O)c1ccccc1OC1(F)OCC(NC(=O)C(C)(C)C)C(F)C1C(=O)C(O)C1C(F)C(NC(=O)C(C)(C)C)COC1(F)Oc1ccccc1C(=O)OCC,aliphatic,8.080750121434619,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
80794,CC1=C(C=CC(=C1)C2=CC(=C(NC2=O)C(C)C)NC3=NC=NC(=C3CC=O)NC)F,CNc1ncnc(Nc2cc(-c3ccc(F)c(C)c3)c(=O)[nH]c2C(C)C)c1CC(=O)C(O)Cc1c(NC)ncnc1Nc1cc(-c2ccc(F)c(C)c2)c(=O)[nH]c1C(C)C,aliphatic,0.4852453939534329,2,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
75570,C1=CC(=C(C=C1S(=O)(=O)NCC(F)(F)F)C=O)F,O=C(c1cc(S(=O)(=O)NCC(F)(F)F)ccc1F)C(O)c1cc(S(=O)(=O)NCC(F)(F)F)ccc1F,aromatic,0.9034889465894675,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
18604,C1=CSC(=C1S(=O)(=O)Cl)C=O,O=C(c1sccc1S(=O)(=O)Cl)C(O)c1sccc1S(=O)(=O)Cl,aromatic,6.148465357466815,2,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
104574,C1=CC2=C(C=C(C3=C2C(=C1)C(=O)OC3=O)C=O)OC4=C(C=C(C=C4)C(F)(F)F)[N+](=O)[O-],O=C1OC(=O)c2c(C(=O)C(O)c3cc(Oc4ccc(C(F)(F)F)cc4[N+](=O)[O-])c4cccc5c4c3C(=O)OC5=O)cc(Oc3ccc(C(F)(F)F)cc3[N+](=O)[O-])c3cccc1c23,aromatic,8.236153408925386,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
198723,CC(C)(C=O)OC(=O)C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],CC(C)(OC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C(=O)C(O)C(C)(C)OC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,aliphatic,5.4589718046867,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
65394,CCC1=C(C=CC(=C1)F)N(C)C2=NC(=C3C(=C2)N(C=N3)C)NCC4(CC4)C=O,CCc1cc(F)ccc1N(C)c1cc2c(ncn2C)c(NCC2(C(=O)C(O)C3(CNc4nc(N(C)c5ccc(F)cc5CC)cc5c4ncn5C)CC3)CC2)n1,aliphatic,1.5193359056346267,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
70894,CN(C)[C@@H]1COCCC1N2C=C(C(=O)C(=C2C=O)O)C(=O)NCC3=C(C=C(C=C3F)F)F,CN(C)C1COCCC1n1cc(C(=O)NCc2c(F)cc(F)cc2F)c(=O)c(O)c1C(=O)C(O)c1c(O)c(=O)c(C(=O)NCc2c(F)cc(F)cc2F)cn1C1CCOCC1N(C)C,aromatic,4.214462699294865,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
3456,C1=CC(=C(C=C1S(=O)(=O)NCC2=CC=C(S2)CC(=O)N[C@@H](CC(=O)O)C=O)C(=O)O)O,O=C(O)CC(NC(=O)Cc1ccc(CNS(=O)(=O)c2ccc(O)c(C(=O)O)c2)s1)C(=O)C(O)C(CC(=O)O)NC(=O)Cc1ccc(CNS(=O)(=O)c2ccc(O)c(C(=O)O)c2)s1,aliphatic,8.09031347248505,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
121368,CC1=CC=C(C=C1)S(=O)(=O)N[C@H](CCC2=CC=CC=C2)CC=O,Cc1ccc(S(=O)(=O)NC(CCc2ccccc2)CC(=O)C(O)CC(CCc2ccccc2)NS(=O)(=O)c2ccc(C)cc2)cc1,aliphatic,8.287188188253147,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14898,C([C@H]([C@H]([C@@H]([C@H](C=O)N)N)O)O)O,NC(C(=O)C(O)C(N)C(N)C(O)C(O)CO)C(N)C(O)C(O)CO,aliphatic,1.3201977573849275,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
195749,CC([C@H]([C@@H]([C@@H](C=O)O)O)O)O,CC(O)C(O)C(O)C(O)C(=O)C(O)C(O)C(O)C(O)C(C)O,aliphatic,0.658109017963378,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110569,C[C@@H](C(=O)N[C@@H](C)C(=O)NCC=O)N,CC(N)C(=O)NC(C)C(=O)NCC(=O)C(O)CNC(=O)C(C)NC(=O)C(C)N,aliphatic,0.899412873974734,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
91240,CC=NC1=C(C(=CC(=C1)OCCOC)F)C(=C)NC2=CC(C(C=C2)NC3CCOCC3)C=O,C=C(NC1=CC(C(=O)C(O)C2C=C(NC(=C)c3c(F)cc(OCCOC)cc3N=CC)C=CC2NC2CCOCC2)C(NC2CCOCC2)C=C1)c1c(F)cc(OCCOC)cc1N=CC,aliphatic,0.1312707314835508,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5275,C1CN(C2=C(C1O)C=CC(=N2)C=O)C(=O)NC3=NC=C(C=C3)C#N,N#Cc1ccc(NC(=O)N2CCC(O)c3ccc(C(=O)C(O)c4ccc5c(n4)N(C(=O)Nc4ccc(C#N)cn4)CCC5O)nc32)nc1,aromatic,1.3124232675926135,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
50177,C([C@H]([C@H]([C@@H]([C@@H](C=O)F)OP(=O)(O)O)OP(=O)(O)O)O)O,O=C(C(O)C(F)C(OP(=O)(O)O)C(OP(=O)(O)O)C(O)CO)C(F)C(OP(=O)(O)O)C(OP(=O)(O)O)C(O)CO,aliphatic,3.514163438674144,5,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
91588,CNC1=C(C=C(C=C1)C2=CC(=CC=C2)C(F)(F)F)C(=O)N3CCNCC3C=O,CNc1ccc(-c2cccc(C(F)(F)F)c2)cc1C(=O)N1CCNCC1C(=O)C(O)C1CNCCN1C(=O)c1cc(-c2cccc(C(F)(F)F)c2)ccc1NC,aliphatic,0.0481526389880997,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
107356,CC(=O)N1C[C@H](C[C@H]1C(=O)N[C@@H](CC(=O)O)C=O)NC(=O)C2=CC=C(C=C2)C3=CC(=CC=C3)F,CC(=O)N1CC(NC(=O)c2ccc(-c3cccc(F)c3)cc2)CC1C(=O)NC(CC(=O)O)C(=O)C(O)C(CC(=O)O)NC(=O)C1CC(NC(=O)c2ccc(-c3cccc(F)c3)cc2)CN1C(C)=O,aliphatic,0.614952834988804,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
71469,CN1C(=CC=N1)SN(N2CCC3=CC4=C(CC3(C2)C=O)C=NN4C5=CC=C(C=C5)F)O,Cn1nccc1SN(O)N1CCC2=Cc3c(cnn3-c3ccc(F)cc3)CC2(C(=O)C(O)C23Cc4cnn(-c5ccc(F)cc5)c4C=C2CCN(N(O)Sc2ccnn2C)C3)C1,aliphatic,1.70639158618161,1,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
77726,CNC1=CC(=C(C=C1)CNC2=CC=CC3=C2CN(C3=O)C(CCC=O)(C(=O)NC)O)F,CNC(=O)C(O)(CCC(=O)C(O)CCC(O)(C(=O)NC)N1Cc2c(NCc3ccc(NC)cc3F)cccc2C1=O)N1Cc2c(NCc3ccc(NC)cc3F)cccc2C1=O,aliphatic,4.5349059356908255,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
55537,C[C@H](CC=O)N(C1=CN=C(C(=N1)NC2=CN=C3C=C(C=CC3=C2)F)C(=O)N)N,CC(CC(=O)C(O)CC(C)N(N)c1cnc(C(N)=O)c(Nc2cnc3cc(F)ccc3c2)n1)N(N)c1cnc(C(N)=O)c(Nc2cnc3cc(F)ccc3c2)n1,aliphatic,1.7626093504146605,2,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
185106,CC1=C(C=C(C=C1)C(C)(C=O)N(C)C(=O)OC(C)(C)C)OC(F)F,Cc1ccc(C(C)(C(=O)C(O)C(C)(c2ccc(C)c(OC(F)F)c2)N(C)C(=O)OC(C)(C)C)N(C)C(=O)OC(C)(C)C)cc1OC(F)F,aliphatic,1.2642288950204923,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
7897,CC(C)N1C(=CC=N1)C2=C(C=CC=N2)COC3=CN=C(C=C3C=O)OC(F)F,CC(C)n1nccc1-c1ncccc1COc1cnc(OC(F)F)cc1C(=O)C(O)c1cc(OC(F)F)ncc1OCc1cccnc1-c1ccnn1C(C)C,aromatic,2.488115249059692,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
186274,C1=CC2=C(C=C1C=O)C(=CN2)S(=O)(=O)F,O=C(c1ccc2[nH]cc(S(=O)(=O)F)c2c1)C(O)c1ccc2[nH]cc(S(=O)(=O)F)c2c1,aromatic,4.396998763754318,2,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
45625,CC(CC=O)N(C1=C(C=C(C(=N1)NC2=CC(=CC=C2)OC)C(=O)N)F)N,COc1cccc(Nc2nc(N(N)C(C)CC(=O)C(O)CC(C)N(N)c3nc(Nc4cccc(OC)c4)c(C(N)=O)cc3F)c(F)cc2C(N)=O)c1,aliphatic,2.50148721600794,2,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
78962,CNC1=C(C=C(C=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)N(CC=O)CC3=NC=CC=N3,CNc1ccc(-c2ccc(C(F)(F)F)cc2)cc1C(=O)N(CC(=O)C(O)CN(Cc1ncccn1)C(=O)c1cc(-c2ccc(C(F)(F)F)cc2)ccc1NC)Cc1ncccn1,aliphatic,4.021043174236035,2,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
7240,COC1=C(C=C(C=C1)S(=O)(=O)NC2=NC(=C(S2)C=O)C3=CC(=CC=C3)[N+](=O)[O-])OC,COc1ccc(S(=O)(=O)Nc2nc(-c3cccc([N+](=O)[O-])c3)c(C(=O)C(O)c3sc(NS(=O)(=O)c4ccc(OC)c(OC)c4)nc3-c3cccc([N+](=O)[O-])c3)s2)cc1OC,aromatic,0.4818346354826772,2,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False
4870,C/C(=C\CC/C(=C/CC1=C(C=C(C(=C1O)C=O)CO)O)/C)/CCCC(C)(C)O,CC(=CCc1c(O)cc(CO)c(C(=O)C(O)c2c(CO)cc(O)c(CC=C(C)CCC=C(C)CCCC(C)(C)O)c2O)c1O)CCC=C(C)CCCC(C)(C)O,aromatic,4.768691814427285,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98833,CC1=NOC(C2=C1C=C(C=C2)NC(=O)C(CC(C)(C)C3=C(C(=CC=C3)O)Cl)(C(F)(F)F)O)C=O,CC1=NOC(C(=O)C(O)C2ON=C(C)c3cc(NC(=O)C(O)(CC(C)(C)c4cccc(O)c4Cl)C(F)(F)F)ccc32)c2ccc(NC(=O)C(O)(CC(C)(C)c3cccc(O)c3Cl)C(F)(F)F)cc21,aliphatic,0.8218704658330758,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
