id,prod_smiles,ald_smiles,dG_orca_kcal,dG_gxtb_kcal,dG_pred,error
85647,N#Cc1ccc(OC2CN(S(=O)(=O)c3ccc(C(=O)C(O)c4ccc(S(=O)(=O)N5CC(Oc6ccc(C#N)c(F)c6)C(O)(CO)C5)c(C#N)c4)cc3C#N)CC2(O)CO)cc1F,C1[C@@H]([C@](CN1S(=O)(=O)C2=C(C=C(C=C2)C=O)C#N)(CO)O)OC3=CC(=C(C=C3)C#N)F,-0.7347614525368039,13.7352,8.659532477492757,9.39429393002956
187522,O=C(c1c(N2CC(CS(=O)(=O)F)CC2=O)oc2ccccc2c1=O)C(O)c1c(N2CC(CS(=O)(=O)F)CC2=O)oc2ccccc2c1=O,C1C(CN(C1=O)C2=C(C(=O)C3=CC=CC=C3O2)C=O)CS(=O)(=O)F,41.94210153619006,43.8153,51.32980203018268,9.387700493992618
186751,O=C(c1cc(C(=O)N2CCC3CN(C(=O)C(F)(F)F)CC3C2)ccc1B(O)O)C(O)c1cc(C(=O)N2CCC3CN(C(=O)C(F)(F)F)CC3C2)ccc1B(O)O,B(C1=C(C=C(C=C1)C(=O)N2CCC3CN(CC3C2)C(=O)C(F)(F)F)C=O)(O)O,12.885810482147027,-5.3287,3.536688160310205,9.349122321836823
121035,CC(C(=O)C(O)C(C)P(Br)(c1ccccc1)(c1ccccc1)c1ccccc1)P(Br)(c1ccccc1)(c1ccccc1)c1ccccc1,CC(C=O)P(C1=CC=CC=C1)(C2=CC=CC=C2)(C3=CC=CC=C3)Br,40.87680373482801,24.4913,31.57566964524902,9.301134089578987
25089,NC(C(=O)C(O)C(N)C(OP(=O)(O)OCC(=O)C(O)C(O)C(O)CO)C(O)C(O)CO)C(OP(=O)(O)OCC(=O)C(O)C(O)C(O)CO)C(O)C(O)CO,C([C@H]([C@H]([C@@H]([C@H](C=O)N)OP(=O)(O)OCC(=O)[C@H]([C@@H](C(CO)O)O)O)O)O)O,-13.457198417627934,-11.663,-4.1684061310636125,9.288792286564322
3407,CC(=O)NC(C(=O)C(O)C(NC(C)=O)C(O)C(O)C(O)COS(=O)(=O)O)C(O)C(O)C(O)COS(=O)(=O)O,CC(=O)N[C@@H](C=O)[C@H]([C@H]([C@@H](COS(=O)(=O)O)O)O)O,29.51816528149732,22.1926,20.237326252089545,9.280839029407773
96917,CN=CC(=CN)c1cc(F)c(Nc2cccc(NC)c2NCCC(=O)C(O)CCNc2c(NC)cccc2Nc2cc(C(F)F)c(C(C=NC)=CN)cc2F)cc1C(F)F,CNC1=C(C(=CC=C1)NC2=C(C=C(C(=C2)C(F)F)C(=CN)C=NC)F)NCCC=O,3.819187096198363,5.2633,13.059496324435116,9.240309228236752
52135,Cc1cc2c(C3CCN(S(=O)(=O)c4ccc(OC(C)C)cc4)C3)cn(CC(=O)C(O)Cn3cc(C4CCN(S(=O)(=O)c5ccc(OC(C)C)cc5)C4)c4cc(C)c(F)cc43)c2cc1F,CC1=CC2=C(C=C1F)N(C=C2C3CCN(C3)S(=O)(=O)C4=CC=C(C=C4)OC(C)C)CC=O,3.9525604333768407,3.0866,13.188619770067255,9.236059336690415
62207,CN(CCF)CC(CC(=O)C(O)CC(CN(C)CCF)Nc1cc(-c2cnc(NC(=O)C3CC3)cn2)cnc1C#N)Nc1cc(-c2cnc(NC(=O)C3CC3)cn2)cnc1C#N,CN(CCF)C[C@H](CC=O)NC1=C(N=CC(=C1)C2=CN=C(C=N2)NC(=O)C3CC3)C#N,3.820981555705397,-22.2045,-5.383035941859454,9.204017497564852
182957,COC1C2CC(CC2C(=O)C(O)C2CC3CC2C(OC)C3OC(=O)C(F)(F)S(=O)(=O)O)C1OC(=O)C(F)(F)S(=O)(=O)O,COC1C2CC(C1OC(=O)C(F)(F)S(=O)(=O)O)CC2C=O,39.8554275685648,20.6036,30.709592966159757,9.145834602405046
69641,CCOC(=O)c1cn2c(cc1=O)-c1cc(C(=O)C(O)c3cc4c(cc3OS(=O)(=O)C(F)(F)F)CC3(CCC3)n3cc(C(=O)OCC)c(=O)cc3-4)c(OS(=O)(=O)C(F)(F)F)cc1CC21CCC1,CCOC(=O)C1=CN2C(=CC1=O)C3=CC(=C(C=C3CC24CCC4)OS(=O)(=O)C(F)(F)F)C=O,20.655021624991004,18.7616,29.790974339723647,9.135952714732642
53890,O=C(c1cc2c(Cl)c(OS(=O)(=O)C(F)(F)F)ccc2n1CC(F)(F)F)C(O)c1cc2c(Cl)c(OS(=O)(=O)C(F)(F)F)ccc2n1CC(F)(F)F,C1=CC(=C(C2=C1N(C(=C2)C=O)CC(F)(F)F)Cl)OS(=O)(=O)C(F)(F)F,8.125345891520098,16.6436,17.23548728515135,9.110141393631253
96244,CCCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccc(F)c(F)c1)C(=O)C(O)C(Cc1ccc(F)c(F)c1)NC(=O)C(CCCC)NC(=O)C(N)Cc1c[nH]c2ccccc12,CCCC[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)F)F)C=O)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)N,8.509546959341566,-11.9394,-0.5937855622248165,9.103332521566385
196757,O=C(c1c(C(F)F)cc([N+](=O)[O-])cc1S(=O)(=O)Cl)C(O)c1c(C(F)F)cc([N+](=O)[O-])cc1S(=O)(=O)Cl,C1=C(C=C(C(=C1C(F)F)C=O)S(=O)(=O)Cl)[N+](=O)[O-],25.74707335832344,8.9169,16.67470605748629,9.07236730083715
104268,O=C(c1cc(OS(=O)(=O)C(F)(F)F)ccc1C1CCN(c2ccc(F)cn2)C1)C(O)c1cc(OS(=O)(=O)C(F)(F)F)ccc1C1CCN(c2ccc(F)cn2)C1,C1CN(CC1C2=C(C=C(C=C2)OS(=O)(=O)C(F)(F)F)C=O)C3=NC=C(C=C3)F,41.14103956715544,29.889,32.1228323386727,9.018207228482735
64383,O=C(Nc1ccc(Oc2ccnc3cc(C4=CCC(C(=O)C(O)C5C=NC(c6cc7nccc(Oc8ccc(NC(=O)NC9CC9)cc8F)c7s6)=CC5)C=N4)sc23)c(F)c1)NC1CC1,C1CC1NC(=O)NC2=CC(=C(C=C2)OC3=C4C(=NC=C3)C=C(S4)C5=CCC(C=N5)C=O)F,10.697089971271748,-5.9412,1.6798160989569937,9.017273872314751
34002,O=C(c1c(F)c(=O)[nH]c(=O)n1C1OC(COP(=O)(O)O)C(O)C1O)C(O)c1c(F)c(=O)[nH]c(=O)n1C1OC(COP(=O)(O)O)C(O)C1O,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C(=C(C(=O)NC2=O)F)C=O)O)O)OP(=O)(O)O,3.472790806047412,-12.088,-5.543690632038102,9.016481438085512
57868,COc1cc(OC)c(C=CS(=O)(=O)Cc2ccc(OC)c(NC(=O)C(F)(F)C(=O)C(O)C(F)(F)C(=O)Nc3cc(CS(=O)(=O)C=Cc4c(OC)cc(OC)cc4OC)ccc3OC)c2)c(OC)c1,COC1=C(C=C(C=C1)CS(=O)(=O)C=CC2=C(C=C(C=C2OC)OC)OC)NC(=O)C(C=O)(F)F,-6.596718365733562,7.3494,2.3673048307121007,8.964023196445662
36410,O=C(c1cc(F)c(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O)c(F)c1)C(O)c1cc(F)c(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O)c(F)c1,C1=C(C=C(C(=C1F)OS(=O)(=O)C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)F)C=O,44.16760359617921,23.599,35.24739722986355,8.92020636631566
110717,CC(O)C(C(=O)C(O)C(C(C)O)C1CC(SCCN=CN)C(C(=O)O)N1)C1CC(SCCN=CN)C(C(=O)O)N1,C[C@H]([C@@H](C=O)[C@H]1C[C@H]([C@@H](N1)C(=O)O)SCCN=CN)O,-22.80053077005969,-7.3876,-13.886316177222064,8.914214592837627
46596,CC(CN1CCC(c2ccc(F)cc2)C(C)(C)C1)C(NC(=O)OC(C)(C)C)C(=O)C(O)C(NC(=O)OC(C)(C)C)C(C)CN1CCC(c2ccc(F)cc2)C(C)(C)C1,CC(CN1CCC(C(C1)(C)C)C2=CC=C(C=C2)F)C(C=O)NC(=O)OC(C)(C)C,6.027498533884703,-18.144,-2.805375766377161,8.832874300261864
171097,O=C(c1c(Cl)cc(OC2CCCCO2)cc1OS(=O)(=O)C(F)(F)F)C(O)c1c(Cl)cc(OC2CCCCO2)cc1OS(=O)(=O)C(F)(F)F,C1CCO[C@@H](C1)OC2=CC(=C(C(=C2)Cl)C=O)OS(=O)(=O)C(F)(F)F,10.899804047376472,-7.6247,19.719233976764077,8.819429929387601
57840,O=C(C(O)C(F)P(=O)(O)O)C(F)P(=O)(O)O,C(=O)C(F)P(=O)(O)O,5.8707497947153096,-2.5422,-2.932795507614522,8.803545302329832
199783,O=C(O)c1ccccc1NN=Cc1cc(C(=O)C(O)c2cc(C=NNc3ccccc3C(=O)O)nc3[nH]c(=O)ccc23)c2ccc(=O)[nH]c2n1,C1=CC=C(C(=C1)C(=O)O)N/N=C/C2=CC(=C3C=CC(=O)NC3=N2)C=O,12.513143351942864,-5.7084,3.737333027878395,8.77581032406447
24253,O=C(c1ccc(CS(=O)(=O)O)o1)C(O)c1ccc(CS(=O)(=O)O)o1,C1=C(OC(=C1)C=O)CS(=O)(=O)O,27.450923149737385,5.4561,18.68384615118573,8.767076998551659
83205,CC(c1nc2c(F)cccc2[nH]1)C(CC(=O)C(O)CC(Nc1nc(Cc2ccc(F)cc2)no1)(C(N)=O)C(C)c1nc2c(F)cccc2[nH]1)(Nc1nc(Cc2ccc(F)cc2)no1)C(N)=O,C[C@H](C1=NC2=C(N1)C=CC=C2F)C(CC=O)(C(=O)N)NC3=NC(=NO3)CC4=CC=C(C=C4)F,-3.493196117969473,-7.7279,5.196615386814122,8.689811504783595
3455,O=C(O)CC(NC(=O)C(CCCCNS(=O)(=O)c1cccc(C(=O)O)c1)c1ccccc1)C(=O)C(O)C(CC(=O)O)NC(=O)C(CCCCNS(=O)(=O)c1cccc(C(=O)O)c1)c1ccccc1,C1=CC=C(C=C1)C(CCCCNS(=O)(=O)C2=CC=CC(=C2)C(=O)O)C(=O)N[C@@H](CC(=O)O)C=O,-11.86138981279596,0.2611,-3.242719088955971,8.618670723839989
198103,O=C(c1cc2ccccc2nc1S(=O)(=O)F)C(O)c1cc2ccccc2nc1S(=O)(=O)F,C1=CC=C2C(=C1)C=C(C(=N2)S(=O)(=O)F)C=O,17.12282640083117,22.8894,25.730108364536058,8.607281963704889
69204,CCc1ccc(-c2ccc(C3=NOC(CC(NC)C(=O)C(O)C(CC4CC(c5ccc(-c6ccc(CC)cc6C)c(F)c5)=NO4)NC)C3)cc2F)c(C)c1,CCC1=CC(=C(C=C1)C2=C(C=C(C=C2)C3=NOC(C3)CC(C=O)NC)F)C,2.5267008650852087,4.8439,11.127318305384197,8.600617440298988
60169,O=C(CCl)NC1CN(CC(NC(=O)c2ccc(F)cc2)C(=O)C(O)C(CN2CCOC(NC(=O)CCl)C2)NC(=O)c2ccc(F)cc2)CCO1,C1COC(CN1C[C@@H](C=O)NC(=O)C2=CC=C(C=C2)F)NC(=O)CCl,-8.503761520148108,2.2375,0.0739363215976727,8.577697841745781
148834,CC=CCCC(CNS(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)C(O)C(CCC=CC)CNS(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,C/C=C/CCC(CNS(=O)(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C=O,16.38159358942992,-0.7102,7.827791236783739,8.55380235264618
17538,O=C(CCc1nc2c(C(=O)C(O)c3c(O)ccc4oc(CCC(=O)NCCN5CCOCC5)nc34)c(O)ccc2o1)NCCN1CCOCC1,C1COCCN1CCNC(=O)CCC2=NC3=C(O2)C=CC(=C3C=O)O,21.730628290094323,-4.8698,13.180330959799148,8.550297330295175
148746,COc1cc(Br)c(C(=O)C(O)c2cc(OS(=O)(=O)C(F)(F)F)c(OC)cc2Br)cc1OS(=O)(=O)C(F)(F)F,COC1=C(C=C(C(=C1)Br)C=O)OS(=O)(=O)C(F)(F)F,18.7036673756558,2.8789,10.170028568313631,8.533638807342165
114878,O=C(CNCCNc1cccc2c(S(=O)(=O)O)cccc12)C(O)CNCCNc1cccc2c(S(=O)(=O)O)cccc12,C1=CC2=C(C=CC=C2S(=O)(=O)O)C(=C1)NCCNCC=O,13.817464177286574,-6.9786,5.287079594278643,8.530384583007931
90873,CN=C(C(=CN)c1ccc(C(=O)C(O)c2ccc(C(=CN)C(=NC)c3c(F)c(Cl)cc(OC4CC4)c3C#N)cc2C(CN)=NNC)c(C(CN)=NNC)c1)c1c(F)c(Cl)cc(OC2CC2)c1C#N,CN/N=C(/CN)\C1=C(C=CC(=C1)/C(=C/N)/C(=NC)C2=C(C(=CC(=C2F)Cl)OC3CC3)C#N)C=O,10.332196581073331,16.2408,18.86178824074253,8.529591659669203
4025,CC(C)C(CC(=O)NCCn1c(-c2cccnc2)nc2ccccc21)C(=O)NC(CC(=O)O)C(=O)C(O)C(CC(=O)O)NC(=O)C(CC(=O)NCCn1c(-c2cccnc2)nc2ccccc21)C(C)C,CC(C)[C@H](CC(=O)NCCN1C2=CC=CC=C2N=C1C3=CN=CC=C3)C(=O)N[C@@H](CC(=O)O)C=O,7.702602995862129,13.6413,16.208537255198813,8.505934259336684
972,CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)C(O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(C)=O)C(C)C)C(C)C,C[C@@H](C(=O)NC(CC(=O)O)C=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)C,20.6569364072398,-13.8476,12.158088931334266,8.498847475905531
61025,CCN(Cc1cccc(F)n1)C(=O)C(Cc1c(F)cc(OCc2ccccc2)cc1F)C(=O)C(O)C(Cc1c(F)cc(OCc2ccccc2)cc1F)C(=O)N(CC)Cc1cccc(F)n1,CCN(CC1=NC(=CC=C1)F)C(=O)C(CC2=C(C=C(C=C2F)OCC3=CC=CC=C3)F)C=O,-2.1688834885230968,1.3337,6.315385517823656,8.484269006346754
97917,O=C(C(O)C(F)(F)C(O)C(O)C(O)COP(=O)(O)O)C(F)(F)C(O)C(O)C(O)COP(=O)(O)O,C(C(C(C(C(C=O)(F)F)O)O)O)OP(=O)(O)O,10.714663964706965,-10.4181,2.2412285615543315,8.473435403152633
196783,O=C(c1c([N+](=O)[O-])ccc(C(F)F)c1S(=O)(=O)Cl)C(O)c1c([N+](=O)[O-])ccc(C(F)F)c1S(=O)(=O)Cl,C1=CC(=C(C(=C1C(F)F)S(=O)(=O)Cl)C=O)[N+](=O)[O-],42.86833597785203,28.4636,34.41004198875109,8.458293989100937
104209,NC(=O)c1cc(OCC2COC2)c(N(CCCC(=O)C(O)CCCN(NCc2ccc(F)cc2)c2c(OCC3COC3)cc(C(N)=O)cc2[N+](=O)[O-])NCc2ccc(F)cc2)c([N+](=O)[O-])c1,C1C(CO1)COC2=CC(=CC(=C2N(CCCC=O)NCC3=CC=C(C=C3)F)[N+](=O)[O-])C(=O)N,3.7827295074809353,4.488,12.191334936966523,8.408605429485588
110663,NCCCCC(N)C(=O)NC(CN)C(=O)NC(Cc1ccc(O)cc1)C(=O)C(O)C(Cc1ccc(O)cc1)NC(=O)C(CN)NC(=O)C(N)CCCCN,C1=CC(=CC=C1C[C@H](C=O)NC(=O)[C@H](CN)NC(=O)[C@@H](CCCCN)N)O,2.802954289334158,3.105,11.20744564505608,8.404491355721923
185505,CN(C(=O)OC(C)(C)C)C(C)(C(=O)C(O)C(C)(c1cn(C)nc1C(F)(F)F)N(C)C(=O)OC(C)(C)C)c1cn(C)nc1C(F)(F)F,CC(C)(C)OC(=O)N(C)C(C)(C=O)C1=CN(N=C1C(F)(F)F)C,23.022068484534955,-3.8596,14.629378990895225,8.392689493639732
80337,CCCCOc1nc(N)c([N+](=O)[O-])c(N(Cc2ccc(F)c(C(=O)C(O)c3cc(CN(c4nc(OCCCC)nc(N)c4[N+](=O)[O-])N(C)C(=O)OC(C)(C)C)ccc3F)c2)N(C)C(=O)OC(C)(C)C)n1,CCCCOC1=NC(=C(C(=N1)N(CC2=CC(=C(C=C2)F)C=O)N(C)C(=O)OC(C)(C)C)[N+](=O)[O-])N,6.1545004566502834,16.1908,14.521801938974637,8.367301482324354
35395,CC(=O)N(c1cc(C)[nH]c(=O)c1NS(=O)(=O)Cc1ccccc1F)C(CCCN=C(N)N)C(=O)C(O)C(CCCN=C(N)N)N(C(C)=O)c1cc(C)[nH]c(=O)c1NS(=O)(=O)Cc1ccccc1F,CC1=CC(=C(C(=O)N1)NS(=O)(=O)CC2=CC=CC=C2F)N([C@@H](CCCN=C(N)N)C=O)C(=O)C,-6.004522155926102,-8.0405,2.3349434519684955,8.339465607894597
203968,O=C(c1ccc([N+](=O)[O-])cc1S(=O)(=O)O)C(O)c1ccc([N+](=O)[O-])cc1S(=O)(=O)O,C1=CC(=C(C=C1[N+](=O)[O-])S(=O)(=O)O)C=O,30.130685616230515,15.8016,21.84120583216625,8.28947978406427
121368,Cc1ccc(S(=O)(=O)NC(CCc2ccccc2)CC(=O)C(O)CC(CCc2ccccc2)NS(=O)(=O)c2ccc(C)cc2)cc1,CC1=CC=C(C=C1)S(=O)(=O)N[C@H](CCC2=CC=CC=C2)CC=O,10.12614258986716,0.4297,1.838954401614013,8.287188188253147
6827,CC(NC(=O)C(NC(=O)C(N)Cc1ccc(O)cc1)C(C)C)C(=O)NC(CC(=O)O)C(=O)C(O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(NC(=O)C(N)Cc1ccc(O)cc1)C(C)C,C[C@@H](C(=O)N[C@@H](CC(=O)O)C=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC1=CC=C(C=C1)O)N,10.486246771397376,-8.979,2.200006130199496,8.28624064119788
48693,CCCC(CNC(=O)c1ccccc1C(=O)C(O)c1ccccc1C(=O)NCC(CCC)NC(C)C(=O)NC(=O)Cc1cc(F)cc(F)c1)NC(C)C(=O)NC(=O)Cc1cc(F)cc(F)c1,CCCC(CNC(=O)C1=CC=CC=C1C=O)N[C@@H](C)C(=O)NC(=O)CC2=CC(=CC(=C2)F)F,25.50996195653307,4.7542,17.230573184652744,8.279388771880324
61138,CC(=O)NC1C(N)C(F)C(F)(C(=O)C(O)C2(F)OC(C(O)C(O)CO)C(NC(C)=O)C(N)C2F)OC1C(O)C(O)CO,CC(=O)N[C@@H]1C([C@@H]([C@@](OC1[C@@H]([C@@H](CO)O)O)(C=O)F)F)N,-3.653039575720424,-6.8247,4.614694132914545,8.26773370863497
74914,CN(Cc1cc(F)cc(F)c1)c1cc(C(=O)NCc2ccc(F)cc2)cnc1C(C)(C)C(=O)C(O)C(C)(C)c1ncc(C(=O)NCc2ccc(F)cc2)cc1N(C)Cc1cc(F)cc(F)c1,CC(C)(C=O)C1=C(C=C(C=N1)C(=O)NCC2=CC=C(C=C2)F)N(C)CC3=CC(=CC(=C3)F)F,25.757055091052504,4.2454,17.514175759172,8.242879331880502
213189,CC1(C)C2CC(CC(=O)C(O)CC3CC4CC(C3NC(=O)c3csc5ccc(OS(=O)(=O)c6ccccc6)cc35)C4(C)C)C(NC(=O)c3csc4ccc(OS(=O)(=O)c5ccccc5)cc34)C1C2,CC1([C@@H]2C[C@H]([C@@H]([C@H]1C2)NC(=O)C3=CSC4=C3C=C(C=C4)OS(=O)(=O)C5=CC=CC=C5)CC=O)C,3.2150616910424232,-1.4963,11.457387337231909,8.242325646189483
52633,CC(=O)Nc1ccc(C(=O)NCC(=O)N2CCCC2C(=O)NC(C)C(=O)C(O)C(C)NC(=O)C2CCCN2C(=O)CNC(=O)c2ccc(NC(C)=O)cc2F)c(F)c1,C[C@@H](C=O)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)C2=C(C=C(C=C2)NC(=O)C)F,6.440436043088625,-7.9005,-1.7872297097333556,8.22766575282198
19462,O=C(CCC=CS(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(O)CCC=CS(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,C1=C(C=C(C=C1C(F)(F)F)S(=O)(=O)/C=C/CCC=O)C(F)(F)F,26.93337505163108,12.4645,18.728004970709183,8.205370080921895
920,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(CC1CCNC1=O)C(=O)C(O)C(CC1CCNC1=O)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1,CC(C)C[C@@H](C(=O)N[C@@H](CC1CCNC1=O)C=O)NC(=O)OCC2=CC=CC=C2,-2.867755698984005,-2.4537,5.264390581560226,8.132146280544232
182848,CC(NC(=O)c1ccccc1)C(=O)N1CC(F)(F)CC1C(=O)NC(CC(=O)O)C(=O)C(O)C(CC(=O)O)NC(=O)C1CC(F)(F)CN1C(=O)C(C)NC(=O)c1ccccc1,C[C@@H](C(=O)N1CC(CC1C(=O)N[C@@H](CC(=O)O)C=O)(F)F)NC(=O)C2=CC=CC=C2,8.66423259573634,10.5639,16.781717447854245,8.117484852117904
51631,COc1ccc(C(=O)C(O)c2ccc(OC)c(N(CCCc3ccccc3)C(=O)n3nnn(-c4c(F)cccc4F)c3=O)c2)cc1N(CCCc1ccccc1)C(=O)n1nnn(-c2c(F)cccc2F)c1=O,COC1=C(C=C(C=C1)C=O)N(CCCC2=CC=CC=C2)C(=O)N3C(=O)N(N=N3)C4=C(C=CC=C4F)F,21.07421041277574,-0.9042,12.970543322312,8.103667090463741
3456,O=C(O)CC(NC(=O)Cc1ccc(CNS(=O)(=O)c2ccc(O)c(C(=O)O)c2)s1)C(=O)C(O)C(CC(=O)O)NC(=O)Cc1ccc(CNS(=O)(=O)c2ccc(O)c(C(=O)O)c2)s1,C1=CC(=C(C=C1S(=O)(=O)NCC2=CC=C(S2)CC(=O)N[C@@H](CC(=O)O)C=O)C(=O)O)O,3.4880185278483578,2.1919,11.578332000333408,8.09031347248505
78467,CCOC(=O)c1ccccc1OC1(F)OCC(NC(=O)C(C)(C)C)C(F)C1C(=O)C(O)C1C(F)C(NC(=O)C(C)(C)C)COC1(F)Oc1ccccc1C(=O)OCC,CCOC(=O)C1=CC=CC=C1OC2(C(C(C(CO2)NC(=O)C(C)(C)C)F)C=O)F,10.921624941495224,17.1353,19.002375062929843,8.080750121434619
208576,CC(O)C1C(=O)N2C(C(=O)O)=C(c3cn4c(C(=O)C(O)c5ncc6sc(C7=C(C(=O)O)N8C(=O)C(C(C)O)C8C7C)cn56)ncc4s3)C(C)C12,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1C3=CN4C(=CN=C4C=O)S3)C(=O)O)[C@@H](C)O,11.581929305152483,1.0111,3.507625944201382,8.074303360951102
67106,CNC(=O)C(O)(CCC(=O)C(O)CCC(O)(C(=O)NC)N1Cc2c(OCc3ccc(CN4CCOCC4)cc3F)cccc2C1=O)N1Cc2c(OCc3ccc(CN4CCOCC4)cc3F)cccc2C1=O,CNC(=O)C(CCC=O)(N1CC2=C(C1=O)C=CC=C2OCC3=C(C=C(C=C3)CN4CCOCC4)F)O,9.21920837597986,3.92,1.1897373624864716,8.029471013493389
44480,CCCC(C(=O)NC(CC(=O)O)C(=O)CF)C(C(=O)C(O)C(C(CCC)C(=O)NC(CC(=O)O)C(=O)CF)n1c2ccccc2c2ccccc21)n1c2ccccc2c2ccccc21,CCC[C@@H](C(C=O)N1C2=CC=CC=C2C3=CC=CC=C31)C(=O)NC(CC(=O)O)C(=O)CF,21.134786781897763,17.0165,29.12723550358188,7.992448721684116
7292,O=C1NCCC1CC(NC(=O)C(CC1CCCCC1)NS(=O)(=O)c1cccc(Cl)c1)C(=O)C(O)C(CC1CCNC1=O)NC(=O)C(CC1CCCCC1)NS(=O)(=O)c1cccc(Cl)c1,C1CCC(CC1)C[C@@H](C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)NS(=O)(=O)C3=CC(=CC=C3)Cl,-1.674908407148062,2.0885,6.310525777176568,7.98543418432463
82511,CN=C(C1=NOC(C(=O)NC(CC(=O)C(O)CC(NC(=O)C2CC(C(=NC)c3ccccc3C)=NO2)C(=O)CF)C(=O)CF)C1)c1ccccc1C,CC1=CC=CC=C1C(=NC)C2=NOC(C2)C(=O)N[C@@H](CC=O)C(=O)CF,17.647729332430696,12.2845,9.672394942964615,7.975334389466081
110588,CC(C)(COP(=O)(O)OP(=O)(O)O)C(O)C(=O)NCCC(=O)C(O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)O,CC(C)(COP(=O)(O)OP(=O)(O)O)[C@H](C(=O)NCCC=O)O,30.83961209635154,10.8756,22.90570149888746,7.933910597464081
168143,N#Cc1cc(C(=O)C(O)c2cc(C#N)c(SC(F)(F)F)cc2S(=O)(=O)Cl)c(S(=O)(=O)Cl)cc1SC(F)(F)F,C1=C(C(=CC(=C1C#N)SC(F)(F)F)S(=O)(=O)Cl)C=O,26.807131987537343,10.8859,18.88784100489588,7.919290982641463
76259,C=C(Nc1cccc(F)c1)N(C)Cc1cccc2c1CN(C(CCC(=O)C(O)CCC(C(C)=O)N1Cc3c(CN(C)C(=C)Nc4cccc(F)c4)cccc3C1=N)C(C)=O)C2=N,CC(=O)C(CCC=O)N1CC2=C(C=CC=C2C1=N)CN(C)C(=C)NC3=CC(=CC=C3)F,-7.602016416295323,-3.8282,0.3063560439726611,7.908372460267985
4037,CSc1nc(Cl)c(C(=O)C(O)c2c(Cl)nc(SC)nc2NCCc2ccc(S(N)(=O)=O)cc2)c(NCCc2ccc(S(N)(=O)=O)cc2)n1,CSC1=NC(=C(C(=N1)Cl)C=O)NCCC2=CC=C(C=C2)S(=O)(=O)N,20.638845391701665,18.7114,28.498032719091057,7.859187327389392
212434,COCCOc1cc(Oc2ccccc2C(=O)C(O)c2ccccc2Oc2cc(OCCOC)c([N+](=O)[O-])cc2S(C)(=O)=O)c(S(C)(=O)=O)cc1[N+](=O)[O-],COCCOC1=CC(=C(C=C1[N+](=O)[O-])S(=O)(=O)C)OC2=CC=CC=C2C=O,10.655461415027958,5.5573,18.506170661249524,7.850709246221566
66718,Cn1nccc1Nc1nccc(-c2cc3c(c(C(=O)C(O)c4cc(-c5ccnc(Nc6ccnn6C)n5)cc5c4N(C(=O)Cc4ccccc4F)CC5)c2)N(C(=O)Cc2ccccc2F)CC3)n1,CN1C(=CC=N1)NC2=NC=CC(=N2)C3=CC4=C(C(=C3)C=O)N(CC4)C(=O)CC5=CC=CC=C5F,22.723577601019343,-0.1025,14.875436794056734,7.8481408069626095
49948,COc1ccc(-c2nc(C(=O)N3CCCC3C(=O)C(O)C3CCCN3C(=O)c3nc(-c4ccc(OC)c5nc(C(F)(F)F)ccc45)oc3C(C)N)c(C(C)N)o2)c2ccc(C(F)(F)F)nc12,C[C@@H](C1=C(N=C(O1)C2=C3C=CC(=NC3=C(C=C2)OC)C(F)(F)F)C(=O)N4CCC[C@H]4C=O)N,-9.801889767960931,-10.2006,-1.964468375414828,7.837421392546103
85681,O=C(CCc1cn(-c2ccc(F)cc2)c(=O)c(C2=CCN=C2)n1)C(O)CCc1cn(-c2ccc(F)cc2)c(=O)c(C2=CCN=C2)n1,C1C=C(C=N1)C2=NC(=CN(C2=O)C3=CC=C(C=C3)F)CCC=O,12.626962555835023,-3.921,4.800244879219349,7.826717676615674
