id,donor_id,acceptor_id,pair_key,reaction_type,round,donor_smiles,acceptor_smiles,smiles,dG_xtb_kcal,dG_gxtb_kcal,dG_orca_kcal,donor_G_xtb,donor_G_gxtb,donor_xtb_energy,donor_xtb_HOMO,donor_xtb_LUMO,donor_xtb_gap,donor_xtb_IP,donor_xtb_EA,donor_xtb_mu,donor_xtb_eta,donor_xtb_omega,donor_xtb_dipole,donor_mulliken_CHO_C,donor_mulliken_CHO_O,donor_fukui_plus_CHO_C,donor_fukui_minus_CHO_C,donor_fukui_0_CHO_C,donor_dual_descriptor_CHO_C,donor_wbo_CO,donor_pa_CHO_O,donor_vbur_CHO_C,donor_sterimol_L,donor_sterimol_B1,donor_sterimol_B5,donor_SASA_total,donor_P_int,donor_bde_gxtb_kcal,acceptor_G_xtb,acceptor_G_gxtb,acceptor_xtb_energy,acceptor_xtb_HOMO,acceptor_xtb_LUMO,acceptor_xtb_gap,acceptor_xtb_IP,acceptor_xtb_EA,acceptor_xtb_mu,acceptor_xtb_eta,acceptor_xtb_omega,acceptor_xtb_dipole,acceptor_mulliken_CHO_C,acceptor_mulliken_CHO_O,acceptor_fukui_plus_CHO_C,acceptor_fukui_minus_CHO_C,acceptor_fukui_0_CHO_C,acceptor_dual_descriptor_CHO_C,acceptor_wbo_CO,acceptor_pa_CHO_O,acceptor_vbur_CHO_C,acceptor_sterimol_L,acceptor_sterimol_B1,acceptor_sterimol_B5,acceptor_SASA_total,acceptor_P_int,acceptor_bde_gxtb_kcal,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_ketC,mulliken_ketO,mulliken_carbC,mulliken_hydO,mulliken_hydH,wbo_CO_ket,wbo_CC_new,wbo_CO_carb,fukui_plus_ketC,fukui_minus_ketC,fukui_0_ketC,dual_ketC,fukui_plus_carbC,fukui_minus_carbC,fukui_0_carbC,dual_carbC,pa_ketO,vbur_ketC,vbur_carbC,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,hb_dist,hb_angle,dih_core,bde_gxtb_kcal,donor_MW,donor_LogP,donor_TPSA,donor_HBD,donor_HBA,donor_RotBonds,donor_ArRings,donor_ArHetRings,donor_AlRings,donor_Rings,donor_Heteroatoms,donor_FractionCSP3,donor_BertzCT,donor_Kappa2,donor_NumStereocenters,donor_n_CHO,acceptor_MW,acceptor_LogP,acceptor_TPSA,acceptor_HBD,acceptor_HBA,acceptor_RotBonds,acceptor_ArRings,acceptor_ArHetRings,acceptor_AlRings,acceptor_Rings,acceptor_Heteroatoms,acceptor_FractionCSP3,acceptor_BertzCT,acceptor_Kappa2,acceptor_NumStereocenters,acceptor_n_CHO,product_MW,product_LogP,product_TPSA,product_HBD,product_HBA,product_RotBonds,product_ArRings,product_ArHetRings,product_AlRings,product_Rings,product_Heteroatoms,product_FractionCSP3,product_BertzCT,product_Kappa2,product_NumStereocenters,product_n_CHO,interaction_gap_HOMOd_LUMOa,interaction_fukui_match,interaction_absdiff_xtb_gap,interaction_absdiff_xtb_dipole,interaction_absdiff_sterimol_L,interaction_absdiff_sterimol_B1,interaction_absdiff_sterimol_B5,interaction_absdiff_SASA_total,interaction_absdiff_MW,interaction_absdiff_TPSA
VDZCKTBKFZKPJL-HNFBQXRUSA-N__QFCDRBBFRKLMHQ-UHFFFAOYSA-N,VDZCKTBKFZKPJL-HNFBQXRUSA-N,QFCDRBBFRKLMHQ-UHFFFAOYSA-N,QFCDRBBFRKLMHQ-UHFFFAOYSA-N__VDZCKTBKFZKPJL-HNFBQXRUSA-N,aliph-carbo,round2,C=C/C(=C\C(OC)=C(/C)C(F)(F)F)N=CC(Br)C=O,CN1c2c(C=O)c(C(F)(F)F)c3c(c2=CCC1CC(F)(F)F)=CC=N3,C=CC(=CC(OC)=C(C)C(F)(F)F)N=CC(Br)C(=O)C(O)c1c(C(F)(F)F)c2c(c3c1N(C)C(CC(F)(F)F)CC=3)=CC=N2,-8.118,7.621,12.69764673753098,-61.419380665427,-3543.6697025959184,-61.561354423215,-10.7052,-8.7635,1.9417,8.1262,1.6155,-4.87085,3.25535,3.644029,5.565,0.21837,-0.291862,0.026768,-0.001408,0.01268,0.028176,1.945935,34.6367,47.101,8.2528,2.0021,9.7959,507.509,18.459,70.723,-78.507553568576,-1400.644554982337,-78.67888723599,-10.4564,-9.3883,1.0681,8.1782,2.2046,-5.1914,2.9868,4.511623,8.021,0.194448,-0.388615,0.003895,0.00346,0.003678,0.000435,1.767568,52.737,60.3027,7.5175,2.9845,7.6997,495.2967,19.1011,67.349,-140.293530471465,-10.1463,-9.2486,0.8977,7.0202,2.2519,-4.63605,2.38415,4.507468,8.091,0.227474,-0.341791,0.089669,-0.436175,0.310858,1.872336,0.947546,0.998281,0.004683,-5.9e-05,0.002312,0.004742,-0.006422,-0.002561,-0.004491,-0.003861,42.7007,84.145,85.4361,7.4785,4.8563,8.0442,741.9082,21.7032,3.8373,67.2946,164.199,23.406,340.139,3.5722,38.66,0,3,6,0,0,0,0,7,0.333333,425.180658,7.933067,1,1,362.273,2.9557,32.67,0,3,2,1,0,2,3,9,0.375,882.09207,5.602714,1,1,702.412,6.1326,74.49,1,6,9,1,0,2,3,16,0.392857,1571.900961,12.911491,3,0,-1.3169000000000004,-5.48416e-06,0.8735999999999999,2.4560000000000004,0.7353000000000005,0.9824000000000002,2.0961999999999996,12.212300000000027,22.134000000000015,5.989999999999995
VUACNOHHPHJMAI-UHFFFAOYSA-N__SNDZVBXPGWJPGJ-QWPJMZSKSA-N,VUACNOHHPHJMAI-UHFFFAOYSA-N,SNDZVBXPGWJPGJ-QWPJMZSKSA-N,SNDZVBXPGWJPGJ-QWPJMZSKSA-N__VUACNOHHPHJMAI-UHFFFAOYSA-N,aliph-carbo,round2,O=CC[Se]C(=[Se])N1CCCCC1,C=C/C(=C\C=C(/C)F)C/C=C/c1c(N=C)cc(C=O)c(CN(C)C)c1CC(=O)N1CCSC1,C=CC(=CC=C(C)F)CC=Cc1c(N=C)cc(C(O)C(=O)C[Se]C(=[Se])N2CCCCC2)c(CN(C)C)c1CC(=O)N1CCSC1,-11.8754,11.9801,9.576388234627515,-36.968534579844,-5245.3364960819445,-37.100100056704,-9.7054,-7.7574,1.948,7.3238,0.3791,-3.85145,3.47235,2.135969,3.776,0.219849,-0.285179,0.051833,-0.002074,0.024879,0.053907,1.907361,46.8847,42.2242,9.0613,1.9666,7.0497,388.8578,19.4928,76.936,-96.373534323636,-1822.229096607753,-96.782681582125,-9.5757,-7.9126,1.6631,6.6904,1.274,-3.9822,2.7082,2.92776,6.109,0.209724,-0.350695,0.025829,-0.000997,0.012416,0.026826,1.837963,60.0532,49.8608,12.648,2.7496,8.3012,694.5304,21.7821,70.398,-133.928427389175,-9.2715,-7.4449,1.8266,6.1124,1.0532,-3.5828,2.5296,2.53725,7.745,0.239489,-0.362295,0.07761,-0.372747,0.306507,1.838141,0.960562,0.978606,0.017683,-0.000562,0.008561,0.018245,-0.00341,-0.001135,-0.002272,-0.002275,81.7876,68.3348,76.7599,7.478,3.1034,13.0999,952.069,22.3795,4.3024,31.77,173.8504,15.825,297.118,0.0496,20.31,0,2,4,0,0,1,1,4,0.75,166.440796,5.928644,0,1,469.626,5.3572,52.98,0,5,11,1,0,1,2,7,0.346154,985.741407,13.061962,0,1,766.744,5.0115,76.45,1,7,16,1,0,2,3,11,0.470588,1345.138269,18.89766,1,0,-1.7927999999999988,-5.3569346e-05,0.28489999999999993,2.333,3.5867000000000004,0.7830000000000001,1.2515,305.6726,172.50799999999998,32.67
SNDZVBXPGWJPGJ-QWPJMZSKSA-N__VUACNOHHPHJMAI-UHFFFAOYSA-N,SNDZVBXPGWJPGJ-QWPJMZSKSA-N,VUACNOHHPHJMAI-UHFFFAOYSA-N,SNDZVBXPGWJPGJ-QWPJMZSKSA-N__VUACNOHHPHJMAI-UHFFFAOYSA-N,aliph-carbo,round2,C=C/C(=C\C=C(/C)F)C/C=C/c1c(N=C)cc(C=O)c(CN(C)C)c1CC(=O)N1CCSC1,O=CC[Se]C(=[Se])N1CCCCC1,C=CC(=CC=C(C)F)CC=Cc1c(N=C)cc(C(=O)C(O)C[Se]C(=[Se])N2CCCCC2)c(CN(C)C)c1CC(=O)N1CCSC1,-11.6791,9.3375,2.3275343384645746,-96.373534323636,-1822.229096607753,-96.782681582125,-9.5757,-7.9126,1.6631,6.6904,1.274,-3.9822,2.7082,2.92776,6.109,0.209724,-0.350695,0.025829,-0.000997,0.012416,0.026826,1.837963,60.0532,49.8608,12.648,2.7496,8.3012,694.5304,21.7821,70.398,-36.968534579844,-5245.3364960819445,-37.100100056704,-9.7054,-7.7574,1.948,7.3238,0.3791,-3.85145,3.47235,2.135969,3.776,0.219849,-0.285179,0.051833,-0.002074,0.024879,0.053907,1.907361,46.8847,42.2242,9.0613,1.9666,7.0497,388.8578,19.4928,76.936,-133.928428175301,-9.472,-7.6361,1.8359,6.2843,1.1794,-3.73185,2.55245,2.728105,10.779,0.227223,-0.38187,0.104647,-0.441715,0.311323,1.794261,0.966738,1.00739,0.023589,-0.002789,0.0104,0.026378,-0.003283,-0.001152,-0.002217,-0.002131,65.9096,75.9993,72.7503,6.8694,2.3247,13.719,963.1987,22.4288,2.0164,117.0972,15.0892,10.707,469.626,5.3572,52.98,0,5,11,1,0,1,2,7,0.346154,985.741407,13.061962,0,1,297.118,0.0496,20.31,0,2,4,0,0,1,1,4,0.75,166.440796,5.928644,0,1,766.744,4.9526,76.45,1,7,16,1,0,2,3,11,0.470588,1345.138269,18.89766,1,0,-1.8182999999999998,-5.1677501e-05,0.28489999999999993,2.333,3.5867000000000004,0.7830000000000001,1.2515,305.6726,172.50799999999998,32.67
QJIHLKQEDOWOBW-UHFFFAOYSA-N__QMNITDNTKXPFOP-JVCRWLNRSA-N,QJIHLKQEDOWOBW-UHFFFAOYSA-N,QMNITDNTKXPFOP-JVCRWLNRSA-N,QJIHLKQEDOWOBW-UHFFFAOYSA-N__QMNITDNTKXPFOP-JVCRWLNRSA-N,aliph-carbo,round2,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(CC(=O)OC=CC(=O)O)c(O)c(C(=O)O)c(C)c1O2,O=C[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](COP(=O)(O)O)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,Cc1cc(O)c(C(=O)C(O)C(O)C(O)C(OC2OC(COP(=O)(O)O)C(O)C(O)C2O)C(O)CO)c2c1C(=O)Oc1c(CC(=O)OC=CC(=O)O)c(O)c(C(=O)O)c(C)c1O2,-6.6156,0.8795,4.578341073471796,-103.902987758747,-1750.634360082481,-104.116976899464,-11.0597,-8.3413,2.7184,7.9999,1.8216,-4.91075,3.08915,3.903253,4.962,0.206631,-0.38079,0.021177,0.000612,0.010895,0.020565,1.760943,47.6153,52.7622,13.9416,2.2915,9.1266,646.9416,20.7322,65.815,-96.767047007337,-1865.54644093578,-97.02446188311,-10.9825,-7.4264,3.5561,8.2004,-1.4172,-3.3916,4.8088,1.196031,7.022,0.209004,-0.350473,0.153694,0.002409,0.078051,0.151285,1.85157,59.2812,59.5241,9.3858,2.7721,7.1398,525.5199,19.5414,65.277,-201.185807394397,-10.8764,-8.0336,2.8428,7.5393,1.5725,-4.5559,2.9834,3.478619,7.181,0.240175,-0.367531,0.085604,-0.452849,0.345272,1.80529,0.970045,1.031262,0.02699,0.001242,0.014116,0.025748,-0.001381,0.001928,0.000273,-0.003309,73.9718,86.5414,80.0823,7.5336,6.1191,13.0217,1001.8041,22.1552,2.4648,101.2433,-11.5493,20.219,472.358,2.23424,193.96,4,10,6,2,0,1,3,12,0.136364,1302.184012,8.937943,0,1,422.276,-5.4376,243.9,9,12,10,0,0,1,1,15,0.916667,512.326222,10.269567,9,1,894.634,-3.65756,441.02,14,22,17,2,0,2,4,27,0.441176,2128.718518,19.264303,10,0,-3.6332999999999993,9.4060728e-05,0.8376999999999999,2.0600000000000005,4.5558,0.4805999999999999,1.9867999999999997,121.42169999999999,50.081999999999994,49.94
QMNITDNTKXPFOP-JVCRWLNRSA-N__QJIHLKQEDOWOBW-UHFFFAOYSA-N,QMNITDNTKXPFOP-JVCRWLNRSA-N,QJIHLKQEDOWOBW-UHFFFAOYSA-N,QJIHLKQEDOWOBW-UHFFFAOYSA-N__QMNITDNTKXPFOP-JVCRWLNRSA-N,aliph-carbo,round2,O=C[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](COP(=O)(O)O)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(CC(=O)OC=CC(=O)O)c(O)c(C(=O)O)c(C)c1O2,Cc1cc(O)c(C(O)C(=O)C(O)C(O)C(OC2OC(COP(=O)(O)O)C(O)C(O)C2O)C(O)CO)c2c1C(=O)Oc1c(CC(=O)OC=CC(=O)O)c(O)c(C(=O)O)c(C)c1O2,-2.8945,12.8155,26.743023259836107,-96.767047007337,-1865.54644093578,-97.02446188311,-10.9825,-7.4264,3.5561,8.2004,-1.4172,-3.3916,4.8088,1.196031,7.022,0.209004,-0.350473,0.153694,0.002409,0.078051,0.151285,1.85157,59.2812,59.5241,9.3858,2.7721,7.1398,525.5199,19.5414,65.277,-103.902987758747,-1750.634360082481,-104.116976899464,-11.0597,-8.3413,2.7184,7.9999,1.8216,-4.91075,3.08915,3.903253,4.962,0.206631,-0.38079,0.021177,0.000612,0.010895,0.020565,1.760943,47.6153,52.7622,13.9416,2.2915,9.1266,646.9416,20.7322,65.815,-201.202157407869,-10.4825,-7.9409,2.5416,7.2314,1.4325,-4.33195,2.89945,3.236095,8.573,0.213258,-0.336582,0.096207,-0.443826,0.320632,1.857272,0.923181,0.988193,0.01949,0.006225,0.012858,0.013265,-0.001205,0.003558,0.001177,-0.004763,74.5185,88.7276,80.2006,5.7934,4.3327,12.4006,863.4972,23.9512,3.3408,80.7854,-114.1576,8.012,422.276,-5.4376,243.9,9,12,10,0,0,1,1,15,0.916667,512.326222,10.269567,9,1,472.358,2.23424,193.96,4,10,6,2,0,1,3,12,0.136364,1302.184012,8.937943,0,1,894.634,-3.59866,441.02,14,22,17,2,0,2,4,27,0.441176,2128.718518,19.264303,10,0,-2.6411999999999995,5.101539300000001e-05,0.8376999999999999,2.0600000000000005,4.5558,0.4805999999999999,1.9867999999999997,121.42169999999999,50.081999999999994,49.94
SWOWKEIPPIPIFD-YIZRAAEISA-N__ZZRPMMPOIUCNCU-VWLOTQADSA-N,SWOWKEIPPIPIFD-YIZRAAEISA-N,ZZRPMMPOIUCNCU-VWLOTQADSA-N,SWOWKEIPPIPIFD-YIZRAAEISA-N__ZZRPMMPOIUCNCU-VWLOTQADSA-N,aliph-carbo,round2,C=CCO[C@@H](C=O)[C@H](OC=O)[C@H]1COC(=O)O1,CN=C(N)N[C@@](C=O)(c1cccc(C#CC(C)C)c1)c1ccc(OC(F)F)c(C2CC2)c1,C=CCOC(C(=O)C(O)C(NC(N)=NC)(c1cccc(C#CC(C)C)c1)c1ccc(OC(F)F)c(C2CC2)c1)C(OC=O)C1COC(=O)O1,2.5744,3.2054,18.232295637782293,-55.830402593898,-914.7400983777188,-55.968678558954,-11.5229,-8.1894,3.3335,9.0718,0.2384,-4.6551,4.4167,2.453184,3.778,0.209426,-0.296521,0.067404,0.007743,0.037574,0.059661,1.947197,21.2043,51.1578,7.7515,2.6145,5.7547,413.235,17.8423,85.597,-93.258865647254,-1482.8868646763758,-93.600488057718,-8.7097,-6.4112,2.2985,6.6083,-0.2518,-3.17825,3.43005,1.472467,11.657,0.228507,-0.598943,-0.006142,-0.016635,-0.011388,0.010493,1.416937,106.1303,71.4475,8.5605,4.5549,8.9198,731.7,19.7983,48.339,-149.619666927117,-10.2976,-7.9822,2.3154,7.1595,0.7296,-3.94455,3.21495,2.419863,5.4,0.2093,-0.346126,0.088217,-0.473521,0.328905,1.871123,0.962649,1.029973,0.059222,0.004296,0.031759,0.054926,-0.003147,0.002288,-0.000429,-0.005435,53.3429,85.7704,85.0639,9.9279,4.408,10.0561,956.6475,21.2836,4.0488,54.5483,171.9036,63.102,244.199,-0.1665,88.13,0,7,8,0,0,1,1,7,0.5,301.029539,6.640657,3,2,439.506,4.1495,76.71,2,3,7,2,0,1,3,7,0.36,1068.342081,9.817539,1,1,683.705,3.5288,168.0,3,10,16,2,0,2,4,14,0.428571,1618.684408,16.403979,5,1,-5.1117,-4.7557505999999996e-05,1.0349999999999997,7.879,0.8089999999999993,1.9404,3.1651000000000007,318.46500000000003,195.30699999999996,11.420000000000002
ZZRPMMPOIUCNCU-VWLOTQADSA-N__SWOWKEIPPIPIFD-YIZRAAEISA-N,ZZRPMMPOIUCNCU-VWLOTQADSA-N,SWOWKEIPPIPIFD-YIZRAAEISA-N,SWOWKEIPPIPIFD-YIZRAAEISA-N__ZZRPMMPOIUCNCU-VWLOTQADSA-N,aliph-carbo,round2,CN=C(N)N[C@@](C=O)(c1cccc(C#CC(C)C)c1)c1ccc(OC(F)F)c(C2CC2)c1,C=CCO[C@@H](C=O)[C@H](OC=O)[C@H]1COC(=O)O1,C=CCOC(C(O)C(=O)C(NC(N)=NC)(c1cccc(C#CC(C)C)c1)c1ccc(OC(F)F)c(C2CC2)c1)C(OC=O)C1COC(=O)O1,1.5916,8.3268,19.98585102961307,-93.258865647254,-1482.8868646763758,-93.600488057718,-8.7097,-6.4112,2.2985,6.6083,-0.2518,-3.17825,3.43005,1.472467,11.657,0.228507,-0.598943,-0.006142,-0.016635,-0.011388,0.010493,1.416937,106.1303,71.4475,8.5605,4.5549,8.9198,731.7,19.7983,48.339,-55.830402593898,-914.7400983777188,-55.968678558954,-11.5229,-8.1894,3.3335,9.0718,0.2384,-4.6551,4.4167,2.453184,3.778,0.209426,-0.296521,0.067404,0.007743,0.037574,0.059661,1.947197,21.2043,51.1578,7.7515,2.6145,5.7547,413.235,17.8423,85.597,-149.618526369445,-9.768,-7.9243,1.8437,7.135,0.7887,-3.96185,3.17315,2.473292,7.637,0.221532,-0.35168,0.075526,-0.455995,0.329153,1.836122,0.955897,1.015034,0.055655,-0.00219,0.026733,0.057845,-0.001892,0.000488,-0.000702,-0.00238,93.881,83.887,79.9129,9.6656,2.9855,10.9174,945.6359,21.3631,1.997,116.5537,-13.6373,22.882,439.506,4.1495,76.71,2,3,7,2,0,1,3,7,0.36,1068.342081,9.817539,1,1,244.199,-0.1665,88.13,0,7,8,0,0,1,1,7,0.5,301.029539,6.640657,3,2,683.705,3.5288,168.0,3,10,16,2,0,2,4,14,0.428571,1618.684408,16.403979,5,1,-0.5203000000000007,-0.0011212655400000002,1.0349999999999997,7.879,0.8089999999999993,1.9404,3.1651000000000007,318.46500000000003,195.30699999999996,11.420000000000002
VEYCGXABYGXAEF-UHFFFAOYSA-N__FKMQJPTYVXNBRJ-FHWLQOOXSA-N,VEYCGXABYGXAEF-UHFFFAOYSA-N,FKMQJPTYVXNBRJ-FHWLQOOXSA-N,FKMQJPTYVXNBRJ-FHWLQOOXSA-N__VEYCGXABYGXAEF-UHFFFAOYSA-N,aliph-carbo,round2,O=CC[Si]O,NCCCC[C@@H](C=O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)Cc1ccccc1,NCCCCC(NC(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)C(N)Cc1ccccc1)C(O)C(=O)C[Si]O,-14.6639,-3.1972,1.3754494903566996,-16.143721105378,-518.557255603706,-16.162199326409,-9.765,-6.9806,2.7844,8.1774,-1.137,-3.5202,4.6572,1.330393,2.543,0.197855,-0.429361,0.042537,0.002792,0.022665,0.039745,1.742743,55.8217,47.0049,4.4874,1.7,4.3013,233.0568,16.0276,96.031,-107.829429193615,-1637.832655305435,-108.306955050987,-9.5844,-7.3507,2.2337,6.8256,-0.1204,-3.3526,3.473,1.618187,5.527,0.21158,-0.309411,0.057621,0.000506,0.029063,0.057115,1.938654,95.7904,49.5329,11.716,2.4049,11.0974,744.7067,20.6326,65.046,-124.532799621024,-9.1189,-6.5883,2.5306,6.3465,-0.2813,-3.0326,3.3139,1.387589,3.145,0.190943,-0.447179,0.084037,-0.431249,0.347014,1.718149,0.943288,0.994133,0.036307,0.007807,0.022057,0.0285,-0.007196,-0.007682,-0.007439,0.000486,88.9502,85.1845,79.394,9.9423,2.9658,8.0503,761.5871,21.8083,3.9984,55.6989,159.3757,65.216,88.138,-0.7849,37.3,1,2,2,0,0,0,0,3,0.5,28.828921,3.846883,0,1,490.609,-1.9763,220.81,7,7,17,1,0,0,1,12,0.521739,830.070014,17.00328,3,1,578.747,-3.2154,261.27,9,9,20,1,0,0,1,15,0.56,963.887462,19.648611,4,0,-2.414300000000001,0.000160877832,0.5507000000000004,2.984,7.228599999999999,0.7049000000000001,6.7961,511.64989999999995,402.471,183.51
FKMQJPTYVXNBRJ-FHWLQOOXSA-N__VEYCGXABYGXAEF-UHFFFAOYSA-N,FKMQJPTYVXNBRJ-FHWLQOOXSA-N,VEYCGXABYGXAEF-UHFFFAOYSA-N,FKMQJPTYVXNBRJ-FHWLQOOXSA-N__VEYCGXABYGXAEF-UHFFFAOYSA-N,aliph-carbo,round2,NCCCC[C@@H](C=O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)Cc1ccccc1,O=CC[Si]O,NCCCCC(NC(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)C(N)Cc1ccccc1)C(=O)C(O)C[Si]O,-7.5692,6.6658,10.076145740029178,-107.829429193615,-1637.832655305435,-108.306955050987,-9.5844,-7.3507,2.2337,6.8256,-0.1204,-3.3526,3.473,1.618187,5.527,0.21158,-0.309411,0.057621,0.000506,0.029063,0.057115,1.938654,95.7904,49.5329,11.716,2.4049,11.0974,744.7067,20.6326,65.046,-16.143721105378,-518.557255603706,-16.162199326409,-9.765,-6.9806,2.7844,8.1774,-1.137,-3.5202,4.6572,1.330393,2.543,0.197855,-0.429361,0.042537,0.002792,0.022665,0.039745,1.742743,55.8217,47.0049,4.4874,1.7,4.3013,233.0568,16.0276,96.031,-124.515531320114,-9.2615,-7.4544,1.8071,6.2721,-0.0452,-3.11345,3.15865,1.534448,6.65,0.228515,-0.381412,0.10678,-0.456117,0.294686,1.821097,0.983695,0.982573,0.069382,-0.001001,0.03419,0.070383,-0.004496,-0.006247,-0.005371,0.001751,87.3825,81.112,69.4692,4.4642,4.057,8.3486,788.1768,22.073,4.2726,31.8674,155.1643,53.149,490.609,-1.9763,220.81,7,7,17,1,0,0,1,12,0.521739,830.070014,17.00328,3,1,88.138,-0.7849,37.3,1,2,2,0,0,0,0,3,0.5,28.828921,3.846883,0,1,578.747,-3.2154,261.27,9,9,20,1,0,0,1,15,0.56,963.887462,19.648611,4,0,-2.6038000000000006,2.1523722000000002e-05,0.5507000000000004,2.984,7.228599999999999,0.7049000000000001,6.7961,511.64989999999995,402.471,183.51
URAVTRKNLVKLQH-UHFFFAOYSA-N__QVRUUTAYBHGFIV-UHFFFAOYSA-N,URAVTRKNLVKLQH-UHFFFAOYSA-N,QVRUUTAYBHGFIV-UHFFFAOYSA-N,QVRUUTAYBHGFIV-UHFFFAOYSA-N__URAVTRKNLVKLQH-UHFFFAOYSA-N,aliph-carbo,round2,CC1C(=C(N)C(F)(F)F)C(=NCC=O)C(F)(F)C1C,NN=Cc1ccc(OC(=O)C(N)(CC(=O)C(N)CC=O)c2c(F)c(F)c(F)c(F)c2F)cc1,CC1C(=C(N)C(F)(F)F)C(=NCC(=O)C(O)CC(N)C(=O)CC(N)(C(=O)Oc2ccc(C=NN)cc2)c2c(F)c(F)c(F)c(F)c2F)C(F)(F)C1C,-9.663,5.5271,-1.8593108853431484,-63.598742187956,-1110.867216677962,-63.75342142269,-10.8145,-8.2294,2.5851,8.3771,0.6608,-4.51895,3.85815,2.646464,3.494,0.215677,-0.311416,0.029848,0.005693,0.017771,0.024155,1.929302,36.8328,47.352,6.7491,2.1016,7.7739,430.8059,17.6187,85.564,-102.773733442008,-1791.31765893611,-103.010899907379,-10.1777,-7.9139,2.2638,7.2042,1.2008,-4.2025,3.0017,2.941834,9.111,0.21442,-0.332721,0.03233,-0.000763,0.015783,0.033093,1.898038,41.8999,48.4666,7.2417,1.995,11.9539,648.6759,19.7204,76.206,-166.809244365287,-10.1393,-8.0028,2.1365,6.8718,1.5669,-4.21935,2.65245,3.355938,7.125,0.220578,-0.338914,0.093103,-0.439837,0.294606,1.875131,0.947926,0.99526,0.003784,0.008179,0.005982,-0.004395,-0.000654,0.003827,0.001587,-0.004481,51.2567,69.3056,70.2065,18.1717,2.8737,8.869,966.2629,20.2155,3.8623,65.2162,-165.5564,43.348,284.228,2.3225,55.45,1,3,2,0,0,1,1,8,0.636364,438.856724,4.897926,2,1,472.37,1.3098,150.86,3,8,9,2,0,0,2,13,0.2,1081.619342,10.271536,2,1,756.598,3.1781,209.47,5,11,12,2,0,1,3,21,0.387097,1804.470596,15.378979,5,0,-2.9006000000000007,0.00018405469,0.32130000000000036,5.617000000000001,0.4925999999999995,0.1065999999999998,4.180000000000001,217.86999999999995,188.142,95.41000000000001
QVRUUTAYBHGFIV-UHFFFAOYSA-N__URAVTRKNLVKLQH-UHFFFAOYSA-N,QVRUUTAYBHGFIV-UHFFFAOYSA-N,URAVTRKNLVKLQH-UHFFFAOYSA-N,QVRUUTAYBHGFIV-UHFFFAOYSA-N__URAVTRKNLVKLQH-UHFFFAOYSA-N,aliph-carbo,round2,NN=Cc1ccc(OC(=O)C(N)(CC(=O)C(N)CC=O)c2c(F)c(F)c(F)c(F)c2F)cc1,CC1C(=C(N)C(F)(F)F)C(=NCC=O)C(F)(F)C1C,CC1C(=C(N)C(F)(F)F)C(=NCC(O)C(=O)CC(N)C(=O)CC(N)(C(=O)Oc2ccc(C=NN)cc2)c2c(F)c(F)c(F)c(F)c2F)C(F)(F)C1C,-12.9404,0.4048,-6.0016037228382535,-102.773733442008,-1791.31765893611,-103.010899907379,-10.1777,-7.9139,2.2638,7.2042,1.2008,-4.2025,3.0017,2.941834,9.111,0.21442,-0.332721,0.03233,-0.000763,0.015783,0.033093,1.898038,41.8999,48.4666,7.2417,1.995,11.9539,648.6759,19.7204,76.206,-63.598742187956,-1110.867216677962,-63.75342142269,-10.8145,-8.2294,2.5851,8.3771,0.6608,-4.51895,3.85815,2.646464,3.494,0.215677,-0.311416,0.029848,0.005693,0.017771,0.024155,1.929302,36.8328,47.352,6.7491,2.1016,7.7739,430.8059,17.6187,85.564,-166.815248127803,-10.1831,-8.2629,1.9202,7.0449,1.6816,-4.36325,2.68165,3.549671,5.793,0.225563,-0.368477,0.084806,-0.431302,0.316674,1.825181,0.969424,1.01819,0.004459,0.000575,0.002517,0.003884,-0.000512,0.000502,-5e-06,-0.001014,,74.0216,62.9851,7.4945,5.1603,10.299,958.4126,20.3877,2.1314,112.3931,16.6824,40.632,472.37,1.3098,150.86,3,8,9,2,0,0,2,13,0.2,1081.619342,10.271536,2,1,284.228,2.3225,55.45,1,3,2,0,0,1,1,8,0.636364,438.856724,4.897926,2,1,756.598,3.1781,209.47,5,11,12,2,0,1,3,21,0.387097,1804.470596,15.378979,5,0,-1.9482999999999997,-2.2774024e-05,0.32130000000000036,5.617000000000001,0.4925999999999995,0.1065999999999998,4.180000000000001,217.86999999999995,188.142,95.41000000000001
