id,dG_orca_kcal
LQLXGZKVHOBWAC-UHFFFAOYSA-N__QVSWUHQUIBBLJC-UHFFFAOYSA-N,3.43447519227058
KSTMTTAREOCUEV-ARQDHWQXSA-N__SZMJVUOLVFJHKU-UHFFFAOYSA-N,6.411604368519679
XEOBCOZTRNTVFP-UHFFFAOYSA-N__NWSSOXWNIXWCDY-UHFFFAOYSA-N,9.089920587930962
NWSSOXWNIXWCDY-UHFFFAOYSA-N__XEOBCOZTRNTVFP-UHFFFAOYSA-N,13.045817432067002
QMSIECDDVAYDPU-LBPRGKRZSA-N__XJIXERAWNDOHJN-UHFFFAOYSA-N,-1.777299413786308
FZZBJYCCWGQLHM-ZANVPECISA-N__ISSJYVICYYWAMW-UHFFFAOYSA-N,5.147579888137576
LGCPOGIPQHCWKZ-UHFFFAOYSA-N__SQNRKWHRVIAKLP-KGAKFFKESA-N,-1.1909450731984317
JABDGURWDUUWSY-IKGGRYGDSA-N__NUDYXDLSQHQOTN-UHFFFAOYSA-N,10.677758479644904
FRKZWWURORRWEB-AWEZNQCLSA-N__ILQQBPCWIVFINK-UHFFFAOYSA-N,-2.131134442464336
QMQVTLCGBNBAIA-HSZRJFAPSA-N__FHFATNQJXHAOAV-UHFFFAOYSA-N,10.188701297811116
LAIGUFGVFDYOHC-UHFFFAOYSA-N__AADCSVJAYRPPBE-VIFPVBQESA-N,0.1576338518973286
PUBAECGINYOZCJ-UHFFFAOYSA-N__BAXOHBXZZYXLNL-UHFFFAOYSA-N,10.54295473234058
PCVUOSPMSFQUOD-HRTMPFAESA-N__KOLNXGHWQMEZEE-UHFFFAOYSA-N,-0.9179317591395784
BAXOHBXZZYXLNL-UHFFFAOYSA-N__PUBAECGINYOZCJ-UHFFFAOYSA-N,1.2916069961948842
NFMVYRUITSPRNU-UHFFFAOYSA-N__PFBXOZLEYURZOG-UHFFFAOYSA-N,10.45386609187448
PWZWJZLQBGPMKR-UHFFFAOYSA-N__LJTGOUJDWXWECH-UHFFFAOYSA-N,-2.2934799000620845
CWRKZMLUDFBPAO-SREVYHEPSA-N__KSFCBHDTMCNSLK-UHFFFAOYSA-N,-4.202459665848413
KMJOUCWHYJOUJI-JBZHPUCOSA-N__HOBFZMHUMRZUHW-OJEIPOMOSA-N,-3.438889248124584
KSFCBHDTMCNSLK-UHFFFAOYSA-N__CWRKZMLUDFBPAO-SREVYHEPSA-N,-0.6878430058855667
QVPXHZFMQRDUJB-FYJGNVAPSA-N__NKKZQKZAWYMSBT-UHFFFAOYSA-N,3.635920379306228
ZXNKQBQYBIGMPB-UHFFFAOYSA-N__PLPIVXCFLOYRGG-UHFFFAOYSA-N,-1.4372523429532769
PLPIVXCFLOYRGG-UHFFFAOYSA-N__ZXNKQBQYBIGMPB-UHFFFAOYSA-N,-10.42315008242756
OEXMRSRVOPIIPK-UHFFFAOYSA-N__JWFRNGYBHLBCMB-NGJCXOISSA-N,-5.060496801458847
UBMCKZPXCAWNOH-UHFFFAOYSA-N__VNOYFFZMYDIVDQ-KDBVAPGDSA-N,-5.759308658502763
JWFRNGYBHLBCMB-NGJCXOISSA-N__OEXMRSRVOPIIPK-UHFFFAOYSA-N,-7.066501115038941
VNOYFFZMYDIVDQ-KDBVAPGDSA-N__UBMCKZPXCAWNOH-UHFFFAOYSA-N,-1.1611680820122907
FCMMAQAIBVQNDI-UHFFFAOYSA-N__VPSBBNZYRYXJBV-HWKANZROSA-N,2.476938630718099
OQDNHKFNFUFTMO-UHFFFAOYSA-N__DGOACMSFKRIOPW-UHFFFAOYSA-N,5.049455993181784
VVQKGVKTMRAFDN-UHFFFAOYSA-N__YTPOQFWCWZQIDX-UHFFFAOYSA-N,4.3432505709665215
YWYJAQCDTPQTIK-UHFFFAOYSA-N__LXDGYEGVHWKMRX-UHFFFAOYSA-N,2.205982002190057
IPGFUSWVIQFWJB-UHFFFAOYSA-N__BBVPSVKZPJZJDN-UHFFFAOYSA-N,4.474333447737443
BOLKBMQYFVUKIV-UHFFFAOYSA-N__XCLRWZQDVGTFCW-UHFFFAOYSA-N,-1.334025677245551
