name,SMILES,molecular_formula,MW,InChIKey,PubChem_CID,cho_class,xtb_risk
"2-[(E)-[5,7-difluoro-2,2-dimethyl-6-(3-methyl-1H-indol-7-yl)-1,3-dihydroquinolin-4-ylidene]amino]oxy-2-methylpropanal",CC1=CNC2=C1C=CC=C2C3=C(C=C4C(=C3F)/C(=N/OC(C)(C)C=O)/CC(N4)(C)C)F,C24H25F2N3O2,425.5,GIRHGLFKNXHLNO-RDRPBHBLSA-N,136409382,aliphatic,
"2-[2-chloro-5-[4-(1,1-difluoroethyl)-3,5-dimethyl-6-methylidene-2-oxopyrimidin-1-yl]-4-fluorophenyl]sulfanylacetaldehyde",CC1=C(N(C(=O)N(C1=C)C2=CC(=C(C=C2F)Cl)SCC=O)C)C(C)(F)F,C17H16ClF3N2O2S,404.8,MSEGSYMVTMWEDB-UHFFFAOYSA-N,166968754,aliphatic,
"(4E,6E)-7-[(3R,4R)-4,5-dihydroxy-3-methoxy-4-(4-methoxyphenyl)-2-oxo-1,3-dihydroquinolin-6-yl]-2,2,5-trimethylhepta-4,6-dienal",C/C(=C\CC(C)(C)C=O)/C=C/C1=C(C2=C(C=C1)NC(=O)[C@@H]([C@]2(C3=CC=C(C=C3)OC)O)OC)O,C27H31NO6,465.5,FSTLOANVCSOCIL-AXKAGITHSA-N,123131763,aliphatic,
"1-(2-oxo-1-phenylethyl)-4-(1,1,2,2,2-pentafluoroethyl)-6-(1,3-thiazol-2-yl)-2H-pyridine-3-carbonitrile",C1C(=C(C=C(N1C(C=O)C2=CC=CC=C2)C3=NC=CS3)C(C(F)(F)F)(F)F)C#N,C19H12F5N3OS,425.4,ARVYJAWMWRPFFM-UHFFFAOYSA-N,177701849,aliphatic,
"[(4R,5R)-5-[(1R)-1-(2,4-dioxopyrimidin-1-yl)-2-hydroxyethoxy]-5-(fluoromethyl)-4-formyl-2-oxo-1,3,2lambda5-dioxaphosphinan-2-yl]oxymethyl propan-2-yl carbonate",CC(C)OC(=O)OCOP1(=O)OC[C@@]([C@@H](O1)C=O)(CF)O[C@H](CO)N2C=CC(=O)NC2=O,C16H22FN2O12P,484.32,YHQFISOOVYLPRR-HFIQGDHTSA-N,144828964,aliphatic,phosphorus
"(1R,2R,7S,10Z,14S)-18,25-dihydroxy-6-methoxy-4-methyl-27-oxo-15-azahexacyclo[14.12.0.02,7.03,14.017,26.019,24]octacosa-3,5,10,15,17,19,21,23,25-nonaen-8,12-diyne-2-carbaldehyde",CC1=C2[C@@H]3C#C/C=C\C#C[C@@H]([C@@]2([C@H]4CC(=O)C5=C(C6=CC=CC=C6C(=C5C4=N3)O)O)C=O)C(=C1)OC,C30H21NO5,475.5,VJLMFSJUEAYQBU-RLDCUGIHSA-N,170459456,aliphatic,
"(5R)-3-[3,5-difluoro-4-[1-(2-hydroxyacetyl)-3,6-dihydro-2H-pyridin-4-yl]phenyl]-5-(triazol-1-ylmethyl)-1,3-oxazolidine-2-carbaldehyde",C1CN(CC=C1C2=C(C=C(C=C2F)N3C[C@@H](OC3C=O)CN4C=CN=N4)F)C(=O)CO,C20H21F2N5O4,433.4,RRCKSGJYQPEHTG-FUKCDUGKSA-N,174447504,aliphatic,
"[(4R,4aR,7S,7aR,12bS)-9-hydroxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-yl] (2S,3S,4S,5R)-2,3,4,5-tetrahydroxy-6-oxohexanoate",CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)OC(=O)[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O,C23H27NO9,461.5,QEFLVLZDPUBDJA-RBFNRAABSA-N,129643963,aliphatic,
"(4S,5R)-5-[(1R,2S)-1,2-dihydroxypropyl]-4,5-dihydroxy-2,2-dioxo-1,3,2-dioxathiolane-4-carbaldehyde",C[C@@H]([C@H]([C@@]1([C@@](OS(=O)(=O)O1)(C=O)O)O)O)O,C6H10O9S,258.21,AWEIMGNZOWXDBS-BGPJRJDNSA-N,129696740,aliphatic,
"1-(2,2-difluoro-1,3-benzodioxol-5-yl)-N-[6-[3-(1-formylcyclopropyl)phenyl]-5-methyl-2-pyridinyl]cyclopropane-1-carboxamide",CC1=C(N=C(C=C1)NC(=O)C2(CC2)C3=CC4=C(C=C3)OC(O4)(F)F)C5=CC(=CC=C5)C6(CC6)C=O,C27H22F2N2O4,476.5,UXXSNDLIJRUXDH-UHFFFAOYSA-N,88891320,aliphatic,
"2-[2-[4-[5-(10,10a-dihydro-4aH-phenothiazin-2-yl)-3-(trifluoromethyl)pyrazol-1-yl]phenyl]hydrazinyl]acetaldehyde",C1=CC=C2C(=C1)NC3C=C(C=CC3S2)C4=CC(=NN4C5=CC=C(C=C5)NNCC=O)C(F)(F)F,C24H20F3N5OS,483.5,KKZKJADYHRMRGQ-UHFFFAOYSA-N,89534926,aliphatic,
"3-[4-[[7-fluoro-4-[4-methyl-6-(1,2,4-oxadiazol-3-yl)octa-2,6-dien-3-yl]-2,3-dihydro-1H-inden-1-yl]oxy]-2-oxocyclohex-3-en-1-yl]propanal",CC=C(CC(C)C(=CC)C1=C2CCC(C2=C(C=C1)F)OC3=CC(=O)C(CC3)CCC=O)C4=NOC=N4,C29H33FN2O4,492.6,MPKYOANKCRSYGT-UHFFFAOYSA-N,123405536,aliphatic,
"5-(4-chlorophenyl)-1-[1-(3,3-difluoroprop-1-en-2-yl)-5-ethyl-6-methylimino-3-pyridinyl]-2,4-dimethylidenepyrrolidine-3-carbaldehyde",CCC1=CC(=CN(C1=NC)C(=C)C(F)F)N2C(C(=C)C(C2=C)C=O)C3=CC=C(C=C3)Cl,C24H24ClF2N3O,443.9,HSJRAEQQVXRGGM-UHFFFAOYSA-N,132023524,aliphatic,
4-[(4-oxo-1-phenylsulfanylbutan-2-yl)amino]-3-(trifluoromethylsulfinyl)benzenesulfinamide,C1=CC=C(C=C1)SCC(CC=O)NC2=C(C=C(C=C2)S(=O)N)S(=O)C(F)(F)F,C17H17F3N2O3S3,450.5,LXZDBULJMQJTFO-UHFFFAOYSA-N,132035067,aliphatic,
"2-[7-amino-4-(trifluoromethyl)cyclohepta-1,3,6-trien-1-yl]-2-(5-chloro-2-hydroxyphenyl)propanal",CC(C=O)(C1=CC=C(CC=C1N)C(F)(F)F)C2=C(C=CC(=C2)Cl)O,C17H15ClF3NO2,357.8,VNSUBMXNFZDSJI-UHFFFAOYSA-N,162358156,aliphatic,
"3-(4-aminopyrrolo[2,1-f][1,2,4]triazin-7-yl)-6-(4-fluoropyrrolidin-3-yl)-7,8-dihydro-5H-1,6-naphthyridine-5-carbaldehyde",C1CN(C(C2=C1N=CC(=C2)C3=CC=C4N3N=CN=C4N)C=O)C5CNCC5F,C19H20FN7O,381.4,OMXIHHSNSLWKQB-UHFFFAOYSA-N,166708868,aliphatic,
"(2R)-3-[(1R,2S,5R)-3-[2-(3,4-difluorophenoxy)acetyl]-5-hydroxy-6,6-dimethyl-3-azabicyclo[3.1.0]hexane-2-carbonyl]-2-[[(3R)-2-hydroxypyrrolidin-3-yl]methyl]but-3-enal",CC1([C@H]2[C@@]1(CN([C@@H]2C(=O)C(=C)[C@@H](C[C@@H]3CCNC3O)C=O)C(=O)COC4=CC(=C(C=C4)F)F)O)C,C25H30F2N2O6,492.5,PQOFLUGVNSIOFS-GVGUOHMNSA-N,166964287,aliphatic,
"(E)-2,4-diethyl-3-[(E)-2-(11-fluoro-10-methyl-4-propyl-2-azatricyclo[7.3.2.05,13]tetradeca-1,3,5(13),9,11-pentaen-3-yl)prop-1-enyl]-5-oxohex-3-enal",CCCC1=C(N=C2C=C(C(=C3CCCC1=C2C3)C)F)/C(=C/C(=C(/CC)\C(=O)C)/C(CC)C=O)/C,C30H38FNO2,463.6,KWRRLLDIGHOBEJ-CTVSUGDZSA-N,169910670,aliphatic,
"5-[3-(5-bromo-3-pyridinyl)-3,4-dihydropyrazol-2-yl]-2-(chloromethyl)-2-(difluoromethyl)pent-4-enal",C1C=NN(C1C2=CC(=CN=C2)Br)C=CCC(CCl)(C=O)C(F)F,C15H15BrClF2N3O,406.65,UWPBSURQCKTUOE-UHFFFAOYSA-N,173763020,aliphatic,
"4-[(5Z)-5-[[5-(2-fluorophenyl)furan-2-yl]methylidene]-4-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl]butanal",C1=CC=C(C(=C1)C2=CC=C(O2)/C=C\3/C(=O)N(C(=S)S3)CCCC=O)F,C18H14FNO3S2,375.4,OTVKNTOKCUQMBW-WJDWOHSUSA-N,178148238,aliphatic,
"3-[(E)-2-[3-(6,7-dihydro-1,2-benzoxazol-6-yl)-2-methylcyclohexa-1,5-dien-1-yl]ethenyl]-4-(trifluoromethyl)cyclohex-2-ene-1-carbaldehyde",CC1=C(C=CCC1C2CC3=C(C=C2)C=NO3)/C=C/C4=CC(CCC4C(F)(F)F)C=O,C24H24F3NO2,415.4,MVKJYKMABPGWLB-SOFGYWHQSA-N,162619370,aliphatic,
4-[3-nitro-5-(trifluoromethyl)phenyl]but-3-enal,C1=C(C=C(C=C1C(F)(F)F)[N+](=O)[O-])C=CCC=O,C11H8F3NO3,259.18,BQULGHMFGQLCLR-UHFFFAOYSA-N,170482781,aliphatic,nitro
"(2S)-4-sulfanylidene-3-[(2S)-4-sulfanylidene-3-(1,2,3,4-tetrahydronaphthalene-2-carbonyl)pyrrolidine-2-carbonyl]pyrrolidine-2-carbaldehyde",C1CC2=CC=CC=C2CC1C(=O)C3[C@H](NCC3=S)C(=O)C4[C@H](NCC4=S)C=O,C21H22N2O3S2,414.5,FKHLKJRTXGRJAY-VSZFVKLUSA-N,18645815,aliphatic,
"1-(C-ethynylsulfanyl-N-methylcarbonimidoyl)-6-fluoro-7-(3-formylazetidin-1-yl)-5-methyl-4-oxo-1,8-naphthyridine-3-carboxylic acid",CC1=C2C(=O)C(=CN(C2=NC(=C1F)N3CC(C3)C=O)C(=NC)SC#C)C(=O)O,C18H15FN4O4S,402.4,YCECFNGRTKSPCN-UHFFFAOYSA-N,146345017,aliphatic,
"2-[5-[2-[4-[chloro(difluoro)methoxy]anilino]-3-pyridinyl]-1,3,4-thiadiazol-2-yl]-2-methyl-4-(methylamino)butanal",CC(CCNC)(C=O)C1=NN=C(S1)C2=C(N=CC=C2)NC3=CC=C(C=C3)OC(F)(F)Cl,C20H20ClF2N5O2S,467.9,UZCUBUUGAAYHNB-UHFFFAOYSA-N,169975847,aliphatic,
"2-[4-[(1Z)-3-[[[2,2-difluoro-2-(1-methyl-6-oxopyridazin-4-yl)acetyl]amino]methyl]buta-1,3-dienyl]-5-oxo-2H-pyrrol-1-yl]-N-methyl-5-oxopentanamide",CNC(=O)C(CCC=O)N1CC=C(C1=O)/C=C\C(=C)CNC(=O)C(C2=CC(=O)N(N=C2)C)(F)F,C22H25F2N5O5,477.5,ODAKBXCADFHSKY-SREVYHEPSA-N,170313241,aliphatic,
"2-[2-[2-[1-[5-chloro-6-(2-fluoroethoxy)-3-pyridinyl]ethyl]-1-cyclopropylidene-3H-pyrrolo[3,4-c]pyridin-4-yl]hydrazinyl]propanal",CC(C=O)NNC1=NC=CC2=C1CN(C2=C3CC3)C(C)C4=CC(=C(N=C4)OCCF)Cl,C22H25ClFN5O2,445.9,MZWBWBFORSCEIJ-UHFFFAOYSA-N,130389695,aliphatic,
"2-[[5-hydroxy-5-methyl-3-oxo-2-(12-oxo-8,14-diazatetracyclo[7.7.1.02,7.013,17]heptadeca-1(17),2,4,6,8,10,13,15-octaen-10-yl)hexyl]amino]acetaldehyde",CC(C)(CC(=O)C(CNCC=O)C1=CC(=O)C2=NC=CC3=C2C1=NC4=CC=CC=C34)O,C24H23N3O4,417.5,GWPWVCALQLLWNF-UHFFFAOYSA-N,76331254,aliphatic,
"6-[(2R,6R)-2,6-dimethylmorpholin-4-yl]-7-fluoro-4-methyl-3-[(5R)-2-oxo-5-(trifluoromethoxymethyl)-1,3-thiazolidin-3-yl]-4,5-dihydro-1,2-benzoxazole-5-carbaldehyde",C[C@@H]1CN(C[C@H](O1)C)C2=C(C3=C(C(C2C=O)C)C(=NO3)N4C[C@@H](SC4=O)COC(F)(F)F)F,C20H23F4N3O5S,493.5,RJLYLTLYGAOCMQ-BFCCFQBASA-N,146539727,aliphatic,
"2-[2-(2-amino-5-fluoro-3-methylquinolin-7-yl)ethyl]-2-ethyl-4-(4-methylpyrrolo[2,3-d]pyrimidin-7-yl)butanal",CCC(CCC1=CC2=C(C=C(C(=N2)N)C)C(=C1)F)(CCN3C=CC4=C(N=CN=C43)C)C=O,C25H28FN5O,433.5,BVSMYXQHRSSBTH-UHFFFAOYSA-N,155705421,aliphatic,
1-fluoro-3-[2-(methylaminomethyl)cyclopentyl]pyrrolidine-3-carbaldehyde,CNCC1CCCC1C2(CCN(C2)F)C=O,C12H21FN2O,228.31,LBZYUFAFHCRYRR-UHFFFAOYSA-N,174336008,aliphatic,
7-(2-bromoethoxy)-5-fluoro-4H-chromene-4-carbaldehyde,C1=COC2=C(C1C=O)C(=CC(=C2)OCCBr)F,C12H10BrFO3,301.11,DVCTUVOCDZFLPI-UHFFFAOYSA-N,175033344,aliphatic,
"(1R,2S,4aS,4bS,6R,8S,8aR,9S,9aS)-2-ethenyl-9-[4-(2-ethoxyethoxymethyl)phenoxy]-2,4,4b,6,8-pentamethyl-4a,5,6,7,8,8a,9,9a-octahydro-1H-fluorene-1-carbaldehyde",CCOCCOCC1=CC=C(C=C1)O[C@H]2[C@@H]3[C@H]([C@@](C=C([C@H]3[C@]4([C@H]2[C@H](C[C@H](C4)C)C)C)C)(C)C=C)C=O,C32H46O4,494.7,VGDPNMKQNDFJJB-KSLPEDNSSA-N,134866376,aliphatic,
"3-(3-formyl-7-oxo-5-sulfanyl-4,15-dioxa-10,14-dithiatricyclo[9.2.1.13,6]pentadeca-1(13),11-dien-6-yl)-3-oxo-2-(sulfanylmethyl)propanoic acid",C1CSC2=CC=C(S2)CC3(OC(C(C1=O)(O3)C(=O)C(CS)C(=O)O)S)C=O,C16H16O7S4,448.6,LGFRXSYXMSCJGU-UHFFFAOYSA-N,129830800,aliphatic,
"(7S)-9-(2-chloro-6-fluorophenyl)-3-cyclopropyl-7-methyl-16-thia-2,4,5,8-tetrazatetracyclo[8.6.0.02,6.011,15]hexadeca-1(10),3,5,8,11(15)-pentaene-13-carbaldehyde",C[C@H]1C2=NN=C(N2C3=C(C4=C(S3)CC(C4)C=O)C(=N1)C5=C(C=CC=C5Cl)F)C6CC6,C22H18ClFN4OS,440.9,ATVQYVNLWBBSMT-VUWPPUDQSA-N,167452137,aliphatic,
"2-[5-(1,3-dioxolan-2-yl)-2,3,4-trifluorophenyl]-2-(1-hydroxybut-3-yn-2-ylamino)acetaldehyde",C#CC(CO)NC(C=O)C1=C(C(=C(C(=C1)C2OCCO2)F)F)F,C15H14F3NO4,329.27,NXFBOKMADNCPLE-UHFFFAOYSA-N,123507892,aliphatic,
[(1S)-1-formyl-4-methylcyclohex-3-en-1-yl] 4-tri(propan-2-yl)silyloxybenzoate,CC1=CC[C@@](CC1)(C=O)OC(=O)C2=CC=C(C=C2)O[Si](C(C)C)(C(C)C)C(C)C,C24H36O4Si,416.6,VFRNGABUYQMKBF-XMMPIXPASA-N,135054843,aliphatic,
"1,2,3,5-tetrafluoro-4-(2,2,3,3,4,4,5,5-octafluoropentoxy)cyclohexa-2,4-diene-1-carbaldehyde",C1C(=C(C(=C(C1(C=O)F)F)F)OCC(C(C(C(F)F)(F)F)(F)F)(F)F)F,C12H6F12O2,410.15,WUEKCSKBTTUTKY-UHFFFAOYSA-N,173249806,aliphatic,
4-bromo-2-hydroxy-5-oxo-N-(3-oxopropyl)-1H-pyrrole-2-carboxamide,C1=C(C(=O)NC1(C(=O)NCCC=O)O)Br,C8H9BrN2O4,277.07,HCFRYDQBPANVFV-UHFFFAOYSA-N,134853440,aliphatic,
"3-oxo-3-(3-oxo-5,6-dihydro-4H-cyclopenta[d][1,2]thiazol-2-yl)propanal",C1CC2=C(C1)SN(C2=O)C(=O)CC=O,C9H9NO3S,211.24,INCQVICTJBWOLK-UHFFFAOYSA-N,19021028,aliphatic,
2-(4-tert-butyl-3-fluoroanilino)-1-[1-(1-methylindol-5-yl)-2-oxoethyl]-5-oxopyrrolidine-3-carboxamide,CC(C)(C)C1=C(C=C(C=C1)NC2C(CC(=O)N2C(C=O)C3=CC4=C(C=C3)N(C=C4)C)C(=O)N)F,C26H29FN4O3,464.5,ZQJCPGDNYJRSBG-UHFFFAOYSA-N,175977042,aliphatic,
"N-[(3-bromo-5-fluorophenyl)methyl]-4-[[(3R)-3-cyclopropyl-3-(methylamino)-4-oxobutyl]-methylamino]-6-methyl-1,2-dihydropyridine-2-carboxamide",CC1=CC(=CC(N1)C(=O)NCC2=CC(=CC(=C2)Br)F)N(C)CC[C@](C=O)(C3CC3)NC,C23H30BrFN4O2,493.4,DLNIXTIXYPWIHH-YANBTOMASA-N,139332796,aliphatic,
6-methoxy-1-[[4-[4-[5-(trifluoromethyl)-2H-triazol-4-yl]-2-pyridinyl]imidazol-1-yl]methyl]-4H-naphthalene-1-carbaldehyde,COC1=CC2=C(C=C1)C(C=CC2)(CN3C=C(N=C3)C4=NC=CC(=C4)C5=NNN=C5C(F)(F)F)C=O,C24H19F3N6O2,480.4,WULASTNXENOFNW-UHFFFAOYSA-N,169771833,aliphatic,
"2-[(E)-(2-bromo-3,4-dihydro-1H-benzo[cd]indol-5-ylidene)methyl]-3-(3-fluoropropylamino)propanal",C\1CC2=C(NC3=CC=CC(=C23)/C1=C/C(CNCCCF)C=O)Br,C18H20BrFN2O,379.3,LBFGKGDKKUNVGB-UKTHLTGXSA-N,172577899,aliphatic,
"(2S,6S)-4-bromo-2,6-difluorocyclohex-3-ene-1-carbaldehyde",C1[C@@H](C([C@@H](C=C1Br)F)C=O)F,C7H7BrF2O,225.03,HRLMNMSDAJLQMM-FWPZAIACSA-N,122448180,aliphatic,
"(2R,3R,4S,5S)-2-(4-amino-2-oxopyrimidin-1-yl)-5-fluoro-4-hydroxy-5-(hydroxymethyl)-3-methyloxolane-3-carbaldehyde",C[C@]1([C@@H]([C@](O[C@H]1N2C=CC(=NC2=O)N)(CO)F)O)C=O,C11H14FN3O5,287.24,DEHDMOKWWAKWJS-SCVMZPAESA-N,156217328,aliphatic,
"2-[2-amino-5-[3-amino-7-(1H-pyrazol-4-yl)-[1,2]thiazolo[4,5-c]pyridin-4-yl]-4-fluorophenyl]acetaldehyde",C1=C(C(=CC(=C1C2=NC=C(C3=C2C(=NS3)N)C4=CNN=C4)F)N)CC=O,C17H13FN6OS,368.4,DQCLNMXRNDKAKC-UHFFFAOYSA-N,170317950,aliphatic,
"2-amino-4-[(3-cyclopropyl-4,4,4-trifluoro-3-hydroxybutyl)sulfonimidoyl]-2-(hydroxymethyl)butanal",C1CC1C(CCS(=N)(=O)CCC(CO)(C=O)N)(C(F)(F)F)O,C12H21F3N2O4S,346.37,JGNALEWPWJJGBG-UHFFFAOYSA-N,174254175,aliphatic,
"2,2,4-trichloro-3-(2,3-dichlorophenyl)butanal",C1=CC(=C(C(=C1)Cl)Cl)C(CCl)C(C=O)(Cl)Cl,C10H7Cl5O,320.4,NZYIPVQQHZWTRB-UHFFFAOYSA-N,13373137,aliphatic,
"2-methyl-2-[13-[methyl(propan-2-yl)amino]-5-(trifluoromethyl)-3,4,17-triazatetracyclo[8.7.0.02,6.011,16]heptadeca-1(10),2,5,11,13,15-hexaen-14-yl]propanal",CC(C)N(C)C1=C(C=C2C(=C1)C3=C(N2)C4=NNC(=C4CCC3)C(F)(F)F)C(C)(C)C=O,C23H27F3N4O,432.5,ABIVSAZOEYTFSH-UHFFFAOYSA-N,143412829,aliphatic,
"(E,5Z)-2-[(Z)-3-aminoprop-2-enyl]-5-(3,3-difluorobutylhydrazinylidene)pent-3-enal",CC(CCN/N=C\C=C\C(C/C=C\N)C=O)(F)F,C12H19F2N3O,259.3,LXOOCXNKMZTCLE-RYWWHHPKSA-N,167082416,aliphatic,
"2-(3-formyl-7-methyl-4-oxo-2,3-dihydrochromen-2-yl)propanedinitrile",CC1=CC2=C(C=C1)C(=O)C(C(O2)C(C#N)C#N)C=O,C14H10N2O3,254.24,RJFLXNLHHHUWPS-UHFFFAOYSA-N,6425329,aliphatic,
"methyl 4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-3-formyl-2-methyl-3,4-dihydro-2H-pyran-5-carboxylate",CC1C(C(C(=CO1)C(=O)OC)CC(=O)OCCC2=CC(=C(C=C2)O)O)C=O,C19H22O8,378.4,DEBZOPZQKONWTK-UHFFFAOYSA-N,18684079,aliphatic,
3-(fluoromethyl)-2-hydroxyimino-5-oxopentanoic acid,C(C=O)C(CF)C(=NO)C(=O)O,C6H8FNO4,177.13,LVCUHQUYSRMYFQ-UHFFFAOYSA-N,174538997,aliphatic,
(4R)-4-methyl-7-trimethylsilylhept-6-ynal,C[C@H](CCC=O)CC#C[Si](C)(C)C,C11H20OSi,196.36,WCMYXLDFVBYZJC-LLVKDONJSA-N,11446914,aliphatic,
"5-fluoro-3-[(1-formyl-1a,7b-dihydro-1H-cyclopropa[a]naphthalen-7-yl)methyl]-2-oxo-N-(1,2,4-thiadiazol-5-yl)-1,3-benzoxazole-6-sulfonamide",C1=CC2=C(C3C(C3C=O)C=C2)C(=C1)CN4C5=CC(=C(C=C5OC4=O)S(=O)(=O)NC6=NC=NS6)F,C22H15FN4O5S2,498.5,UOTXVWYZKISNEZ-UHFFFAOYSA-N,137369584,aliphatic,
"2-(1H-benzimidazol-2-ylsulfonyl)-2-[4-[5-(trifluoromethyl)-1,2,4-oxadiazol-3-yl]phenyl]acetaldehyde",C1=CC=C2C(=C1)NC(=N2)S(=O)(=O)C(C=O)C3=CC=C(C=C3)C4=NOC(=N4)C(F)(F)F,C18H11F3N4O4S,436.4,WKFMIFKCMRPATD-UHFFFAOYSA-N,169747662,aliphatic,
"3-[3-(difluoromethyl)-4,5-diazatetracyclo[6.1.1.01,8.02,6]deca-2(6),3-dien-5-yl]-2-hydroxypropanal",C1C2=C(C(=NN2CC(C=O)O)C(F)F)C34C1(C3)C4,C12H12F2N2O2,254.23,OYQSWJZYMFCGQV-UHFFFAOYSA-N,162616623,aliphatic,
"(6aR,9R,10aR)-1-hydroxy-6,6-dimethyl-3-(2-methyloctan-2-yl)-6a,7,8,9,10,10a-hexahydrobenzo[c]chromene-9-carbaldehyde",CCCCCCC(C)(C)C1=CC(=C2[C@@H]3C[C@@H](CC[C@H]3C(OC2=C1)(C)C)C=O)O,C25H38O3,386.6,JBJSHVXHXLZBLS-MISYRCLQSA-N,10000236,aliphatic,
"(E)-4-[4-(difluoromethyl)phenyl]-2-(1,2-dihydropyridin-3-ylmethylamino)but-3-enal",C1C(=CC=CN1)CNC(/C=C/C2=CC=C(C=C2)C(F)F)C=O,C17H18F2N2O,304.33,OVVOGMAUJTZSGL-VMPITWQZSA-N,138663476,aliphatic,
"6-fluoro-3-[3-methyl-2,6-dioxo-4-(trifluoromethyl)pyrimidin-1-yl]-5,6-dihydro-2H-1,2-benzothiazole-3-carbaldehyde",CN1C(=CC(=O)N(C1=O)C2(C3=CCC(C=C3SN2)F)C=O)C(F)(F)F,C14H11F4N3O3S,377.32,MPZKFPZEXKJAGC-UHFFFAOYSA-N,139895896,aliphatic,
5-[(2R)-2-[(1-tert-butyltetrazol-5-yl)sulfonylmethyl]-5-oxopyrrolidin-1-yl]pentanal,CC(C)(C)N1C(=NN=N1)S(=O)(=O)C[C@H]2CCC(=O)N2CCCCC=O,C15H25N5O4S,371.5,WKQGTLNCODMPHD-GFCCVEGCSA-N,44598022,aliphatic,
"9-[4-(1-benzofuran-7-yl)-2,5-dioxopyrrol-3-yl]-1,10-diazatricyclo[6.4.1.04,13]trideca-4(13),5,7,9,11-pentaene-2-carbaldehyde",C1C(N2C=CN=C(C3=CC=CC1=C32)C4=C(C(=O)NC4=O)C5=CC=CC6=C5OC=C6)C=O,C24H15N3O4,409.4,SKGODXITNDAXPG-UHFFFAOYSA-N,17985375,aliphatic,
"3-amino-2-[(1Z,3Z)-1-(cyclopropylamino)-3-(3,5-difluoroanilino)penta-1,3-dienyl]-3,4-dihydropyrazole-4-carbaldehyde",C/C=C(/C=C(/NC1CC1)\N2C(C(C=N2)C=O)N)\NC3=CC(=CC(=C3)F)F,C18H21F2N5O,361.4,ZWCJEUDXFCUVTR-VNQMDCOQSA-N,132065641,aliphatic,
"2-[2-[(4-oxo-1,2,5-thiadiazol-3-yl)amino]ethoxy]acetaldehyde",C(COCC=O)NC1=NSNC1=O,C6H9N3O3S,203.22,IKVKXQABIZRZBB-UHFFFAOYSA-N,171114930,aliphatic,
"[7-methyl-3-[3-(trifluoromethyl)phenyl]-5,6,7,8-tetrahydrocinnolin-5-yl] 4-oxo-3-(pyridin-3-ylmethylamino)butanoate",CC1CC(C2=CC(=NN=C2C1)C3=CC(=CC=C3)C(F)(F)F)OC(=O)CC(C=O)NCC4=CN=CC=C4,C26H25F3N4O3,498.5,LHPUKIFUYKJQGY-UHFFFAOYSA-N,87788639,aliphatic,
"(E,3R,5S)-7-[4-(4-fluoro-2-hydroxyphenyl)-2-[methyl(sulfanyl)amino]-6-propan-2-ylpyrimidin-5-yl]-3,5-dihydroxyhept-6-enal",CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC=O)O)O)C2=C(C=C(C=C2)F)O)N(C)S,C21H26FN3O4S,435.5,SKPYUZPJTINRDU-ZWXLGZMVSA-N,136633292,aliphatic,
2-amino-3-[2-(7-fluoro-2-methyl-1-methylideneinden-4-yl)-1-adamantyl]-2-formyl-4-methylsulfanylbutanoic acid,CC1=CC2=C(C=CC(=C2C1=C)F)C3C4CC5CC(C4)CC3(C5)C(CSC)C(C=O)(C(=O)O)N,C27H32FNO3S,469.6,ZPQDKIXQMXUTIQ-UHFFFAOYSA-N,140567097,aliphatic,
"2-[(3S,5R)-9-(2-oxoethyl)-6,10-dioxaspiro[4.5]decan-3-yl]acetonitrile",C1C[C@@]2(C[C@@H]1CC#N)OCCC(O2)CC=O,C12H17NO3,223.27,RLIPZGIXBDBAHL-ASKATJPDSA-N,18644858,aliphatic,
"2-(benzimidazol-1-yl)-2-(4-chlorophenyl)-2-(2,3-difluorocyclohexyl)acetaldehyde",C1CC(C(C(C1)F)F)C(C=O)(C2=CC=C(C=C2)Cl)N3C=NC4=CC=CC=C43,C21H19ClF2N2O,388.8,YNKYARIWLUSPGJ-UHFFFAOYSA-N,87301729,aliphatic,
"2-[3,4-dimethoxy-2-(1-methoxy-4-oxocyclohexa-2,5-dien-1-yl)phenyl]acetaldehyde",COC1=C(C(=C(C=C1)CC=O)C2(C=CC(=O)C=C2)OC)OC,C17H18O5,302.32,OFEDPDVSKQUQHP-UHFFFAOYSA-N,53348264,aliphatic,
"methyl 2-[[(2S,3R)-2-methyl-3-[(1S)-9-methyl-7-tricyclo[6.4.1.04,13]trideca-4(13),5,7,9-tetraenyl]-5-oxopentyl]-[(2-methylpropan-2-yl)oxycarbonyl]amino]acetate",CC1=CCC[C@H]2CCC3=C2C1=C(C=C3)[C@H](CC=O)[C@H](C)CN(CC(=O)OC)C(=O)OC(C)(C)C,C28H39NO5,469.6,AOJTXMBZYQMGHT-RZUBCFFCSA-N,134849995,aliphatic,
"5-(3-fluorobutyl)-4-methyl-2,3-dihydro-1H-pyrrole-3-carbaldehyde",CC1=C(NCC1C=O)CCC(C)F,C10H16FNO,185.24,ORIZMLHHPWPGGV-UHFFFAOYSA-N,88884760,aliphatic,
