id,donor_id,acceptor_id,donor_smiles,acceptor_smiles,smiles,reaction_type,is_homo,xtb_optimized,error,xyz_file,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_ketC,mulliken_ketO,mulliken_carbC,mulliken_hydO,mulliken_hydH,wbo_CO_ket,wbo_CC_new,wbo_CO_carb,fukui_plus_ketC,fukui_minus_ketC,fukui_0_ketC,dual_ketC,fukui_plus_carbC,fukui_minus_carbC,fukui_0_carbC,dual_carbC,pa_ketO,vbur_ketC,vbur_carbC,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,hb_dist,hb_angle,dih_core,adch_ketC,adch_ketO,adch_carbC,adch_hydO,adch_hydH,adch_fukui_plus_ketC,adch_fukui_minus_ketC,adch_fukui_plus_carbC,adch_fukui_minus_carbC,qtaim_rho_CO_ket,qtaim_lap_CO_ket,qtaim_ell_CO_ket,qtaim_rho_CC_new,qtaim_lap_CC_new,qtaim_ell_CC_new,qtaim_rho_HB,G_donor,G_acceptor,G_xtb,dG_xtb_kcal,G_donor_gxtb,G_acceptor_gxtb,G_gxtb,dG_gxtb_kcal
XDWJQVCCPGWTSR-UHFFFAOYSA-N__XTYAXJSXJWVVFZ-JTQLQIEISA-N,XDWJQVCCPGWTSR-UHFFFAOYSA-N,XTYAXJSXJWVVFZ-JTQLQIEISA-N,Cc1ccc(-c2nc3scc(-c4ccc(F)cc4)n3c2C=O)cc1,O=C[C@H](CC(=O)O)NC(=O)c1cc(CNS(=O)(=O)c2ccc(O)c(C(=O)O)c2)cs1,Cc1ccc(-c2nc3scc(-c4ccc(F)cc4)n3c2C(=O)C(O)C(CC(=O)O)NC(=O)c2cc(CNS(=O)(=O)c3ccc(O)c(C(=O)O)c3)cs2)cc1,hetero-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_XDWJQVCCPGWTSR-UHFFFAOYSA-N__XTYAXJSXJWVVFZ-JTQLQIEISA-N.xyz,-158.783083921355,-10.2455,-8.2078,2.0377,7.07,1.6016,-4.3358,2.7342,3.437781,10.264,0.206179,-0.397304,0.080808,-0.442992,0.321655,1.730012,0.949857,1.019961,0.022108,0.003356,0.012732,0.018752,-0.0016,0.00115,-0.000225,-0.00275,73.4046,80.0422,79.9467,7.5653,3.0558,13.8526,920.1643,23.3507,2.0072,117.5459,18.08,,,,,,,,,,,,,,,,,-65.021104920038,-93.32424595568,-158.366575547975,-13.3187,-1414.443934085028,-2240.294951035693,-3654.733014194213,3.6841
LTYWIFUVTSLSIL-UHFFFAOYSA-N__QLAPMLUCWAWIDB-UHFFFAOYSA-N,LTYWIFUVTSLSIL-UHFFFAOYSA-N,QLAPMLUCWAWIDB-UHFFFAOYSA-N,O=Cc1ccc(-c2cc(F)cc(Br)c2OC(F)F)o1,NCc1cc(Cl)ccc1OC(C=O)N1C2CCC1CC(Cc1ccc(F)cc1)C2,NCc1cc(Cl)ccc1OC(C(O)C(=O)c1ccc(-c2cc(F)cc(Br)c2OC(F)F)o1)N1C2CCC1CC(Cc1ccc(F)cc1)C2,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_LTYWIFUVTSLSIL-UHFFFAOYSA-N__QLAPMLUCWAWIDB-UHFFFAOYSA-N.xyz,-145.062477363777,-9.957,-8.705,1.252,7.2188,1.8204,-4.5196,2.6992,3.783859,2.992,0.220536,-0.354086,0.080965,-0.43695,0.312246,1.778369,0.962101,1.002046,0.041519,-0.000846,0.020337,0.042365,-0.004107,0.001593,-0.001257,-0.0057,55.2432,74.162,73.7893,13.3414,1.9733,8.6784,854.9193,22.593,4.198,32.4438,134.0711,,,,,,,,,,,,,,,,,-59.139718434189,-85.434124374144,-144.592806000051,-11.8996,-3560.096489561993,-1711.7139739267209,-5271.811692177153,-0.771
XTYAXJSXJWVVFZ-JTQLQIEISA-N__XDWJQVCCPGWTSR-UHFFFAOYSA-N,XTYAXJSXJWVVFZ-JTQLQIEISA-N,XDWJQVCCPGWTSR-UHFFFAOYSA-N,O=C[C@H](CC(=O)O)NC(=O)c1cc(CNS(=O)(=O)c2ccc(O)c(C(=O)O)c2)cs1,Cc1ccc(-c2nc3scc(-c4ccc(F)cc4)n3c2C=O)cc1,Cc1ccc(-c2nc3scc(-c4ccc(F)cc4)n3c2C(O)C(=O)C(CC(=O)O)NC(=O)c2cc(CNS(=O)(=O)c3ccc(O)c(C(=O)O)c3)cs2)cc1,hetero-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_XTYAXJSXJWVVFZ-JTQLQIEISA-N__XDWJQVCCPGWTSR-UHFFFAOYSA-N.xyz,-158.783087566267,-10.0948,-8.3405,1.7543,7.0023,1.6278,-4.31505,2.68725,3.464444,7.301,0.211522,-0.348191,0.102094,-0.442663,0.317153,1.841968,0.965055,0.997439,0.025786,0.000309,0.013048,0.025477,-0.001351,-0.002281,-0.001816,0.00093,72.484,78.0883,81.6268,11.9989,3.0765,13.1158,903.3536,23.3544,2.0096,116.9549,6.0263,,,,,,,,,,,,,,,,,-93.32424595568,-65.021104920038,-158.363403267139,-11.328,-2240.294951035693,-1414.443934085028,-3654.7361565778438,1.7122
QLAPMLUCWAWIDB-UHFFFAOYSA-N__LTYWIFUVTSLSIL-UHFFFAOYSA-N,QLAPMLUCWAWIDB-UHFFFAOYSA-N,LTYWIFUVTSLSIL-UHFFFAOYSA-N,NCc1cc(Cl)ccc1OC(C=O)N1C2CCC1CC(Cc1ccc(F)cc1)C2,O=Cc1ccc(-c2cc(F)cc(Br)c2OC(F)F)o1,NCc1cc(Cl)ccc1OC(C(=O)C(O)c1ccc(-c2cc(F)cc(Br)c2OC(F)F)o1)N1C2CCC1CC(Cc1ccc(F)cc1)C2,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_QLAPMLUCWAWIDB-UHFFFAOYSA-N__LTYWIFUVTSLSIL-UHFFFAOYSA-N.xyz,-145.0527942412,-10.4101,-8.1632,2.2469,7.2315,1.3903,-4.3109,2.9206,3.181514,5.762,0.210271,-0.321626,0.101467,-0.427522,0.320314,1.886077,0.949062,1.004079,0.04142,-0.002439,0.019491,0.043859,-0.001744,-0.001275,-0.001509,-0.000469,46.3889,76.2731,73.5668,5.3207,2.9551,10.6244,867.1992,22.2503,2.2011,109.9269,-23.6976,,,,,,,,,,,,,,,,,-85.434124374144,-59.139718434189,-144.586443613459,-7.9071,-1711.7139739267209,-3560.096489561993,-5271.805196749164,3.3049
GINUJYZEMXGGKW-ZIRAPXTMSA-N__PMQMPGAURJPXKS-MYYSRTQBSA-N,GINUJYZEMXGGKW-ZIRAPXTMSA-N,PMQMPGAURJPXKS-MYYSRTQBSA-N,C[C@]12CC[C@H]3C(CCC4(O)CC(O)CC[C@]34C=O)C1=CC[C@H]2c1ccc(=O)oc1,C[C@@H]1CCC[C@@](C)(Cn2cc(C(=O)NCc3ccc(F)cc3F)c(=O)c(O)c2C=O)N(C)C1,CC1CCCC(C)(Cn2cc(C(=O)NCc3ccc(F)cc3F)c(=O)c(O)c2C(O)C(=O)C23CCC(O)CC2(O)CCC2C4=CCC(c5ccc(=O)oc5)C4(C)CCC23)N(C)C1,hetero-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_GINUJYZEMXGGKW-ZIRAPXTMSA-N__PMQMPGAURJPXKS-MYYSRTQBSA-N.xyz,-187.827086232249,-9.8475,-7.8721,1.9754,6.7907,1.2647,-4.0277,2.763,2.935644,9.74,0.181084,-0.492411,0.100824,-0.401053,0.345698,1.53292,1.104764,1.090224,0.010904,0.004814,0.007859,0.00609,0.007956,0.008084,0.00802,-0.000128,73.7229,64.9594,72.1318,10.7795,5.9734,8.9813,1072.4446,22.1898,1.9414,120.0743,-1.7951,,,,,,,,,,,,,,,,,-86.662629564616,-100.342017987573,-187.002669576457,1.2412,-1308.3364208884311,-1596.50964953943,-2904.825661167072,12.807
PMQMPGAURJPXKS-MYYSRTQBSA-N__GINUJYZEMXGGKW-ZIRAPXTMSA-N,PMQMPGAURJPXKS-MYYSRTQBSA-N,GINUJYZEMXGGKW-ZIRAPXTMSA-N,C[C@@H]1CCC[C@@](C)(Cn2cc(C(=O)NCc3ccc(F)cc3F)c(=O)c(O)c2C=O)N(C)C1,C[C@]12CC[C@H]3C(CCC4(O)CC(O)CC[C@]34C=O)C1=CC[C@H]2c1ccc(=O)oc1,CC1CCCC(C)(Cn2cc(C(=O)NCc3ccc(F)cc3F)c(=O)c(O)c2C(=O)C(O)C23CCC(O)CC2(O)CCC2C4=CCC(c5ccc(=O)oc5)C4(C)CCC23)N(C)C1,hetero-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_PMQMPGAURJPXKS-MYYSRTQBSA-N__GINUJYZEMXGGKW-ZIRAPXTMSA-N.xyz,-187.819189681856,-9.3826,-8.0014,1.3812,6.5888,1.512,-4.0504,2.5384,3.231512,8.734,0.177209,-0.496483,0.106109,-0.380347,0.347789,1.520715,1.09142,1.12713,0.017227,0.005563,0.011395,0.011664,0.020768,0.008077,0.014422,0.012691,71.6561,67.6027,74.5731,11.4594,5.0293,11.8345,1095.375,21.8592,1.8951,120.7284,-2.6217,,,,,,,,,,,,,,,,,-100.342017987573,-86.662629564616,-186.99329059544,7.1266,-1596.50964953943,-1308.3364208884311,-2904.799548754773,29.1928
SJBBZIGORLMVTH-UHFFFAOYSA-N__UCCHTCHLQCUFCM-UHFFFAOYSA-N,SJBBZIGORLMVTH-UHFFFAOYSA-N,UCCHTCHLQCUFCM-UHFFFAOYSA-N,COc1cc(C=O)nc(CN)c1C(F)F,O=CCCc1ccccc1N1CCCCCCCC1,COc1cc(C(=O)C(O)CCc2ccccc2N2CCCCCCCC2)nc(CN)c1C(F)F,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_SJBBZIGORLMVTH-UHFFFAOYSA-N__UCCHTCHLQCUFCM-UHFFFAOYSA-N.xyz,-103.965224471674,-9.2946,-8.2322,1.0624,6.8178,0.8581,-3.83795,2.97985,2.471577,2.386,0.215375,-0.373393,0.097172,-0.442342,0.313538,1.787013,0.979809,1.011069,0.063431,-0.000877,0.031277,0.064308,-0.00368,-0.002782,-0.003231,-0.000898,69.335,77.34,67.0442,4.7017,1.8731,9.4619,649.3782,20.8866,2.0057,118.5082,1.7188,,,,,,,,,,,,,,,,,-47.666494524736,-55.809500736087,-103.494454709532,-11.5835,-808.526915923035,-792.4268103465961,-1600.9539199779852,-0.1216
UCCHTCHLQCUFCM-UHFFFAOYSA-N__SJBBZIGORLMVTH-UHFFFAOYSA-N,UCCHTCHLQCUFCM-UHFFFAOYSA-N,SJBBZIGORLMVTH-UHFFFAOYSA-N,O=CCCc1ccccc1N1CCCCCCCC1,COc1cc(C=O)nc(CN)c1C(F)F,COc1cc(C(O)C(=O)CCc2ccccc2N2CCCCCCCC2)nc(CN)c1C(F)F,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_UCCHTCHLQCUFCM-UHFFFAOYSA-N__SJBBZIGORLMVTH-UHFFFAOYSA-N.xyz,-103.974105061369,-9.3929,-7.4827,1.9102,6.9173,0.2428,-3.58005,3.33725,1.920257,2.38,0.227099,-0.363282,0.088919,-0.441557,0.317834,1.831817,0.936627,1.017529,0.059049,-0.002539,0.028255,0.061588,-0.004909,-0.000463,-0.002686,-0.004446,46.1623,70.3282,65.7886,6.1865,1.9418,9.2701,642.4978,20.9686,2.0077,118.001,-10.1701,,,,,,,,,,,,,,,,,-55.809500736087,-47.666494524736,-103.503824300826,-17.463,-792.4268103465961,-808.526915923035,-1600.9633109037159,-6.0144
PNAHIMZBXHKIQV-UHFFFAOYSA-N__FKNQDOWMUQZWPA-HNNXBMFYSA-N,PNAHIMZBXHKIQV-UHFFFAOYSA-N,FKNQDOWMUQZWPA-HNNXBMFYSA-N,O=Cc1cnc(CCC(F)(F)F)nc1C(=O)O,O=CCc1cc2c(cc1Cl)[C@@](C=CC1CC1)(C(F)(F)F)NC(=O)N2,O=C1Nc2cc(CC(O)C(=O)c3cnc(CCC(F)(F)F)nc3C(=O)O)c(Cl)cc2C(C=CC2CC2)(C(F)(F)F)N1,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_PNAHIMZBXHKIQV-UHFFFAOYSA-N__FKNQDOWMUQZWPA-HNNXBMFYSA-N.xyz,-129.278287416186,-10.7024,-8.8425,1.8599,7.55,1.5323,-4.54115,3.00885,3.426898,2.872,0.224804,-0.333422,0.101481,-0.443165,0.310337,1.863218,0.940822,1.008159,-8.1e-05,0.005865,0.002892,-0.005946,-0.005324,0.00039,-0.002467,-0.005714,56.5252,71.4906,75.0967,12.126,3.6346,8.6104,816.3921,20.0407,3.6329,76.3685,154.3463,,,,,,,,,,,,,,,,,-55.007537346163,-73.959282362299,-128.986736810925,-12.4982,-981.927841556562,-1637.707260011242,-2619.627577463191,4.7214
GHWLUZOUDISBCD-UHFFFAOYSA-N__MOTPHWRLPNZDJI-GJZGRUSLSA-N,GHWLUZOUDISBCD-UHFFFAOYSA-N,MOTPHWRLPNZDJI-GJZGRUSLSA-N,Cc1ccc(OCc2ccc(F)cc2)c(C=O)n1,CC(=O)[C@H](C(=O)OC(C)(C)C)[C@@H](CC=O)c1cccc(C(F)(F)F)c1,CC(=O)C(C(=O)OC(C)(C)C)C(CC(O)C(=O)c1nc(C)ccc1OCc1ccc(F)cc1)c1cccc(C(F)(F)F)c1,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_GHWLUZOUDISBCD-UHFFFAOYSA-N__MOTPHWRLPNZDJI-GJZGRUSLSA-N.xyz,-131.655120793808,-10.4171,-8.1675,2.2496,7.5004,1.1237,-4.31205,3.18835,2.915893,4.235,0.210659,-0.376913,0.09611,-0.449522,0.312602,1.772918,0.965551,1.00807,0.038285,0.006561,0.022423,0.031724,-0.003673,0.002948,-0.000362,-0.006621,57.0939,77.4465,70.3958,8.8655,3.522,7.7031,782.7174,21.245,1.9534,118.9613,2.3427,,,,,,,,,,,,,,,,,-51.70304070797,-79.47430340863,-131.197663565968,-12.7506,-845.6055140865119,-1298.819405203138,-2144.420557353797,2.7372
MOTPHWRLPNZDJI-GJZGRUSLSA-N__GHWLUZOUDISBCD-UHFFFAOYSA-N,MOTPHWRLPNZDJI-GJZGRUSLSA-N,GHWLUZOUDISBCD-UHFFFAOYSA-N,CC(=O)[C@H](C(=O)OC(C)(C)C)[C@@H](CC=O)c1cccc(C(F)(F)F)c1,Cc1ccc(OCc2ccc(F)cc2)c(C=O)n1,CC(=O)C(C(=O)OC(C)(C)C)C(CC(=O)C(O)c1nc(C)ccc1OCc1ccc(F)cc1)c1cccc(C(F)(F)F)c1,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_MOTPHWRLPNZDJI-GJZGRUSLSA-N__GHWLUZOUDISBCD-UHFFFAOYSA-N.xyz,-131.658343797699,-10.3688,-7.4822,2.8866,7.5261,0.875,-4.20055,3.32555,2.652888,6.863,0.223515,-0.345938,0.0921,-0.422216,0.323642,1.857024,0.928978,1.019353,0.023462,0.013084,0.018273,0.010378,-0.001486,0.008217,0.003366,-0.009703,55.4136,75.8893,68.3074,9.6604,2.8095,8.1433,756.2264,21.8193,2.6269,87.3871,-31.3978,,,,,,,,,,,,,,,,,-79.47430340863,-51.70304070797,-131.201212681058,-14.9778,-1298.819405203138,-845.6055140865119,-2144.432376944439,-4.6797
FKNQDOWMUQZWPA-HNNXBMFYSA-N__PNAHIMZBXHKIQV-UHFFFAOYSA-N,FKNQDOWMUQZWPA-HNNXBMFYSA-N,PNAHIMZBXHKIQV-UHFFFAOYSA-N,O=CCc1cc2c(cc1Cl)[C@@](C=CC1CC1)(C(F)(F)F)NC(=O)N2,O=Cc1cnc(CCC(F)(F)F)nc1C(=O)O,O=C1Nc2cc(CC(=O)C(O)c3cnc(CCC(F)(F)F)nc3C(=O)O)c(Cl)cc2C(C=CC2CC2)(C(F)(F)F)N1,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_FKNQDOWMUQZWPA-HNNXBMFYSA-N__PNAHIMZBXHKIQV-UHFFFAOYSA-N.xyz,-129.283186102947,-10.6694,-8.7053,1.9641,7.5143,1.4573,-4.4858,3.0285,3.322173,2.181,0.23732,-0.357701,0.092092,-0.434397,0.319427,1.868437,0.93249,1.007097,0.002971,0.003305,0.003138,-0.000334,-0.0068,0.000882,-0.002959,-0.007682,54.1222,77.9654,72.2151,8.0279,3.5054,9.5509,811.2523,20.0862,3.6182,77.4425,-153.1433,,,,,,,,,,,,,,,,,-73.959282362299,-55.007537346163,-128.99075449549,-15.0193,-1637.707260011242,-981.927841556562,-2619.6301622408932,3.0995
SUVKFUGSFGXCER-UHFFFAOYSA-N__TVFTWQDCSBIGAI-WMCAAGNKSA-N,SUVKFUGSFGXCER-UHFFFAOYSA-N,TVFTWQDCSBIGAI-WMCAAGNKSA-N,CCN(CC)c1ccc2c(c1)oc(=O)c1cc(C=O)oc12,CCC(C)c1ccc(Oc2ccccc2S(=O)(=O)N[C@H](C=O)CC(=O)O)cc1C,CCC(C)c1ccc(Oc2ccccc2S(=O)(=O)NC(CC(=O)O)C(O)C(=O)c2cc3c(=O)oc4cc(N(CC)CC)ccc4c3o2)cc1C,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_SUVKFUGSFGXCER-UHFFFAOYSA-N__TVFTWQDCSBIGAI-WMCAAGNKSA-N.xyz,-149.475745075099,-9.9393,-8.0097,1.9296,6.7191,1.158,-3.93855,2.78055,2.789408,6.963,0.201529,-0.38654,0.088108,-0.44955,0.323236,1.725164,0.959015,1.015319,0.043205,0.005429,0.024317,0.037776,-0.002777,-0.000402,-0.001589,-0.002375,66.0421,71.836,80.7352,13.0635,4.6858,12.1022,977.4167,21.9045,1.9981,118.7432,-9.8535,,,,,,,,,,,,,,,,,-60.933878478516,-87.978022639061,-148.935022914588,-14.5091,-974.1973081442968,-1719.270644049465,-2693.466615896721,0.8385
DLSZBFBYKHQQID-UHFFFAOYSA-N__QYVZXPMLXDJQCO-UHFFFAOYSA-N,DLSZBFBYKHQQID-UHFFFAOYSA-N,QYVZXPMLXDJQCO-UHFFFAOYSA-N,CCOC(=O)CCCOc1c(F)cc(-c2ccc(C=O)s2)cc1F,CCOC(C=O)Oc1cc(-n2nc(C)c(Cl)c2C)c(F)cc1Cl,CCOC(=O)CCCOc1c(F)cc(-c2ccc(C(=O)C(O)C(OCC)Oc3cc(-n4nc(C)c(Cl)c4C)c(F)cc3Cl)s2)cc1F,hetero-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_DLSZBFBYKHQQID-UHFFFAOYSA-N__QYVZXPMLXDJQCO-UHFFFAOYSA-N.xyz,-145.238257296759,-10.2607,-8.6769,1.5838,7.0304,1.798,-4.4142,2.6162,3.723943,8.724,0.205738,-0.363561,0.087037,-0.431703,0.329721,1.757736,0.948364,1.030389,0.034116,0.003135,0.018625,0.030981,-0.004505,-0.001535,-0.00302,-0.00297,59.2299,66.6546,71.5762,9.4502,3.3691,12.793,966.3487,21.0539,2.0337,116.3624,15.5059,,,,,,,,,,,,,,,,,-73.327765322034,-71.456512237559,-144.813260574329,-18.1871,-1556.049008654735,-1935.835073682681,-3491.885631554659,-0.9721
RLRSKWCNRUZCHG-UHFFFAOYSA-N__HABKMSHCOKTPAT-UHFFFAOYSA-N,RLRSKWCNRUZCHG-UHFFFAOYSA-N,HABKMSHCOKTPAT-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2c(C=O)oc(=O)n2-c2ccc(F)cc2)cc1,CCOc1nc(OC(C=O)OF)ncc1F,CCOc1nc(OC(OF)C(O)C(=O)c2oc(=O)n(-c3ccc(F)cc3)c2-c2ccc(S(C)(=O)=O)cc2)ncc1F,hetero-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_RLRSKWCNRUZCHG-UHFFFAOYSA-N__HABKMSHCOKTPAT-UHFFFAOYSA-N.xyz,-126.494055959679,-11.458,-9.3769,2.0811,8.3781,2.4153,-5.3967,2.9814,4.884345,3.397,0.208252,-0.37241,0.093533,-0.403489,0.328094,1.728128,0.93813,1.04827,0.045982,0.002386,0.024184,0.043596,-0.002678,-0.002812,-0.002745,0.000134,44.7211,78.0074,67.5841,5.8363,2.0487,8.3042,695.0127,22.5643,2.133,112.3007,-24.2657,,,,,,,,,,,,,,,,,-73.586686635962,-52.583795012575,-126.200879756119,-19.0751,-1583.84218269786,-919.597445379366,-2503.443487794041,-2.422
TVFTWQDCSBIGAI-WMCAAGNKSA-N__SUVKFUGSFGXCER-UHFFFAOYSA-N,TVFTWQDCSBIGAI-WMCAAGNKSA-N,SUVKFUGSFGXCER-UHFFFAOYSA-N,CCC(C)c1ccc(Oc2ccccc2S(=O)(=O)N[C@H](C=O)CC(=O)O)cc1C,CCN(CC)c1ccc2c(c1)oc(=O)c1cc(C=O)oc12,CCC(C)c1ccc(Oc2ccccc2S(=O)(=O)NC(CC(=O)O)C(=O)C(O)c2cc3c(=O)oc4cc(N(CC)CC)ccc4c3o2)cc1C,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_TVFTWQDCSBIGAI-WMCAAGNKSA-N__SUVKFUGSFGXCER-UHFFFAOYSA-N.xyz,-149.467246057403,-9.6524,-7.471,2.1814,6.5264,0.7206,-3.6235,2.9029,2.261489,3.089,0.222424,-0.339728,0.093529,-0.425099,0.320273,1.857067,0.95489,1.009987,0.033742,0.000299,0.017021,0.033443,-0.001199,-0.000244,-0.000722,-0.000955,60.0988,73.1754,66.9674,6.1058,2.7008,13.4585,966.9768,21.7167,2.0928,115.2338,0.1451,,,,,,,,,,,,,,,,,-87.978022639061,-60.933878478516,-148.92618732809,-8.9647,-1719.270644049465,-974.1973081442968,-2693.465003662611,1.8502
QYVZXPMLXDJQCO-UHFFFAOYSA-N__DLSZBFBYKHQQID-UHFFFAOYSA-N,QYVZXPMLXDJQCO-UHFFFAOYSA-N,DLSZBFBYKHQQID-UHFFFAOYSA-N,CCOC(C=O)Oc1cc(-n2nc(C)c(Cl)c2C)c(F)cc1Cl,CCOC(=O)CCCOc1c(F)cc(-c2ccc(C=O)s2)cc1F,CCOC(=O)CCCOc1c(F)cc(-c2ccc(C(O)C(=O)C(OCC)Oc3cc(-n4nc(C)c(Cl)c4C)c(F)cc3Cl)s2)cc1F,hetero-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_QYVZXPMLXDJQCO-UHFFFAOYSA-N__DLSZBFBYKHQQID-UHFFFAOYSA-N.xyz,-145.232238113169,-10.4605,-8.2384,2.2221,7.1933,1.3834,-4.28835,2.90495,3.165277,7.101,0.20128,-0.322497,0.103606,-0.420577,0.314397,1.874726,0.946671,1.005922,0.042734,0.003692,0.023213,0.039042,-0.002197,0.000644,-0.000777,-0.002841,60.0155,73.9634,68.4635,9.5248,2.1974,16.254,874.5065,22.0399,2.372,104.3941,-32.8755,,,,,,,,,,,,,,,,,-71.456512237559,-73.327765322034,-144.801996616451,-11.1189,-1935.835073682681,-1556.049008654735,-3491.881187993732,1.8162
HABKMSHCOKTPAT-UHFFFAOYSA-N__RLRSKWCNRUZCHG-UHFFFAOYSA-N,HABKMSHCOKTPAT-UHFFFAOYSA-N,RLRSKWCNRUZCHG-UHFFFAOYSA-N,CCOc1nc(OC(C=O)OF)ncc1F,CS(=O)(=O)c1ccc(-c2c(C=O)oc(=O)n2-c2ccc(F)cc2)cc1,CCOc1nc(OC(OF)C(=O)C(O)c2oc(=O)n(-c3ccc(F)cc3)c2-c2ccc(S(C)(=O)=O)cc2)ncc1F,hetero-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_HABKMSHCOKTPAT-UHFFFAOYSA-N__RLRSKWCNRUZCHG-UHFFFAOYSA-N.xyz,-126.474730947318,-11.2427,-8.8522,2.3905,8.1022,1.7228,-4.9125,3.1897,3.782904,5.098,0.208465,-0.26998,0.099777,-0.413802,0.326877,1.917482,0.945608,1.012147,0.041466,0.001142,0.021304,0.040324,-0.002994,-0.002026,-0.00251,-0.000968,39.492,71.1598,69.662,5.8039,2.0379,10.2325,745.0824,21.5977,2.283,103.5806,7.3664,,,,,,,,,,,,,,,,,-52.583795012575,-73.586686635962,-126.189407886714,-11.8764,-919.597445379366,-1583.84218269786,-2503.439736561857,-0.0681
RFVPUMSXKRRFNK-UHFFFAOYSA-N__IULGTIFVJIORTE-TZHYSIJRSA-N,RFVPUMSXKRRFNK-UHFFFAOYSA-N,IULGTIFVJIORTE-TZHYSIJRSA-N,CCOc1ccccc1-c1ccc(C=O)o1,O=CC[C@H](CCOCc1ccccc1)OC1CCCCO1,CCOc1ccccc1-c1ccc(C(=O)C(O)CC(CCOCc2ccccc2)OC2CCCCO2)o1,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0004/xyz_prod/prod_RFVPUMSXKRRFNK-UHFFFAOYSA-N__IULGTIFVJIORTE-TZHYSIJRSA-N.xyz,-111.07202212792,-10.2813,-7.7719,2.5094,7.0415,0.7899,-3.9157,3.1258,2.452605,6.564,0.200082,-0.376526,0.091793,-0.44459,0.315581,1.749218,0.955966,1.013772,0.04408,0.004819,0.024449,0.039261,-0.003222,0.000368,-0.001427,-0.00359,67.719,62.631,69.1815,8.22,2.1543,10.4769,833.5008,19.9298,2.0399,116.96,-14.5917,,,,,,,,,,,,,,,,,-45.9808426118,-64.595728793918,-110.593727683081,-10.7657,-728.099792670826,-962.800673207538,-1690.9013360186832,-0.546
