ald_id,smiles,aldehyde_in_table,category,n_attempts,error_raw
129211,C1=CC(=CC=C1COC2=C(C=C(C=C2Br)Cl)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155592/cb_24128375_1291/cb_featurize_2650254/prod_129211/conf/sp109'
129224,C1CN(CCC1(C=O)C2=CC=CC=C2)CCC#N,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155592/cb_24128375_1291/cb_featurize_2650254/prod_129224/conf/sp234'
129298,C1=CC=C(C=C1)C(C(C(C=O)F)F)C(C(F)(F)F)(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155602/cb_24128375_1292/cb_featurize_323868/prod_129298/conf/ff156'
129300,C1=CC=C(C(=C1)C(F)(F)F)OC2=CC=C(C=C2)NC(=O)C3=NC=CC(=C3O)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155602/cb_24128375_1292/cb_featurize_323868/prod_129300/conf/sp054'
129307,C1C(OC(=O)N1C2=CC(=C(C=C2)C3=NNC(=O)CS3)F)CNC(=O)/C=C/C4=CC=C(C=C4)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155602/cb_24128375_1292/cb_featurize_323868/prod_129307/conf/sp146'
129345,CSC1=CC=C(C=C1)C2=CC(=C(C=C2)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155602/cb_24128375_1292/cb_featurize_323868/prod_129345/conf/ff065'
129375,CCC(=O)C1=CC=C(C=C1)C2=CC(=C(C=C2)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155602/cb_24128375_1292/cb_featurize_323868/prod_129375/conf/ff224'
129614,CC(CC1=CC=C(C=C1)F)(C=O)C2=CC=C(C=C2)OC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155682/cb_24128375_1295/cb_featurize_3897237/prod_129614/desc/fukui/cation'
129615,CC(CC1=CC=CC=C1F)(C=O)C2=CC3=C(C=C2)OCO3,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155682/cb_24128375_1295/cb_featurize_3897237/prod_129615/conf/sp050'
129641,CC(C)(C)C1=CC=C(C=C1)CC(C=O)C2=CC=CC=C2F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155682/cb_24128375_1295/cb_featurize_3897237/prod_129641/conf/sp053'
129645,COC1=CC(=C(C=C1)OC)CC(C=O)C2=CC=CC=C2F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155682/cb_24128375_1295/cb_featurize_3897237/prod_129645/conf/sp419'
129646,COC1=CC(=C(C=C1)CC(C=O)C2=CC=CC=C2F)OC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155682/cb_24128375_1295/cb_featurize_3897237/prod_129646/conf/ff542'
129648,C1=CC(=CC(=C1)F)C(CC2=CC=CS2)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155682/cb_24128375_1295/cb_featurize_3897237/prod_129648/conf/sp311/input.xyz'
129649,C1=CC=NC(=C1)CC(C=O)C2=CC(=CC=C2)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155682/cb_24128375_1295/cb_featurize_3897237/prod_129649/conf/ff106'
129696,CC(C)(C)C1=CC=C(C=C1)CC(C=O)C2=CC=C(C=C2)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155713/cb_24128375_1296/cb_featurize_2681925/prod_129696/conf/opt03'
129861,C1=CC=C2C(=C1)C=C(C(=N2)C3=CC(=CC=C3)C(F)(F)F)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155714/cb_24128375_1297/cb_featurize_3902540/prod_129861/conf/sp001'
129875,C/C(=C/F)/CC/C=C(\C)/CC=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155714/cb_24128375_1297/cb_featurize_3902540/prod_129875/conf/sp200'
129906,CC(C)(CNC)[C@@H](C=O)NC(=O)C1=C2CNCCN2C(=N1)C3=CC(=CC=C3)C(F)(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155729/cb_24128375_1298/cb_featurize_1726494/prod_129906/conf/opt08'
129922,CC(C)(C)OC(=O)N1CCC(CC1)OC2=C(C=CC(=C2)C=O)OC(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155729/cb_24128375_1298/cb_featurize_1726494/prod_129922/conf/ff175'
129923,CC(C)(C)OC(=O)N1CCC(C1)OC2=C(C=CC(=C2)C=O)OC(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155729/cb_24128375_1298/cb_featurize_1726494/prod_129923/conf/ff353'
129928,CC1=CC(=C(C=C1)OC2=C(C(=C(C(=C2F)F)C=O)F)F)OC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155729/cb_24128375_1298/cb_featurize_1726494/prod_129928/conf/ff138'
129934,C[C@H]1C/C=C/CC2=C(C(=C(C=C2)F)OC)C(=O)O[C@H](C[C@H]1OCOC)CC=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155729/cb_24128375_1298/cb_featurize_1726494/prod_129934/conf/sp166/input.xyz'
129954,C1C[C@@H](CN(C1)C(=O)C2=CC=C(C=C2)C=O)CNC(=O)C3=CC=C(C=C3)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155729/cb_24128375_1298/cb_featurize_1726494/prod_129954/conf/ff056/input.xyz'
130133,C1CN(CCN1C2=C(C=C(C=C2)C=O)F)C3=CC=CC=N3,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155759/cb_24128375_1300/cb_featurize_3201182/prod_130133/conf/ff027'
130185,C1=CC(=CC=C1OC2=C(C=C(C=C2)C=O)F)Br,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155759/cb_24128375_1300/cb_featurize_3201182/prod_130185/conf/sp087/input.xyz'
130192,CN1CCCN(CC1)C2=C(C=C(C=C2)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155784/cb_24128375_1301/cb_featurize_2909021/prod_130192/conf/sp096'
130230,COC1=C(C(=C(C=C1)C=O)Br)OCC(=O)NC2=CC=C(C=C2)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155784/cb_24128375_1301/cb_featurize_2909021/prod_130230/conf/ff318'
130235,COC1=CC=CC(=C1OCC(=O)NC2=CC=CC(=C2)C(F)(F)F)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155784/cb_24128375_1301/cb_featurize_2909021/prod_130235/conf/ff311'
130236,C1=CC(=CC(=C1)NC(=O)COC2=C(C=C(C=C2Cl)C=O)Cl)C(F)(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155784/cb_24128375_1301/cb_featurize_2909021/prod_130236/conf/ff240'
130310,CC1=C(C=CC(=C1)CNC(=O)COC2=C(C=C(C=C2)C=O)OC)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155822/cb_24128375_1302/cb_featurize_1272964/prod_130310/conf/ff568'
130325,CCOC1=C(C=CC(=C1)C=O)OCC2=C(C=C(C=C2)F)Br,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155822/cb_24128375_1302/cb_featurize_1272964/prod_130325/conf/ff165'
130348,C1=CC(=CC=C1C=O)OCC2=NC(=NO2)C3=CC=C(C=C3)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155822/cb_24128375_1302/cb_featurize_1272964/prod_130348/conf/ff177'
130393,CC1=C(C=C(C=C1)CNC(=O)COC2=CC=CC(=C2)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155823/cb_24128375_1303/cb_featurize_1272963/prod_130393/conf/sp553'
130398,C1=CC(=C(C=C1C2=CSC(=N2)NC(=O)COC3=C(C=C(C=C3)[N+](=O)[O-])C=O)F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155823/cb_24128375_1303/cb_featurize_1272963/prod_130398/conf/opt01'
130404,C1=CC(=CC=C1C=O)OCC(=O)NCC(=O)NC2=CC(=C(C=C2)F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155823/cb_24128375_1303/cb_featurize_1272963/prod_130404/conf/sp525'
130406,C1=CC=C(C(=C1)CNC(=O)COC2=CC=C(C=C2)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155823/cb_24128375_1303/cb_featurize_1272963/prod_130406/conf/ff568'
130415,C1=CC(=CC=C1C=O)C(=O)OCC2=NC(=NO2)COC3=CC=C(C=C3)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155823/cb_24128375_1303/cb_featurize_1272963/prod_130415/conf/ff402'
130491,C1=CC=C(C=C1)OCCC2=NN3C(=C(N=C3S2)C4=CC=C(C=C4)F)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155834/cb_24128375_1304/cb_featurize_2441726/prod_130491/conf/sp579'
130520,CCC1=CC=C(C=C1)C2=C(SC3=NC(=C(N23)C=O)C4=CC=C(C=C4)F)CC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155834/cb_24128375_1304/cb_featurize_2441726/prod_130520/conf/sp109'
130523,CC(C)C1=CC=C(C=C1)C2=CSC3=NC(=C(N23)C=O)C4=CC=C(C=C4)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155834/cb_24128375_1304/cb_featurize_2441726/prod_130523/conf/ff073'
130614,COC1=CC=CC(=C1OC(=O)C2=CC=C(C=C2)C(F)(F)F)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155835/cb_24128375_1305/cb_featurize_2441731/prod_130614/conf/ff179/input.xyz'
130617,COC1=CC(=CC(=C1O)C=O)C2=CC(=C(C=C2)F)Cl,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155835/cb_24128375_1305/cb_featurize_2441731/prod_130617/conf/ff050'
130638,CC[C@H](C=O)C1=CC=C(C=C1)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24155835/cb_24128375_1305/cb_featurize_2441731/prod_130638/conf/sp019'
131088,CC(C)(C)C1=NN(C=C1C=O)C2=C(C=C(C=C2)F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156055/cb_24128375_1309/cb_featurize_645469/prod_131088/conf/ff017'
131128,CC(C)CN1C=C(C(=N1)C2=CC(=CC=C2)C(F)(F)F)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156056/cb_24128375_1310/cb_featurize_3674477/prod_131128/conf/ff123/input.xyz'
131362,COC1=C(C(=CC(=C1)C=O)Br)OCC2=C(C=C(C=C2)F)Br,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156094/cb_24128375_1312/cb_featurize_1069945/prod_131362/conf/ff115'
131379,CC1=C(C(=NN1CC2=CC=CC=C2F)C)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156094/cb_24128375_1312/cb_featurize_1069945/prod_131379/conf/sp023/input.xyz'
131390,COC1=CC=CC(=C1OCC2=C(C(=CC=C2)F)F)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156120/cb_24128375_1313/cb_featurize_1079951/prod_131390/conf/ff251'
131403,CS(=O)(=O)C1=CC=CC(=C1)OC2=C(C=C(C=C2)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156120/cb_24128375_1313/cb_featurize_1079951/prod_131403/conf/ff356'
131423,C1=CC=C(C=C1)COC2=CC(=C(C=C2)OCCF)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/homo_v6/chunk_1313/xyz_prod/prod_131423.xyz'
131436,C1=CC=C(C(=C1)C=O)S(=O)(=O)OC2=CC=C(C=C2)Br,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156120/cb_24128375_1313/cb_featurize_1079951/prod_131436/conf/ff019'
131483,CC(=O)NC[C@@H]1CN(C(=O)O1)C2=CC(=C(C=C2)C3=CN4C=CN=C4C(=C3)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156136/cb_24128375_1314/cb_featurize_2142533/prod_131483/conf/sp020'
131501,C1=CC=C(C=C1)C(=O)C(C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156136/cb_24128375_1314/cb_featurize_2142533/prod_131501/conf/sp000'
131519,CCC(C=O)C(=O)C(F)(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156136/cb_24128375_1314/cb_featurize_2142533/prod_131519/gxtb/gxtb_sp.log'
131526,COC1=C(C=C(C=C1)C=O)COC(C(F)F)(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156136/cb_24128375_1314/cb_featurize_2142533/prod_131526/conf/sp401'
131527,CC1=C(N=C(O1)C2=CC=C(C=C2)F)COC3=CC=CC=C3C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156136/cb_24128375_1314/cb_featurize_2142533/prod_131527/conf/sp158'
131535,CC1=CC=C(C=C1)C2=NN3C=CN=C(C3=C2C=O)NC4=CC(=CC=C4)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156136/cb_24128375_1314/cb_featurize_2142533/prod_131535/conf/sp023'
131542,CC(C(=O)NC1=CC=CC=C1F)OC2=CC=C(C=C2)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156136/cb_24128375_1314/cb_featurize_2142533/prod_131542/conf/ff179'
131655,CC(C)(C)[Si](C)(C)OCC1CCN(C1)C2=NC(=C(C=C2)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156137/cb_24128375_1315/cb_featurize_2913152/prod_131655/conf/sp205'
131674,COC1=C(C=C(C=C1)C=O)CN2CC(=O)N(C3=CC=CC=C3S2(=O)=O)CC4=CC=CC=C4F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156144/cb_24128375_1316/cb_featurize_2050893/prod_131674/conf/ff195'
131802,CC1CC(N(C2=C1C=C(C(=C2)F)C=O)C)(C)C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156188/cb_24128375_1317/cb_featurize_1325118/prod_131802/conf/sp005'
131817,CCOCOC1=C(C(=C(C=C1)F)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156188/cb_24128375_1317/cb_featurize_1325118/prod_131817/conf/ff069'
131894,C1=CC(=CC(=C1)C(F)(F)F)C2=NOC(=N2)COC3=CC=C(C=C3)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156247/cb_24128375_1318/cb_featurize_1332945/prod_131894/conf/sp296'
131895,COC1=C(C=CC(=C1)C=O)OCC2=NC(=NO2)C3=CC(=CC=C3)C(F)(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156247/cb_24128375_1318/cb_featurize_1332945/prod_131895/conf/ff403'
131898,C1=CC(=CC=C1COC2=C(C=C(C=C2)[N+](=O)[O-])C=O)OC(F)(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156247/cb_24128375_1318/cb_featurize_1332945/prod_131898/conf/sp137'
131900,COC1=C(C=CC(=C1)C=O)OCCOC2=CC(=CC=C2)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156247/cb_24128375_1318/cb_featurize_1332945/prod_131900/conf/sp060'
131901,C1=CC(=CC(=C1)F)OCCOC2=C(C=C(C=C2)Br)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156247/cb_24128375_1318/cb_featurize_1332945/prod_131901/conf/sp250/input.xyz'
132053,COC1=C(C=C(C=C1)C2=CC=CC(=C2O)C=O)C(F)(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156248/cb_24128375_1319/cb_featurize_3741419/prod_132053/conf/sp041/input.xyz'
132096,CC1=CC=CN2C1=NC(=C(C2=O)C=O)NC3=CC(=CC=C3)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156297/cb_24128375_1320/cb_featurize_1152634/prod_132096/conf/sp040/input.xyz'
132104,C1=CC(=CC=C1COC2=CC(=C(C=C2)OCC3=CC=C(C=C3)C(F)(F)F)C=O)C(F)(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156297/cb_24128375_1320/cb_featurize_1152634/prod_132104/conf/sp157/input.xyz'
132214,CCCOC1=C(C=C(C=C1)C(F)(F)F)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156327/cb_24128375_1321/cb_featurize_3566522/prod_132214/conf/ff033'
132385,C1=CC(=CC(=C1)C2=CC=C(C=C2)SC(F)F)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156509/cb_24128375_1322/cb_featurize_2825107/prod_132385/conf/ff092'
132412,COCCN(C1CC1)C2=C(C=C(C=C2)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156510/cb_24128375_1323/cb_featurize_2825105/prod_132412/conf/sp328'
132523,C1CC1N(CC(F)(F)F)C2=C(C=C(C=C2)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156576/cb_24128375_1324/cb_featurize_1605421/prod_132523/conf/ff094/input.xyz'
132591,C1CCC(C1)C2=NN(C=C2C=O)C3=CC(=CC=C3)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156652/cb_24128375_1325/cb_featurize_234567/prod_132591/conf/ff092'
132597,C1CCN(C(C1)C=O)CC2=C(C=CC(=C2)Br)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156652/cb_24128375_1325/cb_featurize_234567/prod_132597/conf/sp012'
132600,C1CCN(C(C1)C=O)CC2=C(C=CC(=C2)F)[N+](=O)[O-],Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156652/cb_24128375_1325/cb_featurize_234567/prod_132600/conf/ff327'
133088,CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)C4=CC=CC=C4F)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156858/cb_24128375_1330/cb_featurize_391482/prod_133088/conf/ff350'
133289,C1=CC(=CC(=C1)F)NC(=O)COC2=C(C(=CC=C2)Cl)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156985/cb_24128375_1332/cb_featurize_2930291/prod_133289/conf/ff028'
133397,COC1=CC(=C(C=C1)OC2=C(C=C(C=C2)C=O)F)[N+](=O)[O-],Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156986/cb_24128375_1333/cb_featurize_225878/prod_133397/conf/ff145'
133402,CC1=NN(C(=C1C=O)OC2=C(C=CC(=C2)F)[N+](=O)[O-])C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24156986/cb_24128375_1333/cb_featurize_225878/prod_133402/conf/sp298'
133591,CCCCN1C=C(C(=N1)C2=CC=CC=C2C(F)(F)F)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24157103/cb_24128375_1335/cb_featurize_2661472/prod_133591/conf/sp230/input.xyz'
133603,CCC(C)N1C=C(C(=N1)C2=C(C=CC=C2F)F)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24157103/cb_24128375_1335/cb_featurize_2661472/prod_133603/conf/sp383/input.xyz'
133694,CN(CC1=CC=CC=C1Br)C2=C(C=C(C=C2)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24157177/cb_24128375_1336/cb_featurize_3908558/prod_133694/conf/ff335'
134406,C1=CC(=C(C=C1F)[N+](=O)[O-])OCC=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24157419/cb_24128375_1343/cb_featurize_2266846/prod_134406/conf/ff120'
182901,C/C(=C\C(=O)O[C@@](C)(COC)C=O)/NC1=CC=CC(=C1)C(F)(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24164000/cb_24128375_1827/cb_featurize_1898536/prod_182901/conf/ff108'
190963,C1=CC=C(C=C1)COC(=O)NCCC=CC2=CC(=C(C=C2)C=O)C(F)(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24164666/cb_24128375_1908/cb_featurize_414735/prod_190963/conf/sp535'
193036,CC(=O)C1=C(C=C(C=C1C(F)(F)F)C#N)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165254/cb_24128375_1929/cb_featurize_2615446/prod_193036/conf/ff060'
195395,CC(C)(C)OC(=O)NCCC(C(C1=C(C=C(C=C1)C(F)(F)F)C=O)O)O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165488/cb_24128375_1952/cb_featurize_477885/prod_195395/conf/ff372'
195401,CC(C)(C)OC(=O)NCCC(C(C1=C(C(=NC=C1)F)C=O)O)O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165488/cb_24128375_1952/cb_featurize_477885/prod_195401/conf/sp393'
195480,C1=CC(=C(C=C1C(C(CCBr)O)O)F)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165489/cb_24128375_1953/cb_featurize_2656132/prod_195480/conf/sp381'
195685,C1C2COCC(N2C(=O)OCC3C4=CC=CC=C4C5=CC=CC=C35)C=C1C6=C(C=CC(=C6)F)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165492/cb_24128375_1955/cb_featurize_2182902/prod_195685/desc/fukui/cation'
196380,CCOC1=CC(=C(C=C1)C=O)C2=CC(=C(C=C2)Cl)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165602/cb_24128375_1962/cb_featurize_1160899/prod_196380/conf/ff233'
197376,C1=CC=C(C=C1)/C(=C(\CC=O)/C(F)(F)F)/C2=CC=C(C=C2)C(F)(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165735/cb_24128375_1972/cb_featurize_3653050/prod_197376/conf/sp059'
197388,CC(C)COC1=C2C=C(C=C(C2=NC(=C1)C=O)N)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165735/cb_24128375_1972/cb_featurize_3653050/prod_197388/conf/ff095'
198547,CCOC(=O)C1=CN=CC(=C1)C2=CC(=C(C=C2)C=O)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165775/cb_24128375_1984/cb_featurize_3516729/prod_198547/conf/ff365'
198873,CCOC1=C(C=CC(=C1)C=O)OCC2=CC3=CC=CC=C3C=C2,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165782/cb_24128375_1987/cb_featurize_2341238/prod_198873/conf/ff570'
198876,CCOC1=C(C=C(C(=C1)C=O)Br)OCC(=O)OCC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165782/cb_24128375_1987/cb_featurize_2341238/prod_198876/conf/sp377/input.xyz'
199087,CCN(CC)C1=CC(=C(C=C1)C=O)OCC(=O)NC2=CC(=CC=C2)[N+](=O)[O-],Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165788/cb_24128375_1989/cb_featurize_2639388/prod_199087/conf/ff248'
199088,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)OC3=CC=CC(=C3)C=O)CC4=CC=CC=C4Cl,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165788/cb_24128375_1989/cb_featurize_2639388/prod_199088/conf/ff141'
199248,CC1=CC(=CC(=C1)NC(=O)COC2=C(C=C(C=C2I)C=O)OC)C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165792/cb_24128375_1991/cb_featurize_2353047/prod_199248/conf/sp552'
199345,CC1=C(C=CC(=C1)Cl)OCCOCCOC2=C(C=C(C=C2)C=O)OC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24165796/cb_24128375_1992/cb_featurize_90691/prod_199345/conf/ff558'
