index,SMILES
95514,CC1=C(C(=NC(=N1)Cl)N(C)C(C)C(F)(F)F)NC(=NCC2=NC=C(C=N2)S(=O)C)C=O
95539,CCOCC1(CCC(CC1)C2=C3CC(CN3N=C2C=O)(F)F)COCC
95572,CC1=NC2=NC=NN2C(=C1)C3CC(CN(C3)C(=O)C4=C(C5=CC=CC=C5C=C4OC)C=O)(F)F
95787,CC1=C(C(=C(C=C1NC(=C)O[C@@H]2CC[C@H]3[C@@H]2COCC3)F)C4=CC=C(C=C4)C5=CC=C(C=C5)C=O)C
95857,CCC(C=O)(C1=CN=CC(=N1)NSC2CC2)F
95871,CC1=CC(=C2C(=C1)N=C(C=N2)OC)C3=NC4=C(C=C(C=C4S3)C=O)C(C5(CC5)C(F)(F)F)O
95887,C1CCC(C1)(C(C=O)C2=CC(=CC3=C2NN=C3)Cl)C(F)(F)F
95944,CC1=CC(=CC(=C1CNCC2=C(C=CC=N2)C=O)F)C3=CC=CCN3/C=C\N=C
96038,C1C[C@H](N(C1)C2=CC3=C4C(=C2F)N=C(N4CCCO3)C5=CC6=C(C=C5)OC(=N6)N)C=O
96040,CCC1(CCC2C(C1)N=C(C2=O)C3=C(NC4=C3C=CC=C4C(F)(F)F)O)C=O
96100,C[C@H](C=O)OC1=NC2=C(C(=C(C=C2C(=N1)N3CCNCC3)Cl)C4=CC(=CC5=CC=CC=C54)O)F
96226,CC=CCN1C(=CC(=N1)C=O)C(F)(F)F
96280,C1=C(C=C(C(=C1Cl)N2C(=CC(=N2)C=O)C(F)(F)F)Cl)Cl
96535,CN1C(=CC(=O)N(C1=O)C2(C3=CCC(C=C3SN2)F)C=O)C(F)(F)F
96578,C1C=CC=C(C1(C=O)NS(=O)(=O)C(F)(F)F)C2=CC=CC=C2NS(=O)(=O)C(F)(F)F
96591,C1=C(C(=CC(=C1OC(F)(F)F)OC(F)(F)F)OC(F)(F)F)C=O
96596,C1=CC(=C(C(=C1OC(F)(F)F)C=O)OC(F)(F)F)OC(F)(F)F
96599,CCOC(/C=C/C1=NC=C(C=N1)F)OC(C)C(CC2=NC=C(C=N2)F)C=O
96667,CC(=C)C(=O)OCC(C=O)C(=O)OC1=CC=C(C=C1)OC(F)(F)F
96702,CC1(C2CCC1(C(C2)OC3=C(C(=CC(=C3)OC)F)C=O)C)C
96843,C1=CC2=C(C=C1F)C=C(C=C2F)C=O
97012,C1=CC=C(C(=C1)C=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
97190,C1COCC1CNC(=O)CC2=NOC(=C2C=O)COCC3=CC=CC=C3F
97280,CCN1CCCC2=C1C(=CC=C2)N(CS(=O)C3=NC4=CC(=C(C=C4N3)F)OC)C5(CC5)C=O
97505,C(C(CC(C=O)O)C(F)(F)F)C(CC(C(F)(F)F)(C(F)(F)F)F)C(F)(F)F
97540,CC1=CC2=C(C=CC(=C2C1=C)F)C3C4CC5CC(C4)CC3(C5)C(CSC)C(C=O)(C(=O)O)N
97557,CC1=C(C=CC(=C1C(=O)C2C=CC=CC2(N)F)C=O)F
97563,CC1=C(C=CC(=C1C(=O)C2=C(C(=CC=C2)F)N)C=O)F
97581,CC(C)(C[C@@H](C1=CC=C(C=C1)C=O)C2=C(C=CC=N2)C(F)(F)F)S(=O)N
97920,C1C2=CC(=CC=C2)OC(C3=C4C5=CC=CC=C5N1C4=C(C(=C3)C=O)F)(C(=O)OOC(=O)C(O)O)O
97942,CC1=C(C(=C(S1)C(=O)C(=C=O)C=O)F)OC
97995,CN1C(CC=C2C1=C(C(=C3C2=CC=N3)C(F)(F)F)C=O)CC(F)(F)F
98025,CCC(=O)S(CC=O)(C(=O)C)(C(=O)C(F)(F)F)(S(=O)(=O)C)S(=O)(=O)N
98145,C1C=CC=C2C1C(=O)N(C2=O)[C@@H](CC=O)CF
98426,CC1C(C(=NN1CC=O)C(F)(F)F)(N2CCN(C(C2)OC)Cl)Br
98544,CS(=NC#N)C(C=O)C1=C(N=CC=C1)C(C(F)(F)F)(F)F
98655,C1=C(C2(C(O2)(C(=C1)Cl)C=O)Cl)F
98717,C1=CC2=CC(C(=O)N=C2C=C1)(C=O)F
98795,C1CN(CCN1)C(=O)C2=NC(=CC(=C2)C=O)C(F)(F)F
98932,C1=CC(=CC(=C1)F)CN2C3=C(C=C(C=C3)NC4=NC=NC=C4C#CC5=CC=C(O5)C=O)C=N2
98998,CN(C1=NC2CCC(OC2S1)C=O)C(=O)OF
99042,CN1C(=CC(N1)(C=O)C(F)F)F
99190,CC(C)(C)C1=NC(=C2C(=C1)C=NN(C2=O)C3(C=C(C=CN3)Cl)C=O)F
99223,C1=CC(=CC(=C1)C(F)(F)F)C2=CC3=C(O2)C=CC(=C3)C=O
99444,C1CC(CCC1N)N2C(=O)C3=C(N=CC(=C3)F)N(C2=O)C4=CC(=CC(=C4C=O)C5=CC=CC=C5)O
99455,CC(C1=CC2=C(C=C1)C(C(C=C2)OC3CCC(CC3)C(F)(F)F)(C=O)C(F)(F)F)Br
99554,CC(CCC1=NN2C(=C1)N=C(N=C2N3C4CC5CC3CC(C4)O5)C=O)(F)F
99951,CC1(C=CC(=C(C=C1)C(=O)O)C2=C3C=C(C(=O)C=C3OC4=CC(=C(C=C42)F)O)F)C=O
99975,CC1C(C(C(C(O1)OC2=C3C(=C(C(=C2O)C=O)C(=O)C4=CC=CC=C4C)C=CC=N3)F)N)O
99996,CCOCC1=CC(=CC(=C1C)CN(C)C2=C(C=C(C=C2)CC(F)(F)F)/C(=N/N)/C=O)F
100199,CC(C)CNC(=O)C1=NC(C(C=C1)C2=C(C=C(C=C2)S(=O)(=O)C(F)(F)F)C=O)C(=O)OC
100324,CC(CC(C1=NC=C2C(=NC(=NC2=N1)N)N)C(C3=C4C=CC=CC4=CCC=C3)C(F)(F)F)C=O
100384,CCC1=C(N=C(C(=N1)N[C@H]2[C@H](CC3=CC=CC=C23)OCCF)CC)C4=C(C=C(C=C4)C=O)C
100443,CCN1C(=C(C(=C1C=O)N=CN)C#N)CCN(C)C(=O)C(F)(F)F
100490,C1=C(C=NC(=C1CF)C=O)Br
100533,C1CN(CCC1CCCCOC2=NC(=C(C=C2)C=O)Cl)C(=O)C(C3=CC=CC=C3)(C(F)(F)F)O
100660,CNC1=C(C=C(C=C1OC2CC3(C2)CNC3)NSC4=C(C=C(C=C4)Cl)F)C5(CCCC5)C=O
100672,CC1=CC(=C(C=C1)C2(CC2)C(=O)NC3=CC(=C(C=C3)N4C=C(C=N4)C(C)(C)C)C=O)F
101012,CC1CNCCN1C2=C(C(=C(C=C2)C3=NN4C(=C(C=C4C(=O)OC)Cl)C=C3)F)C=O
101131,CN=C(NC1=CC=CC=C1C=O)N2CCN(CC2)C(=O)C3=CN4C(=N3)C=CC=C4C(F)(F)F
101146,CC(C)N(C)CC1=C(N(C2=CC(=NN2C1=O)NCC(F)F)CC(=O)C)C=O
101195,CC(C)(C=O)N1C=C(C(=N1)C2=CSC=C2F)S(=O)C
101375,CCSC1=CC(=CN(C1C2=NC3=CC(=NC=C3N2C)C(F)(F)F)C)N(C)CCCC=O
101389,COC1(CC=C(C=C1)C2(CC=CC=C2)C=O)OCCCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
101456,C1=CC(=CC2=C1C=CC(=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)C=O
101552,C1=CI=CC(=C1NC2=C(C=C(C(=C2F)F)C=O)C(=O)NOCCO)F
101610,C1=CC(=CC(=C1)OC2=C(C=C(C=N2)F)C(=O)N)C3=CC=CC(=C3O)C=O
101680,C1CC1C2=NC=C(C=C2)NC3=NC(=C(C=C3)N4CN=C5C(=C4C6CC6)C(=CN5)C=O)F
101725,C1C(=CC=CC1(C2=C(C(=C(C=C2)F)C=O)F)F)S(=O)(=O)N
101729,C1CNC[C@@H]1C(=O)NC(=O)C2=CC(=CC(=C2F)CC3CC3)C=O
101766,CCCCC1(C=CC=C(C1F)C(=O)N)C2=NN=C(S2)C3=CC=C(C=C3)C=O
101834,CCCN(CC1=NC=CN=C1OC(C)(C)C)CC(CCC2=CC=C=CC=C2F)C=O
101850,CCC(C)[C@@](C#CC1CC1)(C2=C(C=C(C(=C2)Cl)CC=O)NC(=C)C)C(F)(F)F
101897,CC1=C(C=CC(=C1)CN(CCOC)C2=CCC=CC(=C2C)C3=CCC=C(C=C3)C(F)(F)F)OCC=O
102003,C1CC(CCC1NSC(F)(F)F)(C2=C(C=CC(=C2)F)F)S(=O)C3=CC=C(C=C3)C=O
102043,CNC1=CC=CC=C1N=C(C=O)C2=C(C3=C(N2)C=CC(=C3)C(=O)N=C(N)SC(=N)C(F)(F)F)N
102059,C=CCC(CC=C)(C=O)F
102085,C/C=C\C(=NC(=C)C1=CC(=C(C(=C1)C(C)(F)F)Cl)C(C)(F)F)C2=CC(=C(N2)CCNC)C=O
102090,C/C=C\C(=NC(=C)C1=CC2=C(C=C1)OC(C(O2)(F)F)(F)F)/C(=N/N(CCNC)C(C)C=O)/C
102096,C/C(=C\C=C/C=C)/C1=C(C2=C(C=C(C=C2NC1)NC(=O)C3CC3C4=CC=C(C=C4)F)C=O)/C=N\N
102099,C1=C(C=C2C(=C1C=O)C(=CN2)/C=N\N)NC(=O)C(F)(F)F
102106,CCC(C1=C(C=CC(=C1)C(C)C=O)NCC2=C3C=CC=C4C3C5=C(CC=CC5=C2)C=C4)(F)F
102307,CC1=C(SNC1=O)N(C2CC2)C3=C(C=C(C(=C3)C4=CC5=C(CN(C5)C)C=C4)CF)C=O
102411,CC1=NN=C(O1)C2=CN(C(=O)C3=C2N(C(=C3O)C=O)CCNC)CC4=CC(=C(C=C4)F)Cl
102486,C1=CC=C(C(=C1)C=O)C(=O)NCC(C2=CC=C(C=C2)F)O
102518,CC1C(C(=CC=C1N2C=C(N=N2)CNC(C=O)S)N3CCN(CC3)C(=O)CN4C=CN=C4)F
102566,CN1C(=O)C(CC2=C(C=CC(=C2)O1)F)N3CCC(CC3)(C=O)C4=C(CCC=C4)N(C)C
102580,C1CN2C=C(N=C2CN1CC(C=O)[C@@H](CC3=CC(=C(C=C3)F)F)N)C(C(F)(F)F)(F)F
102635,COC1=C2C(=C(C=C1)C3=NC(=C(O3)[C@H](C#C)N)C(=O)NC4CCC4C=O)C=CC(=N2)C(F)(F)F
102703,CCC(CCCN=CNC1=C(SC2=NC=CC(=C12)N(C)C)C=O)(F)F
102766,CN(CCCC=O)C1=CC=C(C=C1)C2=C(C3=CCC=C(C=C3N2CC4CC4)OC(F)F)C#N
102795,CN1C(SC=C1CC=O)SCC(=O)NCC2CN(CCO2)CC3=CC(=C(C=C3)Cl)CF
102809,CC(C1=NC2=C(N1CC3CCOCC3)C=CC(=C2)N(C)S(=O)C4=CC=C(C=C4)C=O)(F)F
102817,CCOC(=O)CCN=C1C2=CC(=CC=CC2N=C(N1)C3=CC=C(C=C3)C4=CC=CC=C4C=O)F
102843,CNCCN(CC(C=O)F)C1=NC(=NC2=C1CSC2)C3=CC(=C(C=C3F)Cl)F
102852,C(CS(=O)(=O)F)OCC1(C(OC(O1)(C=O)C(F)(F)F)F)F
103107,CN1CCN(CC1)C2=NC=C(C(=C2)C3=CC=CC=C3C=O)N(C)C(C/C=C(\C=C)/C(F)(F)F)F
103124,CC(C1=CC=C(C=C1)C2NC3=C(S2)CCN(C3)C(=O)CCCN(C)CCOCC=O)(F)F
103176,CCCCN(CCCC)C1=C(C=C(C=C1F)/C=C/C2=CCC(S2)C=O)F
103203,CN(CC1=C(C(=C(C(=C1N(C)S(=O)(=O)C)C=C)N=C)O)C=O)C/C(=C(/C(=C)Cl)\F)/C=C
103317,C1=C(N=C(S1)C(F)(F)F)N(C(=O)CO)N=CC=O
103355,CC(C)N(C)C1=C(C=C2C(=C1)C3=C(N2)C4=NNC(=C4CCC3)C(F)(F)F)C(C)(C)C=O
103385,CC1=NC(=CN1C)S(=O)(=O)NC2=CC(=NC(=N2)SCC3=C(C(=CC=C3)F)F)O[C@H](C)C=O
103433,CCCCN(CCNSC1=CC=CC(=C1CC(C)C=O)C)C/C=C/C=C(\C=C/C)/OC(F)(F)F
103475,CN(C1=C(C=CC=N1)C2(CC3=C(C2)C=C(C=C3)N)C=O)SF
103597,CC(C)(CO)NC1=NC(=C2C(=C(SC2=N1)C=O)N)C3=CC(=CC=C3)C(F)F
103661,CC1CC2=C(C=C1NC(=O)C3=C(C=C(C=C3)/C=C/C(F)(F)F)C)N=C(S2)C=O
103701,C[C@@H]1C[C@@]([C@H](C2=C1C(=C(C=C2)Cl)C=O)NC3=CC=CC4=C3C=COC4=O)(C(F)(F)F)O
103730,C/C=C\C(=C(/C(C)N(/C(=N\N)/C1=C(N=CC(=C1)C2=CC(=C(C=C2)NC(=O)C)C=O)N)N)\F)\F
103805,CN(C)C(C1=CNC2=C1C=CCC=C2)C(C3=CC=CC=C3C=O)C(=O)NCC4=C(C=C(C=C4)F)Cl
103824,CN(C)CC1=C(C(=C2C(=C1C(=O)N3CCCCC3)C=C(CC=N2)CC4=CC=C(C=C4)F)O)C=O
103826,C1=CC(=CC=C1CNC(=O)C2=C(C(=C3C=C(C=NC3=C2O)Br)N)C=O)F
103845,C/C=C(\C=C\1/C(=C)C=CC(=O)N1CC=O)/F
103897,CC1=C(C=CC(=C1)CNC(=O)C2=NC=NC=C2CN(CC(=O)O)C3CCC4=C3C=CC(=C4)C=O)F
103943,C/C=C\C(=NC)C1=CC(=C(C=C1)C(CC2=C(N=CC=C2)C)C=O)CCCC3=CC(=CC=C3)F
104033,C1=CC(=CC=C1CC/C=C/CC(C(C(C=O)N)O)O)CC(F)(F)F
104035,CC1=CC=C(S1)CNC2=C3C(=CC=C2)OC4=CC5=C(C=C4C3(C=O)F)OO5
104065,CCCCNC1=C(C=C(C=C1F)C=O)F
104200,C1C(C(=CC(=C1F)OCC2=NC3=CC=CC=C3N2)F)C=O
104220,CC1=C(C=C2C(=C1C=O)[C@H](CC/C=C(\C2=O)/C(=O)O)C3C[C@@H]3F)F
104270,CN(CC(=O)N1CCCC1C2=CC=CO2)C3(CCCCC3)/N=C(\C=O)/C4=CC=C(C=C4)C(F)(F)F
104284,C1CC1(C=O)C(=O)NC2CC=C(C(=C2)F)O
104327,C=C(C1=CC=C(C=C1)C2=CN=CN=C2)N3CC[C@](OC3=O)(CCC=O)C4=CC=C(C=C4)F
104346,CC(CN(C1=NC=C(C=C1)C(F)(F)F)N)NC(=O)C(=O)NC2=CCC=C(C(=C2)CCC=O)NC
104380,CCC1=CC2=C(C=C1)N(C(=C2C3=CC=CNC3OC)C=O)CC4=CC=CC=C4F
104402,CCC1=C(N=C2C(=CC1)N(C(=O)[C@](CN2C3CCCC3)(C=C)F)C)NC4=C(C=C(C(=C4)F)C=O)OC
104549,C/C=C(\C=C/CCC1=CC2=C(C(=C(C(=C2N=C1)O)C=O)CN(C)C)C/C(=N/N)/CNN)/F
104550,C/C(=C\C=C(\C/C=C/C1=C(C=C(C(=C1CC(=O)N2CCSC2)CN(C)C)C=O)N=C)/C=C)/F
104573,CC1=CC(=CC(=C1)F)C(C)N2C=CC(=C(C2=C)C)NC(=C)C3=CC(=C(C=C3)N4C=C(N=C4)C)C=O
104586,CC1=C(C2=C(N1CC=O)C=CC(=C2)F)CC3=C(C=C(S3)Cl)S(=O)(=O)C4=CC=CC=C4
104625,CCC(C=O)NCC1=C(C=C(S1)/C=C/C2=CC=C(C=C2)C(C)(F)F)S
104715,CC(=C)/C(=C\C(=C)F)/CCNC1=C(C(=O)NC=C1)C2=NC3=C(N2)C=C(C(=C3)C=O)CNC
104764,CC1=C(C(=C(C=C1)C(=NC2CC2)N)O)C3=CC(=C(C=C3)C4(CCC(CC4)(F)F)C=O)NC
104845,C/C=C\C1=C(C(C(=O)N1)C=O)/C=C/F
104898,CC(C/C(=C\F)/C=C(\C=C\F)/F)(C=O)C1=C(C=CC(=C1)C2CC=CC(=C2)OCC(F)(F)F)C(=O)N
105017,C=C1/C=C(\CCSC(=N1)CC(CC=O)C2=CC=C(C=C2)Cl)/C(F)(F)F
105042,CN(C)C1=C(C=CC2=C1C=CC=C2S(=O)NCC=O)SF
105102,CC(C)(C=O)C1=C(N=C(N=C1N)C2=C3C=CC(=CN3C(=N2)CC4=C(C=CC(=C4F)F)F)Cl)N
105142,CCOCCCCOC1=NC=C(C(=N1)N(CC=O)C/C(=C/C)/C=NC(=C)C(F)(F)F)NC
105276,CC1=CC(=C2C(=C1)NC(=N2)C3=C(C(=C(C(=C3F)F)C4=CC=C(C=C4)F)F)F)C=O
105285,C1C(C=NC2=CC=CC=C21)C3=C4N=C(C=C(N4N=C3)N(SF)SF)C=O
105302,COCOC1=C(N=C(C=C1)C(C=O)C2=C(C=C(C(=C2Cl)F)COCC=C)C3C=C3)C4=CC=CC=C4
105499,CN(C=NC1=C(C=C(C2=CCCC=C21)C/C(=C/C=C/OC(F)F)/C=N)C=O)C3CCOCC3
105501,CCC(CCO)N(C)C=NC1=C(C=C(C2=CC=CC=C21)CC(C/C=C/OCF)C=N)C=O
105578,C1C(CN(C1CC=O)C2=CC=C(C=C2)OCC3=CC=CC=C3OC(F)F)C(F)(F)F
105596,C1CC2(CCC(CC2)(CCN(C3=CC=C(C=C3)C(C(F)F)O)N)C=O)OC1
105642,C1CC2=C(ON=C2C3=C1C=C(C=C3)CN4CC(C4)C=O)C5=C(N(N=C5)C6=NC=C(C=C6)F)C(F)(F)F
105654,C/C=C(\C(=N/C(=C)NC1=CC(=CC(=C1)C)C)\N2C=C(C(=N2)C)C=O)/F
105722,CN1CC2(CCNCC2)CC1=NC3=C(C=CC(=C3)C#CC4=CC(=CC=C4)F)C=O
105740,CC1=C(C(=C(C=C1)F)C(=O)C2=CNC3C2=CC(=CN3C)C4=CC(=C(C=C4)CNC)C=O)F
105755,CN(CC=O)/N=C/C(F)(F)F
105802,C1=CC2=C(C=C1/C=C\3/C(=O)NC(=NCC=O)S3)C=NN2CC4=C(C=C(C=C4)Cl)C(F)(F)F
105867,C1CC1N2C=C(C(=O)C3=C2C(=C(C=C3)C4=CC5=C(CCNC5)C=C4)OC(F)F)C=O
105886,CN(CCC(=O)N1CCCCCC1)CC(CC=O)C(=C)C2=C(OC3=C2C=NC=C3)C(=C)OC(F)F
105992,CC(=O)C(C=O)NC1=CC(=CC(=C1Cl)C2=C(OC(=N2)C3CC3)C4=NC(=NC=C4)NC)F
105995,C1CC2C(CC1N)CC(C2/C=C/C3=NC=C(C=C3)C4=CC(=CC=C4)F)(CCCC=O)O
106086,CCCCN(CCCC(C)(F)F)C1=C(C(=CC(=C1)C=O)S(=O)N(C)C)OC2=CC=CCC2
106163,CC1=NC(=NC=C1N(C)C[C@]2(C[C@H]2C=O)C3=CC(=CCC3)F)C
106288,CC1CCC(CC1)C2=C(CN(CC2)CCF)C3=C(SC(=C3)C#CC(C)(C)C)C=O
106559,C/C=C\C(=C(\C(C/C(=C/C)/C=C(\C=C)/F)N)/N)\C1=CC(=C(C=C1)F)C=O
106629,CC(C)NC(=O)C1=CN(C2=NC=C(N=C12)C(=N)C3=C(C=CC(=C3)C=O)NC)SF
106635,C1CC(=CCC1OC2=CC=C(C=C2)C(F)(F)F)C3=NC(=CC(=N3)O[C@@]4(CCNC4)C=O)C(=O)N
106686,CC1(CCC=CC1C=O)/C=S(\F)/I
106827,CC1=C(C=CC(=C1)C2C(=CC=CN2C)C3=CC4=CNC(N4C=C3)C=O)F
106864,CNC1=C(C=C(C=N1)/C=C/C(=O)N2CCC(=CC3=NSC=N3)CC2)CCC(C=O)(F)F
106902,CC(C)(C=N)C1=CC(=C2C(=C1)C=CN(C2=O)C3=C(C(=CC#C3)Br)C=O)F
107074,C1=CC(=CC=C1CNC2=CC(=O)N3C=C(N=C3N2CCCC(F)(F)F)C4=CC=C(C=C4)C#N)C=O
107081,CC(C)(C)C1=CC(=C(C(=C1)F)C=O)/C=N\N(C)C2=CC=CC3=C2CC(CC4=C3C=CC(=O)N4)O
107128,CC1=C(C(=C(C=C1)OCC2CCCCC2C3=CCN(N3CC(F)(F)F)C)C=O)O
107237,CN(C1CCC(=O)NC1=O)C(=O)C2=CC=CC(=C2C=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F
107239,C1[C@H](OC(S1)C=O)CC(=O)N=C(/C(=C\N)/F)N
107249,C1COCC(N1)C2=C(C=CC=C2NCC3=CC=C(C=C3)C=O)CF
107251,CNC1=CN=C2C=CC(=CC2=C1OCC=O)SC(=N)N(/C=C(\C=C/C=N)/C3=CN(N=C3)C)F
107262,C1COCCN1C2=CC3=C(C=C2)C(=NC=N3)C4=CC(=C(C=C4F)F)C(C=O)C5=NN6C=CN=C6C=C5
107458,CCC(=C)C1=CC2=C(C=C1C=O)OC3=C(C2(C)C(F)(F)F)C=C4C(=O)CC(=O)C4=C3
107680,C/C(=C(\C=C/C(C=C)C=O)/F)/[N+](=O)[O-]
107836,CSC1CCC(CC1)C(=C)NCC2=C(C(=C(C=C2)O)F)C=O
107883,CC(C)(C=O)O/N=C(/C1=CSC=N1)\C(=O)F
107910,CC1C(SC(=C1C(=C)F)C=C)C=O
108112,CC(C(=O)C1=CC2=C(C=C1C=O)N/C(=C\C=C\C=C\C3=NC4=CC=CC=C4C3(C)C)/C2(C)C)F
108176,CC(=O)NC1=CCC=C(C=C1)N(C)CCC2=C(N(N=C2C(=O)OF)C3=CC=C(C=C3)OC)C=O
108199,CC/C=C\1/NC(=NCC2=CC(=C(C=C2)F)C#N)C=C3N1CC(N3CC=O)CNC
108272,CC1=C(C=C(C=C1)C(CC=O)OC(CO)C(O)OC(=O)C)CC2=CC=C(S2)C3=CC=C(C=C3)F
108376,CN(CC1=C(C=CC=C1NCC2=C(C(=CC=C2)SN)F)C=O)C3(CCC(=O)NC3=O)O
108467,CCOC1=NC=C(C=N1)C2=C(SC(=N2)C(F)(F)F)N3CN(N=C3C)[C@H](C)C=O
108522,C/C=C(\C(=C(/C=C)\F)\C1=NC2=C(C(=O)NC2)C(=N1)NC3=CC=C(C=C3)CC=O)/F
108558,CC1C2=C(C=CC(=C2)C3=CNC4=C3C=CC(=C4)F)S(=O)N1C(CCNC)CC=O
108716,C/C(=C\OC1C=CC2=C(C1C=O)C=CC(=C2O)O)/C3=C(C=CC=N3)C(F)(F)F
108865,C1=CC=C(C=C1)OC2=NC(=NC3=C2C(=CN3SF)C=O)C4=NC(=CC=C4)C(F)F
109025,C/C=C\1/CN(CCN1C[C@@](C)(C=O)O)C(C)C2=CC=C(C=C2)C(CF)F
109102,CC1=C(C(=NC(=N1)C2=NC3=C2C=CC(=C3)F)N)C(C)(C=O)C(=C)O/C=C(\C)/CC(C)(C)C(=O)O
109160,CC(C1=C(C=CC(=C1)F)C=O)OC2=C(NC(=O)C(=C2O)C3=C(N(N=C3CN(C)C)C)C#N)N
109201,CN(CCC1=CCC(C=C1)N)C(C2=CN(N=C2C3=CC=C(C=C3)F)C4=CC(=CC(=C4)F)F)OCC=O
109301,CC1=C(C=CC(=N1)OC)NC(=NC)N(CC2=CC(=C(C=C2)F)F)C3=C(N(N=C3)C)C=O
109305,C=C1/C(=C\C(=C)F)/C2=C(C=C(N2)CC=O)C(=O)O1
109332,CC(C)C1=NC=CN1C2=NC=NC=C2C(O)(O)OC3=CC(=CC(=C3C=O)O)F
109393,CC1=CC(=C(C=C1NC(=O)N2CCC3=NN(C(=C3C2)C=O)CC(CO)ON(C)C)Br)F
109405,C1=CC=C(C(=C1)CN2C(=CC(=N2)C3=NC(=C(C(=N3)Cl)F)NCC(C=O)O)C4=NOC=C4)F
109414,C1=CC(=O)NC2=C(C=CC(=C21)[C@H](CNCC3=CC(=C(C(=C3)Cl)C=O)F)O)O
109450,CC(C1=CC=C(C=C1)C(C=O)C(C)(C2=CC=CC(=C2)C3(CC3)C#N)N=C(N)N(C)C)(F)F
109454,CC/C=C(\C(=C/C=C(C)C)\C1=CSC(=C1)C(CC=O)N=C(N)N(C)C)/F
109577,CC(C)[C@H](C=O)NS(=O)(=O)C1=CC2=C(C=C1)OC3=C2C=CC(=C3)C4=NC5=C(C=CC=C5S4)F
109612,CN=C(C(=O)NCC1=CC=CC(C(=C1)Cl)F)NC2=C(C(=C(C=C2)F)OCCO)C=O
109644,CC1=CC(=CC(=C1)OC2=C(C=CC(=C2F)CC3=NN=C(O3)C4=C(NC(=C4C)C=O)C)Cl)C#N
109666,C1CC(CCC1COOSCCC(F)(F)F)C=O
109679,C=C(/C=C\C(=C)F)NC1=NN(C=C1C=O)C2(CCC(CC2)NCCO)CN
109683,C/C=C(\C=C(/C=C)\C1=CCC2C1(CCC3C2CCC4=C3C=CC(=C4)C=O)C)/F
109691,CCC(C)CC(NCCC=O)SF
109802,C1=CC=C2C(=C1)N(C(=S)C(S2)CC=O)CC3=NC4=C(C(=CC(=C4S3)F)F)F
109886,C1=CC(=CC=C1C=O)C(=NC=NC2=CC=C(C=C2)C(C(C(F)(F)F)(F)F)(C(F)(F)F)F)N
109911,C1CNC[C@H]1NC2CC(=CCC2CC=O)F
109913,CC1=C(C=C(C=C1)OC2=NC3=C(N2)C=C(C(=C3)C4=C(C=C5C(=C4)C=CN5CCO)F)Cl)C=O
109988,C1C=C(C(CN1C2=NC(=O)N(C=N2)CC3=CN=C(C=C3)OC(F)F)C=O)C4=CC=C(C=C4)F
109998,CN(CCC(C=O)C(=O)NCC1=CC(=CC(=C1)Cl)F)C2=CC3=C(C=C2)NC(=C3)S(=C)(=O)N
110113,CNC1=C(C=CN=C1)C2CC(C(C(C2)N)OSC)CC3=C(C(=CC=C3)F)C4=C(C=CC(=N4)C=O)F
110121,CC1=C[C@@H](C(C=C1)(N2CC(=C)CC2C3=NC4=C(N3)C=C(C(=C4)Cl)C(F)(F)F)N5C=CC=N5)C=O
110151,C=C(C1CC1)NC(=O)C2=C(SC3=C2CCC(C3)(F)F)NC(=O)C4CCCCC4C=O
110298,CCOC1=C(C(=C(C=C1N)OC2=C(C=C(C(=C2)C=O)O)N)F)F
110303,COC1CC(CC(C1OS(=O)(=O)C(F)(F)F)Cl)C=O
110362,CCN(C/C(=C/CC=O)/N=C1C=CC=C(N1C)C)/C(=C/C=C(\C)/F)/C=C
110372,C1C2CN(CC1N2C(=O)O)C3=NC4=C(C(=CC(=C4O3)C5=NC=CS5)C=O)C(F)(F)F
110427,CC/C(=C(/CC=O)\C(=C\1/C(=C)C2=C(CN1C)C=C(C=C2F)F)\C)/C3=C(C4=C(CCCN4)C=C3)C
110428,CC1=CC(=CC=C(C1)C2=CC(C(=C3C(=C2C)C4=C(C=CC(=C4CN3SC)F)F)C)CCC=O)Cl
110451,CC1CCC(CC1)C2=CC(C=C(C=C2)C(OC3=CC=C(C=C3)C=O)(F)F)(C)I
110543,C1CS(=O)CCN1C2=NC(=CN(C2=O)SF)CCC=O
110713,C1=C(SC(=C1)C2=NOC(=N2)C(F)(F)F)CN3C(=NC=N3)C=O
110719,CC1=C(N(N=N1)C2=CC=C(C=C2)C(F)F)COC3=NN=C(C=C3)N4C=C(N=C4)C=O
110730,CS(C)(CC(CC#N)C(C=O)C#N)F
110738,COC1=C(C=CC(=C1)S(F)(F)(F)(F)F)C=O
110744,CC1=NC2(C3=C(CC24CCCC(C4)C=O)C=CC(=C3)C5=CC(=CC(=C5)C#N)F)N=C1N
110752,C1=COC(=C1)C2=NN3C(=N2)C4=C(N=C3N)N(N=C4)C(C=O)C5=CC=C(C=C5)F
110790,CC1=C2C(=O)C(=CN(C2=NC(=C1F)N3CC(C3)C=O)C(=NC)SC#C)C(=O)O
110796,CN1C=CSC1N2C=C(C(=O)C3=CC(=C(N=C32)N4CC(C4)NOC[C@@H]5CCCCO5)F)C=O
110842,CC1(CCCC1NS(=O)C2=CN(C(=C2F)C=O)C)CO
