index,SMILES,PubChem_CID,sel_method
249174,C1C(CN(C1=O)C2=C(C=C(C=C2Br)Br)C=O)CS(=O)(=O)F,168676764,maxmin
265259,C1=CC=C2C(=C1)C=CC3=C2OC(=O)C4=C(C(=CC(=C34)S)C=O)N,11544294,maxmin
6089,CC1=C2C(=O)CC(OC2=CC3=C1OC(=O)C4=C(C(=C(C(=C4O3)C=O)O)Cl)C)(C)C,44254338,maxmin
74433,CCCCOC1=C(C(=C(C(=C1C(=O)OC2=CC=CC=C2)C)F)C=O)N(CC=C)C(=O)OC(C)(C)C,90005071,maxmin
84081,CC1=C(C=C(C=C1)C2=C(C=CC(=N2)CC(=O)C3(CC3)C4=CC5=C(C=C4)OC(O5)(F)F)C)C=O,123154013,maxmin
87513,C1CCOC(C1)OCCCCCCC2=CC=C(C=C2)C(=O)OC3=C(C(=C(C=C3)O)C=O)F,129146399,maxmin
111379,C1=CC(=C(C=C1C(=O)NCCCCCN)C=O)C2=C3C=C(C(=O)C=C3OC4=CC(=C(C=C42)F)O)F,146514809,maxmin
178963,CC1=CC=C(C=C1)S(=O)(=O)C[C@@H]2CCOC3=C(C=CC(=C23)Br)C=O,164665789,maxmin
287382,CCN(CC)CCNC1=C2C(=C(C=C1)C=O)SC3=C(C2=O)C=CC(=C3)C,18947258,maxmin
91310,C1CC1C(CC(=O)O)C2=CC(=NC=C2)OCC3CCN(CC3)C4=C(C(=CC(=C4)Cl)F)C=O,134388816,maxmin
39334,CC1CC2=C(C(=C(C(=C2O1)C=O)C3=CC=C(C=C3)F)Br)C(C)(C)C,18997491,maxmin
130989,CC(C1=CC=CC=C1)(C2=CN=C(N2)C3=C(C=CC(=C3)OC4=C(C=C5C(=C4C=O)C=CN5)F)F)O,167504602,maxmin
158586,CCCCCC1C(/C=C/C2=C(C=CC(=C2C=O)O)OC3=CC=CC(=C3C(=O)O1)C)O,155901105,maxmin
173712,C1[C@H](O[C@@H](C2C1C(=O)C=CC2=O)C3=C(C=CC(=C3C=O)O)O)C4=CC=CC=C4,134925639,maxmin
109160,CC(C1=C(C=CC(=C1)F)C=O)OC2=C(NC(=O)C(=C2O)C3=C(N(N=C3CN(C)C)C)C#N)N,145360382,maxmin
103107,CN1CCN(CC1)C2=NC=C(C(=C2)C3=CC=CC=C3C=O)N(C)C(C/C=C(\C=C)/C(F)(F)F)F,143294256,maxmin
129814,CN(CC(=O)N1CC(CC1C#N)C(=O)NC2=CC=C(C=C2)C=O)C(=O)C3=CC4=C(N3)C=C(C=C4F)F,167076034,maxmin
6557,CCCCN(C1CCOCC1)C2=C3N(C(=CS3)C4=C(C=C(C=C4OC)C=O)OC)N=C2OC,58223462,maxmin
105722,CN1CC2(CCNCC2)CC1=NC3=C(C=CC(=C3)C#CC4=CC(=CC=C4)F)C=O,144206932,maxmin
112027,C[C@@H](C1=CC=CC=N1)NC2=C(C=CC(=C2)C(=C(C)N)C(=O)C)C(=N)C3=CC(=C(C=C3)C=O)F,146908417,maxmin
128300,CC1=CC(=C(C(=C1)OCC(CNC(=O)CNF)N2C(C=CC2=O)O)C=O)C,166799328,maxmin
134522,C1C(CN1C(=O)/C=C/CF)C2=NN(C3=C2C(=NC=C3)N4CC(C4)O)C5=CC=C(C=C5)C=O,169962667,maxmin
242731,CC1=CC(=C(C=C1)C=O)C2=NOC3=CC(=C(C=C32)N4C(=O)C=C(N(C4=O)C)C(F)(F)F)F,160957178,maxmin
275726,C1C(OC(O1)(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)COC4=CC=C(C=C4)C=O,12833820,maxmin
283574,CCC1=C(C=CC(=C1)C=O)N=C2N(C3(CCCC3)CS2)C4CCCC4,18316048,maxmin
286858,CN(CCCN1C2=C(CCCC2)C(=O)NC1=O)S(=O)(=O)C3=CC=C(S3)C4=CC=C(C=C4)C=O,18768336,maxmin
15737,CC1=C2CC=C(C2=CC(=C1C=O)C(C)C)CO,172431510,maxmin
40434,C1CN(CCC12OCCO2)C3=C(C(=C(C(=C3F)F)C=O)F)F,20740977,maxmin
169603,C1C[C@H]2[C@H]3CC4=C(C=CC=C4[C@@]2(CCN3)C=C1)C=O,129670507,maxmin
285357,CC1=CC(=C(C=C1C)NC[C@@H]([C@@H]([C@@H](CO)O)O)O)C=O,18601495,maxmin
68180,CC(C(C1=CC=C(C=C1)C=O)C2=CC3=C(C=C2)N(N=C3)C4=CC=C(C=C4)F)C(=O)NC5=NN=CS5,88883731,maxmin
137538,COC1=CC=C(C=C1)CN2C=C3C(=CC(=C(C3=N2)N4CC(=O)NS4(=O)=O)F)C=O,171564916,maxmin
8622,CC(=O)N[C@@H](CSC1=C(C(=O)C=C2C1=NC3=C(O2)C=CC(=C3)C=O)N)C(=O)O,71464599,maxmin
17717,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC(=C3)C#C)C=O)OCCOC,177371605,maxmin
72877,C/C=C\C(=N/C=C/F)OCC1CCN(C1)C(=C)C2=C(C=CC(=C2)C=O)O,89423848,maxmin
86450,CC1(CCN(CC1)CC2CC2)C(=NC3=CC(=CC(=C3NC)C=O)F)C=N,126581435,maxmin
128983,CNC1=CC(=C(C(=C1)F)C2=CN=C(S2)C3CCC3)C=O,166919271,maxmin
130541,COC1=CC(=CC(=C1)C2=NC=C(C=N2)CN3C4=C(C=C(C=C4C=O)C(F)F)C=N3)F,167254878,maxmin
177715,CCCCOCCN1C2=C(C=C(C(=C2)C)C=O)C(CC1(C)C)C,139267174,maxmin
178789,CC(C)C1=C(C(=C(C(=C1)C=O)C#CCCC(=O)C(C)(C)C#C)OC)OC,162416700,maxmin
241265,COC(=O)[C@@H]1[C@@H](C=CC2=C1C(=O)C3=C(C=C(C=C3O2)C=O)O)O,146682260,maxmin
273246,C1=CC(=CC(=C1)C2=CN3C(=NC(=N3)C4=CC=CO4)C(=N2)N)C=O,11392570,maxmin
20054,COC1=CC(=CC(=C1C(=O)N2CCC(CC2)CCCCNC(=O)/C=C/C3=CN=CC=C3)OC)C=O,134227237,maxmin
21464,C1CN(CC2=C1C(=C(C=C2)O)C=O)C(=O)C3=CN=CC=C3,54575927,maxmin
68521,C/C=C\N(C)C(=C)C1=CC2=C(N=C1)SC(=N2)COC3=C(C(=C(C=C3)F)C=O)F,88913900,maxmin
105740,CC1=C(C(=C(C=C1)F)C(=O)C2=CNC3C2=CC(=CN3C)C4=CC(=C(C=C4)CNC)C=O)F,144212313,maxmin
107081,CC(C)(C)C1=CC(=C(C(=C1)F)C=O)/C=N\N(C)C2=CC=CC3=C2CC(CC4=C3C=CC(=O)N4)O,144695634,maxmin
130918,C[C@H](C1=NC=C(S1)C2=C(C=CC(=C2)Cl)C=O)NC(=O)C3=NN(C(=O)C=C3)C4=CC=CC=C4F,167473493,maxmin
137163,CCC(C(=NC1=C(C(=CC=C1)F)C=O)N(C)/C(=C/C=C)/C=C)NC2=NC=NC3=C2NC=N3,171107478,maxmin
130106,CC(C)[C@@H](C(=O)O)NC(=O)C1=C(C(=C(C(=C1F)F)F)F)C=O,167138349,maxmin
270787,C1CC2=C(C=CC=C2C3=NNC4=CC=CC1=C43)C=O,10214598,maxmin
25924,CC1=CC(=O)N(C2=C1C=C(C=C2)Br)CC3=CN(N=N3)CC4=CC(=C(C=C4)O)C=O,177658344,maxmin
88453,CC(=O)C1=C2C(=C(C=C3C2=C(C(C1)F)C(N(C3=C)C)O)F)C=O,130291651,maxmin
88671,C1C(CC1(C#N)C2=CC=CC=C2C=O)OC3=C(C(=NC=C3)NN)C(F)(F)F,130347056,maxmin
126277,CN1C=C(C2=C(C1=O)CN=C2)C3=C(C=C(C(=C3)OCC(F)F)C=O)OC,165094121,maxmin
179210,C1=CC2C(C=C1)N(C=N2)CC3=C(C(=CC=C3)C=O)O,164888406,maxmin
195040,C1=CC(=C(C(=C1)F)C=O)NCC2=C(N=CC=C2)C3=CC=NN3CCC(F)(F)F,71621774,maxmin
29108,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C=O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,15295804,maxmin
100384,CCC1=C(N=C(C(=N1)N[C@H]2[C@H](CC3=CC=CC=C23)OCCF)CC)C4=C(C=C(C=C4)C=O)C,142247210,maxmin
127760,CCOCCNC(=O)C1=C(C=C(C=C1)CC2=CC(=C(C3=C2OCC3)F)C=O)F,166685737,maxmin
266088,CC1=CC(=C2CC(C(C2=C1O)NC(=O)CN3CCN(CC3)C4=CC(=CC=C4)OC)(C)C)C=O,15337908,maxmin
68874,C[C@H](C1=CC=CC2=CC=CC=C21)NCC3=C(C=CC(=C3C=O)N4CCOC5=CC=CC=C54)C(F)(F)F,88938028,maxmin
100199,CC(C)CNC(=O)C1=NC(C(C=C1)C2=C(C=C(C=C2)S(=O)(=O)C(F)(F)F)C=O)C(=O)OC,142138476,maxmin
102809,CC(C1=NC2=C(N1CC3CCOCC3)C=CC(=C2)N(C)S(=O)C4=CC=C(C=C4)C=O)(F)F,143203874,maxmin
159301,CC1=C(C(=C(C(=N1)C)[C@@H](C(=O)O)OC(C)(C)C)N2CCC(CC2)(C)C)C3=CC=C(C=C3)C=O,124188897,maxmin
12195,CC(C)(C)C1=CC=C(C=C1)C2=CC(=CC=C2)N(C)C3=NC4=NN=CN4C5=C3C=CC(=C5)C=O,156536689,maxmin
37768,CCN1C2=C(C=CC(=N2)F)N(C(=O)C3=C1N=CC(=C3)CCOC4=CC=C(C5=CC=CC=C54)C=O)C,12114414,maxmin
39256,CC1=NC2=C(C=C3C(CCC3=C2)N(CC#C)C4=CC(=C(C=C4)C=O)F)C(=O)N1COC(=O)C(C)(C)C,18925200,maxmin
42950,C[C@]12CC3=C(C=C1CC[C@]2(CCC4=C(C(=CC=C4)F)C=O)O)N(N=C3)C5=CC=C(C=C5)F,24966930,maxmin
55123,CC(=O)NC(C)([C@@H](C(=O)NO)NC(=O)C1=CC=C(C=C1)C#CC#CC2=CC=C(C=C2)C=O)C(F)F,87085393,maxmin
87616,CC1(C(CCN1C2=C(C(=C(C=C2)C=O)F)F)CN3C4=C(C=C(C=C4)C5=CNN=C5)C=N3)C,129185409,maxmin
87895,CCCCCC(=O)C#CC1=C2C=CC=C(C2=C(C=C1)C=O)C(=O)N(C)OSC(F)(F)F,129270643,maxmin
91718,CC1=CC2=C(C=C1C=O)N=C(N([C@H]2O)C3CC=C(C=C3)F)CCCCC(=O)OC,134476648,maxmin
102099,C1=C(C=C2C(=C1C=O)C(=CN2)/C=N\N)NC(=O)C(F)(F)F,142922255,maxmin
105501,CCC(CCO)N(C)C=NC1=C(C=C(C2=CC=CC=C21)CC(C/C=C/OCF)C=N)C=O,144145859,maxmin
107128,CC1=C(C(=C(C=C1)OCC2CCCCC2C3=CCN(N3CC(F)(F)F)C)C=O)O,144709971,maxmin
124769,C1CC1C#C[C@]2(C3=C(C=C(C=C3)C=O)NC(=O)N2)C(F)(F)F,163399157,maxmin
141589,C/C(=C(\C=C/C=C)/C1=C(C=C(C=C1)C#CC(=O)N2C[C@H]([C@H](C2)O)O)C=O)/C(F)(F)F,174168963,maxmin
142091,CC1(CC(CCC1C(F)F)(C2=C(C=C(C(=C2)C=O)Cl)F)C(=O)O)C(=O)O,174285939,maxmin
169267,COC1=C(C=CC(=C1C2(C(C(C(C(O2)O)O)O)O)C(=O)O)C=O)O,129628122,maxmin
171887,CCCOC(=O)C1=C(SC(=CC2=CC(=C(C=C2C#C)C=O)C#C)S1)C(=O)OCCC,129891935,maxmin
180183,C1=CC2=C(C(=C1)N3/C(=C\C4=CC=C(C=C4)C=O)/C5=C(C3=O)C=CC(=C5)Br)N=CC=C2,176435760,maxmin
206094,CC1=C2CC[C@@]3([C@@](C2=C(C=C1C=O)O)([C@H]([C@H]([C@H](C3(C)C)OC(=O)C)OC(=O)C)OC(=O)C)C)O,101366092,maxmin
241735,C=CC1=C2C(=CC(=C1)C=O)C3CC(CC3C(O2)C4=CC=C(C=C4)O)(F)F,153818917,maxmin
290885,CC(=O)NC1=C(C=C(C=C1)CC2=CC=CC=C2N3C=CN=C3)C=O,19816014,maxmin
73495,CN1C=C(C=N1)NC2=NC=C3C=NN(C3=N2)CC4=C(C(=C(C(=C4F)F)N5CCOCC5)C=O)F,89699426,maxmin
79940,C1CC(C1)C(=O)N(/C(=C/CC(F)(F)F)/C=C\CC#N)C(=S)NC2=CC=C(C=C2)C=O,117957335,maxmin
128822,CCCC1=C(C=CC(=C1)NC2=C(C=C(N2)C(=O)N3CCCC3F)OCI)C=O,166886568,maxmin
72097,C1CN(CCC1(C2=C(C=C(C=C2)F)C=O)O)C(=O)C3=C4C(=O)NCCN4C5=C3C=CC(=C5)Cl,89295242,maxmin
76236,CCC1=C(C(=C(C=C1C=O)N2CCOC3=C(C2)C=C(C=C3)C4=NN=C(S4)N)S(=O)(=O)C)F,90755782,maxmin
103805,CN(C)C(C1=CNC2=C1C=CCC=C2)C(C3=CC=CC=C3C=O)C(=O)NCC4=C(C=C(C=C4)F)Cl,143579100,maxmin
179829,CC1(C(=C(N2C(O1)C=CC=C2C3=CC=C(C=C3)C=O)C(=O)OC)C(=O)OC)C(=O)OC,171990113,maxmin
16572,C1CCC(CC1)COC2=CC=CC3=C2C(=O)/C(=C/C4=CC=C(C=C4)C=O)/O3,46906666,maxmin
16720,CC1(C(CC2=C(O1)C(=CC3=C2NC4=CC(=C(C=C43)Br)OC)C=O)Br)C,54768539,maxmin
71040,C/C(=N\NC(=S)NC1=CC=C(C=C1)C=O)/C2=NN(C(=C2O)C3=CC(=C(C=C3)F)Br)C,89160899,maxmin
270378,CC(=O)N1CCN(CC1)C(=O)/C=C/C2=CC(=C(C=C2)SC3=C(C(=CC=C3)Cl)C=O)Cl,10027388,maxmin
288676,C1=CC=C(C=C1)C(C2=CC(=C(C=C2)C=O)C3=C(C=CS3)S(=O)(=O)N)O,19089886,maxmin
166868,CCCC1=C(C(=C(C(=C1OC)C(=O)O)OC)C=CC)C=O,90929900,maxmin
77314,CC1=C(OC=N1)C2=C(C=C(C=C2)NC3=CC=CN4C3=NC(=C4)C5=CC=C(C=C5)F)C=O,91268630,maxmin
95787,CC1=C(C(=C(C=C1NC(=C)O[C@@H]2CC[C@H]3[C@@H]2COCC3)F)C4=CC=C(C=C4)C5=CC=C(C=C5)C=O)C,139504669,maxmin
128251,CC(C)(C)C1=CC=CC(=N1)C(=C)NC2=CC3=CN(N=C3C=C2C=O)CCCC(F)(F)F,166796601,maxmin
73137,CCC1=CC2=C(C(=C1O)C=O)OC=C(C2=O)C3=NC(=CS3)C,89548139,maxmin
126588,CNCC1=C(C=C(C=C1C(F)(F)F)CN(C)CC2(CCC2)O)C=O,165410634,maxmin
286301,CC1=CN(C2=C(C1=O)C(=C(C(=C2C)C=O)C)C)C,18685818,maxmin
90049,CN(C1CCC(=C)NC1=C)C(=O)C2=C(C=CC=C2NC/C(=C/NCC3CC=C(C=C3)F)/N)C=O,132135324,maxmin
108376,CN(CC1=C(C=CC=C1NCC2=C(C(=CC=C2)SN)F)C=O)C3(CCC(=O)NC3=O)O,145070840,maxmin
9479,CC[C@H](C)CC/C(=C/C1=C2C(=CC(=C1C)O)C3=C(C=CC(=C3N2)O)C=O)/C,118705988,maxmin
112582,CN(C)C1=C(C(=C(C=C1C(=O)N2CS(=O)(=O)C3=CC=CC=C32)C(F)(F)F)O)C=O,150426204,maxmin
118789,C[C@@H]1CN(C(=O)S1)C2=CCC3=C2C=C(C(=C3F)O)C=O,156166118,maxmin
136642,CNC(C1=C(C=CC(=C1)F)Cl)(C2=C(C3=NN(C(=C3C=C2N)CC(F)F)C)C=O)O,170750041,maxmin
156982,C1CC(=O)NC(=O)C1N2C3=C(C=C(C(=C3)F)C=O)C4(C2=O)CC4,177301864,maxmin
167904,COCOC1=CC(=CC2=C1C=C3N2C[C@@H](C3O)NC(=O)OC)C=O,101707822,maxmin
59682,C1CNCC1C(C(=O)C2=CC=CC=C2)NC(=O)C(=O)C3=CNC4=C(C=CC(=C34)F)C=O,87504726,maxmin
125242,COCCOC1=NC(=C2C(=N1)N(C(=N2)C3=CNCC(=C3)F)CC4=CC=C(C=C4)C=O)N,163824606,maxmin
155690,CC1=NN=C(C2=CC(=NC=C12)C3=CC=CC(=C3)C=O)NC(C)C4=C(C(=CC=C4)C(F)F)F,176710184,maxmin
69413,C[C@@H](COC)NC1=C(C(=C(C=C1)OC2=C(C=C(C=N2)CN3N=CC=N3)C(F)(F)F)F)C=O,88983322,maxmin
86059,CC1CC2=C(C=CC(=C2C=O)O)C(N1CC(C)(C)F)C3=C(C=C(C=C3F)/C=C/C(=O)OC)F,124148414,maxmin
101725,C1C(=CC=CC1(C2=C(C(=C(C=C2)F)C=O)F)F)S(=O)(=O)N,142766274,maxmin
114916,CN(CC(F)(F)F)/N=C\C1=C(C=CC(=C1)N2C3=CC=CC=C3N=N2)C=O,154932899,maxmin
119834,CC1CN(CCC1(C)C(=O)NC(=O)C(C)C)C2=C(C(=CC(=C2)Br)F)C=O,156523526,maxmin
121173,CN1CC[C@@H]([C@@H](C1)F)NC2=C3C=C(N(C3=CC=C2)CC(F)(F)F)C4=CC=C(C=C4)C=O,157048485,maxmin
134587,CC(C)(C1=CC=C(C=C1)NC2=C(C=C(C=C2)C=O)C3=NN=C(O3)C4CC4)F,169985683,maxmin
184800,C1CS(=O)(=O)CC1N(CC2=CC=C(O2)C3=CC=C(C=C3)F)CC(COC4=CC=C(C=C4)C=O)O,24222408,maxmin
230510,CNCC1=C2C(=C(C=C1)C=O)OC(O2)(F)F,125455497,maxmin
273060,CN1CCC2=CC(=C(C(=C2[C@H](C1)C3=CC=CC=C3)C=O)OS(=O)(=O)C)Cl,11326859,maxmin
77362,CCOC(C1=C(C=CC(=C1F)C=O)F)C(=O)N(CC2=CC=C(C=C2)C(=N)N)CC(=O)O,91284190,maxmin
77656,CN(CC1=C(C(=C(C=C1)OC)F)C=O)CC2(C(=O)NC(=O)N2)C3=CC4=C(O3)CC(N=C4)Cl,91417851,maxmin
87117,CC1=C(C=CC(=C1)Br)NC2=C(C3=C(C=C2C=O)N(C=N3)CCCN4CCCCC4)F,129042179,maxmin
124377,CC[C@H](C)[C@@H](C(=O)OC1=C(C=C(C=C1F)C2=NC(=NS2)C3=CC=C(C=C3)N4CCCC4)C=O)N,163230089,maxmin
125207,C1CN(CC2=C1SC(=C2C#N)NC(=O)CC3=CC=C(C=C3)C=O)CC45CC(C4)(C5)F,163805402,maxmin
130570,CC1=C(C=CC(=C1F)C2=NN3CCC4=C(C=CC(=C4)N5CCNCC5)NC3=C2C(=O)N)C=O,167264499,maxmin
42119,C1C(C(OC2=C1C=C(C=C2C=O)Cl)C(F)(F)F)C(=O)O,22639050,maxmin
63405,C1COC2=C1C=C(C=C2C=O)N3C(=NN=N3)C(F)(F)F,87915856,maxmin
109414,C1=CC(=O)NC2=C(C=CC(=C21)[C@H](CNCC3=CC(=C(C(=C3)Cl)C=O)F)O)O,145440059,maxmin
110451,CC1CCC(CC1)C2=CC(C=C(C=C2)C(OC3=CC=C(C=C3)C=O)(F)F)(C)I,146222842,maxmin
157967,C1CC2=C(C1)C(=CC(=C2)C=O)C3CCC(CC3)(F)F,178103455,maxmin
