index,SMILES,PubChem_CID
39256,CC1=NC2=C(C=C3C(CCC3=C2)N(CC#C)C4=CC(=C(C=C4)C=O)F)C(=O)N1COC(=O)C(C)(C)C,18925200
39262,C1=CC=C(C=C1)COC2=C(C(=C(C=C2C=O)F)OCC3=CC=CC=C3)F,18942322
39297,C1=CC(=C2C=CN(C2=C1)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C=O,18973378
39334,CC1CC2=C(C(=C(C(=C2O1)C=O)C3=CC=C(C=C3)F)Br)C(C)(C)C,18997491
39349,CSC1=CC=CC(=C1C=O)F,19007532
39448,CS(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)F)C=O,19361951
39506,COC1=C(C=C(C=C1)OC2=CC=C(C=C2)F)C=O,19422170
39869,C1=CN(C(=O)C=C1C(F)(F)F)C2=C(C=C(C=C2Cl)C=O)Cl,19996515
40340,CC1=C(C(=C(C=C1C=O)F)SC)C,20628688
40434,C1CN(CCC12OCCO2)C3=C(C(=C(C(=C3F)F)C=O)F)F,20740977
40459,CC(COC)NC1=C(C(=NN1C2=NC=C(C=C2)S(=O)(=O)C)C(F)(F)F)C=O,20774112
41063,C1=CC=C(C=C1)CC2=C(C=CC(=C2C#N)C=O)F,21682768
