index,SMILES,MW,PubChem_CID,reject_reason
5919,C1=C(C=C(C(=C1C=O)O)O)[N+](=O)[O-],183.12,14450998,zwitterion_or_nitro
5920,CC1=[N+](ON=C1C=O)[O-],128.09,14572763,zwitterion_or_nitro
5923,C1=CC(=C(C(=C1C=O)[N+](=O)[O-])O)O,183.12,14845047,zwitterion_or_nitro
5997,C1=CC=C(C=C1)S(=O)(=O)C2=[N+](ON=C2OC3=CC=C(C=C3)C=O)[O-],346.3,134148375,zwitterion_or_nitro
5998,C1=CC=C(C=C1)S(=O)(=O)C2=[N+](ON=C2OC3=CC=CC=C3C=O)[O-],346.3,134150553,zwitterion_or_nitro
5999,C1=CC=C(C=C1)S(=O)(=O)C2=[N+](ON=C2OC3=CC=CC(=C3)C=O)[O-],346.3,134154581,zwitterion_or_nitro
6038,C1=C(SC(=N1)C=O)[N+](=O)[O-],158.14,3008044,zwitterion_or_nitro
6117,CN1C(=CN=C1C=O)[N+](=O)[O-],155.11,78487,zwitterion_or_nitro
6127,COC1=C(C=CC(=C1)C=O)OC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],318.24,221411,zwitterion_or_nitro
6133,CC(=O)OC1=C(C(=C(C=C1)C=O)[N+](=O)[O-])OC,239.18,246319,zwitterion_or_nitro
6138,CN(C)C1=C(C=C(C=C1)C=O)[N+](=O)[O-],194.19,291351,zwitterion_or_nitro
6150,C1=CC=C(C(=C1)C=O)OC2=CC=CC=C2[N+](=O)[O-],243.21,607787,zwitterion_or_nitro
6181,C1=CC2=C(C=CC(=N2)C=O)C(=C1)[N+](=O)[O-],202.17,4737074,zwitterion_or_nitro
6265,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])C=O,212.12,104091,zwitterion_or_nitro
6291,C1=CC(=C[N+](=C1)[O-])C=O,123.11,6453122,zwitterion_or_nitro
6455,C1=CC=C(C=C1)CC2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,257.24,871077,zwitterion_or_nitro
6550,C1=CC(=CC=C1C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O)C(=O)O,287.22,57786589,zwitterion_or_nitro
6551,C1=CC(=CC(=C1)C(=O)O)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,287.22,57786590,zwitterion_or_nitro
6552,COC(=O)C1=CC=C(C=C1)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,301.25,57786600,zwitterion_or_nitro
6563,CCCNC(=O)C1=CC=CC(=C1)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,328.32,59599709,zwitterion_or_nitro
6575,C1=CSC=C1C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,249.24,59599733,zwitterion_or_nitro
6585,C1=CC=C2C(=C1)C=C(S2)C3=CC(=C(C(=C3)[N+](=O)[O-])O)C=O,299.3,59599764,zwitterion_or_nitro
6586,C1=CSC(=C1)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,249.24,59599765,zwitterion_or_nitro
6593,C1=C(C=C(C(=C1C=O)O)[N+](=O)[O-])C2=CN=CN=C2,245.19,59599775,zwitterion_or_nitro
6598,C1=CC=C2C(=C1)C=NC=C2C3=CC(=C(C(=C3)[N+](=O)[O-])O)C=O,294.26,59599784,zwitterion_or_nitro
6604,C1=COC=C1C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,233.18,59599795,zwitterion_or_nitro
6611,COC1=NC=C(C=C1)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,274.23,59599810,zwitterion_or_nitro
6612,CN1C=C(C=N1)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,247.21,59599812,zwitterion_or_nitro
6637,C1=COC(=C1)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,233.18,59599862,zwitterion_or_nitro
6639,CN(C)C(=O)C1=CC=C(C=C1)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,314.29,59599864,zwitterion_or_nitro
6644,C1=CC(=CC=C1C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O)C(=O)N,286.24,59599880,zwitterion_or_nitro
6649,C1=CC(=CC(=C1)C(=O)N)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,286.24,59599894,zwitterion_or_nitro
6661,COC(=O)C1=CC=CC(=C1)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,301.25,59599925,zwitterion_or_nitro
6662,COC1=NC(=C(C=C1)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O)OC,304.25,59599928,zwitterion_or_nitro
7018,C1=CC(=C2C=CC=NC2=C1)C3=CC(=C(C(=C3)[N+](=O)[O-])O)C=O,294.26,136076112,zwitterion_or_nitro
7102,C([C@H]([C@@H]([C@H]([14CH]=O)O)O)O)O,152.12,131875569,isotope
7170,C(CCl)N(C(=O)N[C@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O)N=O,313.69,126343,reactive_group
7185,C1=C(SC(=C1)[N+](=O)[O-])C2=NC(=CS2)C=O,240.3,208280,zwitterion_or_nitro
7245,C1=CC(=CC=C1C2=NN(C=C2C=O)C3=CC=C(C=C3)Br)[N+](=O)[O-],372.17,3829155,zwitterion_or_nitro
7250,COC1=CC(=C(C(=C1OC)C=O)[N+](=O)[O-])Br,290.07,555148,zwitterion_or_nitro
7253,COC1=CC=C(C=C1)N=NC2=CC(=C(C=C2)O)C=O,256.26,4623894,reactive_group
7259,C1=CC=C2C(=C1)C(=CC(=C2O)C(=O)N)OC3=C(C=C(C=C3)C=O)[N+](=O)[O-],352.3,177843208,zwitterion_or_nitro
7273,[2H]C([2H])([2H])C=O,47.07,140625,isotope
7285,C1=CC(=C(C=C1[N+](=O)[O-])C=O)N,166.13,279260,zwitterion_or_nitro
7312,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C=O,196.12,1712303,zwitterion_or_nitro
7344,COC1=C(C=CC(=C1)[N+](=O)[O-])C=O,181.15,2759599,zwitterion_or_nitro
7349,C1=CN=CC(=C1C=O)[N+](=O)[O-],152.11,2762987,zwitterion_or_nitro
7378,C1=CC(=CC=C1C=O)S(F)(F)(F)(F)F,232.17,2779207,reactive_group
7405,C1=CC(=C(C=C1C=O)[N+](=O)[O-])[N+](=O)[O-],196.12,3362201,zwitterion_or_nitro
7429,C1=CC(=C(C=C1C=O)F)[N+](=O)[O-],169.11,3808120,zwitterion_or_nitro
7432,CNC1=C(C=C(C=C1)C=O)[N+](=O)[O-],180.16,3854261,zwitterion_or_nitro
7452,C1=CC(=C(C=C1[N+](=O)[O-])F)C=O,169.11,4562919,zwitterion_or_nitro
7461,C1=CC(=CC=C1C=O)OC2=CC=C(C=C2)[N+](=O)[O-],243.21,4739591,zwitterion_or_nitro
7462,C1=CC(=CC=C1C2=CC=C(S2)C=O)[N+](=O)[O-],233.24,4739601,zwitterion_or_nitro
7468,C1=CC(=CC=C1CC(C=O)Cl)[N+](=O)[O-],213.62,5105372,zwitterion_or_nitro
7533,C1=CC(=C(C(=C1)[N+](=O)[O-])F)C=O,169.11,10487325,zwitterion_or_nitro
7561,COC(=O)C1=CC(=C(C=C1)[N+](=O)[O-])C=O,209.16,10867527,zwitterion_or_nitro
7579,[13CH]1=[13CH][13CH]=[13C]([13CH]=[13CH]1)C=O,112.078,10931392,isotope
7582,[13CH3][13CH]=O,46.038,10942333,isotope
7626,CC1=C(C=CC(=C1)C=O)[N+](=O)[O-],165.15,11194528,zwitterion_or_nitro
7629,C1OC2=C(O1)C(=C(C=C2)C=O)[N+](=O)[O-],195.13,11217797,zwitterion_or_nitro
7630,C1=CC(=C(C(=C1[N+](=O)[O-])C=O)Cl)Cl,220.01,11218271,zwitterion_or_nitro
7669,C1=CC(=CC=C1CC=O)[N+](=O)[O-],165.15,11744988,zwitterion_or_nitro
7689,[2H]C(=O)C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],80.15,12198210,isotope
7704,CC(C)(CCC=O)[N+](=O)[O-],145.16,12264009,zwitterion_or_nitro
7724,CC(C)(C)C1=CC(=CC(=C1O)C=O)[N+](=O)[O-],223.22,12522037,zwitterion_or_nitro
7730,CC1=C(C=C(S1)C=O)[N+](=O)[O-],171.18,12589304,zwitterion_or_nitro
7734,CC1=C(C=C(C=C1)[N+](=O)[O-])C=O,165.15,12654145,zwitterion_or_nitro
7735,CC1=C(C=CC(=C1)[N+](=O)[O-])C=O,165.15,12654146,zwitterion_or_nitro
7764,C1=CC(=C(C=C1C=O)[N+](=O)[O-])N,166.13,13237703,zwitterion_or_nitro
7765,C1=CC(=C(C=C1C#N)[N+](=O)[O-])C=O,176.13,13238550,zwitterion_or_nitro
7778,COC1=CC=CC(=C1C=O)[N+](=O)[O-],181.15,13500909,zwitterion_or_nitro
7790,C1=C(C=C(C=C1[N+](=O)[O-])F)C=O,169.11,13640590,zwitterion_or_nitro
7796,C1=CC(=C(C=C1[N+](=O)[O-])C=O)OCCCl,229.62,13938018,zwitterion_or_nitro
7837,C(C=O)[N+](=O)[O-],89.05,14948532,zwitterion_or_nitro
7841,COC1=C(C=CC(=C1O)C=O)[N+](=O)[O-],197.14,14977447,zwitterion_or_nitro
7843,C1=CC(=C(C(=C1)Br)C=O)[N+](=O)[O-],230.02,15063174,zwitterion_or_nitro
7846,C1=CC(=NC=C1[N+](=O)[O-])C=O,152.11,15145501,zwitterion_or_nitro
7894,C1=C(C=C(C=C1[N+](=O)[O-])Br)C=O,230.02,16743966,zwitterion_or_nitro
7918,C1=C(C(=CC(=C1[N+](=O)[O-])Br)F)C=O,248.01,18455595,zwitterion_or_nitro
7941,COC(=O)C1=C(C=CC(=C1)[N+](=O)[O-])C=O,209.16,19788121,zwitterion_or_nitro
7953,C1=CC(=C(C(=C1)Br)[N+](=O)[O-])C=O,230.02,21106434,zwitterion_or_nitro
7955,C([C@@H]([C@H]([C@H]([C@@H](C=O)O)O)O)O)N=[N+]=[N-],205.17,21302163,zwitterion_or_nitro
7958,C1=CC2=NNC(=C2C=C1[N+](=O)[O-])C=O,191.14,21409181,zwitterion_or_nitro
7994,C1=CC(=C(C=C1C2(N=N2)C(F)(F)F)O)C=O,230.14,22471881,reactive_group
8045,COC(=O)C1=CC=CC(=C1[N+](=O)[O-])C=O,209.16,44549250,zwitterion_or_nitro
8082,C1=CC(=C(C=C1Br)C=O)N=[N+]=[N-],226.03,54762967,zwitterion_or_nitro
8087,[2H]C([2H])([2H])C([2H])([2H])C=O,63.11,56845944,isotope
8111,[2H]C(=O)C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],112.23,71317235,isotope
8116,C1=C(C=C(C=C1[N+](=O)[O-])I)C=O,277.02,71742603,zwitterion_or_nitro
8131,C1=CC(=C(C=C1[N+](=O)[O-])C#N)C=O,176.13,81862743,zwitterion_or_nitro
8191,C1=CC(=CC=C1C=O)OC2=C(C=C(C=C2)Cl)[N+](=O)[O-],277.66,2063244,zwitterion_or_nitro
8199,COC1=CC=C(C=C1)OC2=C(C=C(C=C2)C=O)[N+](=O)[O-],273.24,2384269,zwitterion_or_nitro
8237,[14CH2]([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O,182.15,6451569,isotope
8290,COC1=C(C=C(C=C1)C=O)CN2C=C(C=N2)[N+](=O)[O-],261.23,673668,zwitterion_or_nitro
8299,C1=C(C=C(C2=C1C(=O)C(=CO2)C=O)[N+](=O)[O-])F,237.14,689114,zwitterion_or_nitro
8300,C1=CC(=C(C=C1[N+](=O)[O-])C=O)OC(F)F,217.13,693286,zwitterion_or_nitro
8310,CC1=CC(=CC(=C1O)C=O)[N+](=O)[O-],181.15,818109,zwitterion_or_nitro
8311,C1=CC(=CC(=C1)[N+](=O)[O-])N2C=C(C=N2)C=O,217.18,818390,zwitterion_or_nitro
8325,CCOC1=C(C=C(C=C1)C=O)[N+](=O)[O-],195.17,1494379,zwitterion_or_nitro
8343,CS(=O)(=O)C1=CC(=C(C=C1)C=O)[N+](=O)[O-],229.21,2761060,zwitterion_or_nitro
8428,C1=CC(=C(C=C1C=O)[N+](=O)[O-])C(F)(F)F,219.12,11127762,zwitterion_or_nitro
8440,[2H]C([2H])([2H])OC1=CC=CC=C1C=O,139.17,12198196,isotope
8450,C1=CC(=C(C=C1[N+](=O)[O-])Br)C=O,230.02,12721027,zwitterion_or_nitro
8464,CC1=C(C(=CC=C1)[N+](=O)[O-])C=O,165.15,14098278,zwitterion_or_nitro
8630,CCOC(=O)N(CCCC=O)N=O,188.18,128280,reactive_group
8651,C1=CC(=C(C=C1CC=O)[N+](=O)[O-])O,181.15,22034936,zwitterion_or_nitro
8815,CC1=C(N2C=CC=CC2=C1C=O)C(=O)C3=CC(=CC=C3)[N+](=O)[O-],308.29,2064130,zwitterion_or_nitro
8863,CCOC(=O)N(C(CCC=O)C1=CN=CC=C1)N=O,265.26,129955,reactive_group
8864,CCOC(=O)N(CCC=O)N=O,174.15,154654,reactive_group
8875,CC1=CN=C(C2=C1C(=CC=C2)[N+](=O)[O-])C=O,216.19,323007,zwitterion_or_nitro
8877,CC1=C([N+](=O)C2=C(N1[O-])C=C(C=C2)C=O)C,218.21,325974,zwitterion_or_nitro
8880,C1=CC=C(C=C1)N2C3=CC=CC=C3C(=C(C2=O)C=O)N=[N+]=[N-],290.28,381889,zwitterion_or_nitro
8886,C1=CC=C2C(=C1)N=C3N2C(C(C(=N3)Cl)C=O)C4=CC=C(C=C4)[N+](=O)[O-],354.7,405436,zwitterion_or_nitro
8896,CC1=CC(=C[N+](=C1)C2=C(SC(=N2)[O-])C=O)C,234.28,767181,zwitterion_or_nitro
8897,CC(C)(C)C1=CC=[N+](C=C1)C2=C(SC(=N2)[O-])C=O,262.33,786108,zwitterion_or_nitro
8899,C1=CC=C(C(=C1)CN2C=C(C3=CC=CC=C32)C=O)[N+](=O)[O-],280.28,800829,zwitterion_or_nitro
8903,C1=CC=C(C=C1)N2C(=C(N=C2[O-])[N+]3=CC=CC=C3)C=O,265.27,809809,zwitterion_or_nitro
8945,C1=CC=C(C=C1)C2=NN=C(O2)SC3=C(C=C(C=C3)C=O)[N+](=O)[O-],327.3,2211533,zwitterion_or_nitro
8954,COC1=C(C=CC(=C1)C=O)OS(=O)(=O)C2=CC=CC=C2[N+](=O)[O-],337.31,2285251,zwitterion_or_nitro
8973,COC1=C(C=CC(=C1)C=O)OCCOC2=CC=CC=C2[N+](=O)[O-],317.29,2898808,zwitterion_or_nitro
9007,CC1=CC=C(C=C1)N2C(=C(N=C2[O-])[N+]3=CC=CC=C3)C=O,279.29,5181562,zwitterion_or_nitro
9088,C1=CC=C(C=C1)CC2=NN3C(=C(N=C3S2)C4=CC=C(C=C4)[N+](=O)[O-])C=O,364.4,39198146,zwitterion_or_nitro
9192,C1=CC(=CC=C1C=O)OCC2=CC3=[N+](ON=C3C=C2)[O-],270.24,44560379,zwitterion_or_nitro
9214,CC1=CC(=CC(=C1OC2=C(C=C(C(=C2)NC3=CC=C(C=C3)C#N)[N+](=O)[O-])[N+](=O)[O-])C)C=O,432.4,46854246,zwitterion_or_nitro
9215,CC1=CC(=CC(=C1OC2=CC(=C(C=C2)[N+](=O)[O-])NC3=CC=C(C=C3)C#N)C)C=O,387.4,46854413,zwitterion_or_nitro
9497,COC1=C(C=C(C=C1)S(=O)(=O)NC2=NC(=C(S2)C=O)C3=CC(=CC=C3)[N+](=O)[O-])OC,449.5,118753106,zwitterion_or_nitro
9578,COC1=CC(=CC(=C1O)C=O)N=NC2=CC(=C(C(=C2)OC)OC)OC,346.3,145956486,reactive_group
9579,COC1=CC(=CC(=C1OC)C=O)N=NC2=CC(=C(C(=C2)OC)OC)OC,360.4,145956914,reactive_group
9594,CCOC1=CC=C(C=C1)N2[C@H]([C@H](C2=O)OC3=CC=C(C=C3)C=O)C4=CC=C(C=C4)[N+](=O)[O-],432.4,155510568,zwitterion_or_nitro
9606,CN(C)C1=CC=C(C=C1)N2[C@H]([C@H](C2=O)OC3=CC=C(C=C3)C=O)C4=CC=C(C=C4)[N+](=O)[O-],431.4,155539405,zwitterion_or_nitro
9615,C1=CC=C(C(=C1)C2=NC3=C(O2)C=CC(=C3C=O)O)[N+](=O)[O-],284.22,155563784,zwitterion_or_nitro
9616,COC1=CC=C(C=C1)N2[C@H]([C@H](C2=O)OC3=CC=C(C=C3)C=O)C4=CC(=CC=C4)[N+](=O)[O-],418.4,155566477,zwitterion_or_nitro
9625,C1=CC=C2C(=C1)C(=CN2)C3=NN4C(=C(N=C4S3)C5=CC=C(C=C5)[N+](=O)[O-])C=O,389.4,162394733,zwitterion_or_nitro
9901,CC(CCC=O)([N+](=O)[O-])[N+](=O)[O-],176.13,226088,zwitterion_or_nitro
9918,C1=CC(=CC=C1C=O)OC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],288.21,314648,zwitterion_or_nitro
9921,C1=CC2=[N+](ON=C2C=C1C=O)[O-],164.12,339945,zwitterion_or_nitro
9932,C1=CC=C(C=C1)N=NC2=CC(=C(C=C2)O)C=O,226.23,555268,reactive_group
9953,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)[N+](=O)[O-])C=O,293.28,1051908,zwitterion_or_nitro
9982,C1=CC2=C(C=CC(=C2N=C1C=O)O)[N+](=O)[O-],218.17,3864449,zwitterion_or_nitro
10081,C1=CC=C2C=C(C(=CC2=C1)C=O)[N+](=O)[O-],201.18,12069028,zwitterion_or_nitro
10129,C1CCC(C1)(CCC=O)[N+](=O)[O-],171.19,13679708,zwitterion_or_nitro
10175,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)[N+](=O)[O-])C=O)Cl,321.76,19815397,zwitterion_or_nitro
10180,C1=CC(=CC=C1C=O)OCCO[N+](=O)[O-],211.17,20095559,zwitterion_or_nitro
10216,CC(=CCCC1=CC(=C(C=C1)C=O)C2=CC=C(C=C2)[N+](=O)[O-])C,309.4,24858974,zwitterion_or_nitro
10231,CC1=NC=C(N1CCOC2=CC=C(C=C2)C=O)[N+](=O)[O-],275.26,44155040,zwitterion_or_nitro
10235,C1=CC(=CC=C1C=O)OCCCO[N+](=O)[O-],225.2,44234169,zwitterion_or_nitro
10251,C1=CC(=NC(=C1)C(=O)SC2=CC=C(C=C2)[N+](=O)[O-])C=O,288.28,44371119,zwitterion_or_nitro
10275,C1=CC(=C(C=C1C=O)O)OC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],304.21,44436913,zwitterion_or_nitro
10280,CCCCC(C)(CCC=O)[N+](=O)[O-],187.24,44460643,zwitterion_or_nitro
10312,C1=CC2=C(C=C1[N+](=O)[O-])C3=C(N2)C4=C(C=C3)C(=CN4)C=O,279.25,52945650,zwitterion_or_nitro
10333,C1=CC=C(C(=C1)C2=CC=C(O2)CN3C=C(C(=O)NC3=O)C=O)[N+](=O)[O-],341.27,57392921,zwitterion_or_nitro
10455,CC1=C(C(=C(C(=N1)N=NC2=CC=C(C=C2)S(=O)(=O)O)CCC(=O)O)C=O)O,393.4,136088912,reactive_group
10487,C1=CN=C2C(=C1C=O)C(=O)C3=C(C2=O)C=C(S3)[N+](=O)[O-],288.24,141334304,zwitterion_or_nitro
10526,CC1=C(C(=C(C(=C1O)O)C=O)COCC2=CC=CC=C2)C3=CC=C(C=C3)[N+](=O)[O-],393.4,155301743,zwitterion_or_nitro
10552,[2H]C([2H])(C1=CC=CC=C1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O,405.5,162679532,isotope
10664,C(C[N+](=O)[O-])C=O,103.08,6453675,zwitterion_or_nitro
10947,C1=CC(=CC=C1N=NC2=CC(=C(C=C2)O)C=O)[N+](=O)[O-],271.23,548610,zwitterion_or_nitro
10949,C1=CC=[N+](C(=C1)C=O)[O-],123.11,556031,zwitterion_or_nitro
11003,C1=CC=C(C(=C1)CC=O)[N+](=O)[O-],165.15,10844764,zwitterion_or_nitro
11012,C(=O)C1=C(C(=C(C(=C1F)F)N=[N+]=[N-])F)F,219.1,11020377,zwitterion_or_nitro
11088,[2H]C(=O)C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],144.31,71751283,isotope
11092,C1=CC(=CC=C1C=O)N=[N+]=[N-],147.13,90385,zwitterion_or_nitro
11134,C1=CC(=C(C=C1C=O)N=O)O,151.12,171225,reactive_group
11380,C1C[C@@H](CC[NH2+]C1)NC(=O)N2CC[C@H]([C@H]2C=O)NS(=O)(=O)[O-],334.39,72199478,zwitterion_or_nitro
11394,COC1=C(C=C(C=C1)C=O)OCC2=CC=CC=C2[N+](=O)[O-],287.27,871104,zwitterion_or_nitro
11397,CN(C(=O)NC(C=O)C(C(C(CO)O)O)O)N=O,265.22,5299,reactive_group
11398,COC1=CC(=C(C=C1C=O)[N+](=O)[O-])OC,211.17,231241,zwitterion_or_nitro
11402,CN1C2=C(C=C(C=C2)[N+](=O)[O-])C(=C1/C=C/N(C)C)C=O,273.29,867234,zwitterion_or_nitro
11412,CN1CCN(CC1)C2=C(C=C(C=C2)[N+](=O)[O-])C=O,249.27,2916635,zwitterion_or_nitro
11413,C1=CC=C2C(=C1)C(=C(N2)C=O)NC3=CC=C(C=C3)[N+](=O)[O-],281.27,3577874,zwitterion_or_nitro
11429,C1=CC(=C(C=C1[N+](=O)[O-])C(=O)O)C=O,195.13,343685,zwitterion_or_nitro
11442,C1=C(SC(=N1)[N+](=O)[O-])C=O,158.14,3008047,zwitterion_or_nitro
11463,C1=CC(=C(C=C1[N+](=O)[O-])C=O)OCC(=O)O,225.15,247896,zwitterion_or_nitro
11486,CCOC1=C(C(=CC(=C1)C=O)Br)OCC2=CC(=CC=C2)[N+](=O)[O-],380.19,585840,zwitterion_or_nitro
11498,CC1=C(C=CC(=C1C)[N+](=O)[O-])C2=CC=C(O2)C=O,245.23,694393,zwitterion_or_nitro
11500,CN1C2=C(C=C(C=C2)[N+](=O)[O-])N=C1C=O,205.17,702219,zwitterion_or_nitro
11507,COC1=CC(=C(C=C1)C2=CC=C(O2)C=O)[N+](=O)[O-],247.2,781638,zwitterion_or_nitro
11531,COC1=C(C(=CC(=C1)C=O)I)OCC2=CC(=CC=C2)[N+](=O)[O-],413.16,1336943,zwitterion_or_nitro
11575,CC1=CC(=C(C(=C1)[N+](=O)[O-])O)C=O,181.15,5108876,zwitterion_or_nitro
11613,CC1=CC(=C(C=C1)N=[N+]=[N-])C=O,161.16,14085174,zwitterion_or_nitro
11689,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=C(C=C1)[N+](=O)[O-],407.5,44367033,zwitterion_or_nitro
11779,C1=CC=C(C(=C1)C=O)OCC2=CC3=[N+](ON=C3C=C2)[O-],270.24,118717908,zwitterion_or_nitro
11785,C(CF)N(C(=O)NC(C=O)C(C(C(CO)O)O)O)N=O,297.24,334707,reactive_group
11817,CN1CCN(CC1)C(=O)C2=CC=CC(=C2)C3=CC(=C(C(=C3)[N+](=O)[O-])O)C=O,369.4,58186507,zwitterion_or_nitro
11830,C1=CC=C2C(=C1)C(=CS2)C3=CC(=C(C(=C3)[N+](=O)[O-])O)C=O,299.3,59599753,zwitterion_or_nitro
11831,CN(C)C(=O)C1=CC=CC(=C1)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,314.29,59599754,zwitterion_or_nitro
11849,CC1=C(C(=NO1)C)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,262.22,59599855,zwitterion_or_nitro
11859,CS(=O)(=O)C1=CC=C(C=C1)C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,321.31,59599910,zwitterion_or_nitro
11863,C1COCCN1C(=O)C2=CC=CC(=C2)C3=CC(=C(C(=C3)[N+](=O)[O-])O)C=O,356.3,59599931,zwitterion_or_nitro
11899,CC1=CNC(=C1C2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O)C,260.24,137662339,zwitterion_or_nitro
11937,COC1=C(C=CC(=C1)C=O)OC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],341.24,870691,zwitterion_or_nitro
11942,CC1=CC(=CC(=C1[N+](=O)[O-])C)C=O,179.17,12654144,zwitterion_or_nitro
12359,C1=C(C=C(C(=C1CI)O)C=O)[N+](=O)[O-],307.04,3057324,zwitterion_or_nitro
12375,C1=CC2=C(C=C1[N+](=O)[O-])NC(=N2)C3=CC=C(O3)C=O,257.2,3065146,zwitterion_or_nitro
12400,C(CCl)N(C(=O)N[C@H](C=O)[C@@H]([C@H]([C@H](CO)O)O)O)N=O,313.69,21117506,reactive_group
12417,CC(C)(C)C1=NN(C(=C1[N+](=O)[O-])C=O)C,211.22,2757295,zwitterion_or_nitro
12443,CC1(N=N1)CC=O,98.1,119095753,reactive_group
12473,COC1=C(C=CC(=C1)C=O)OC2=C(C=C(C=C2)S(=O)(=O)N3CCCCC3)[N+](=O)[O-],420.4,3371822,zwitterion_or_nitro
12475,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)C=O)OC)[N+](=O)[O-],408.4,3771609,zwitterion_or_nitro
12493,CC1=C(C(=NN1CC2=C(C=CC(=C2)C=O)OC)C)[N+](=O)[O-],289.29,673667,zwitterion_or_nitro
12503,C1=CC=C(C=C1)C=[18O],108.12,12998379,isotope
12510,C1=CC2=NC(=C(N2C=C1)[N+](=O)[O-])C=O,191.14,76849559,zwitterion_or_nitro
12511,CCOC(=O)C1=CC=CC2=NC(=C(N21)[N+](=O)[O-])C=O,263.21,85822028,zwitterion_or_nitro
12513,C1=CC(=CC(=C1)C2(N=N2)C(F)(F)F)C=O,214.14,125489589,reactive_group
12583,CC(C)C1=C(C=C(C=C1)C=O)[N+](=O)[O-],193.2,1517487,zwitterion_or_nitro
12589,CCC1=C(C=C(C=C1)C=O)[N+](=O)[O-],179.17,2060457,zwitterion_or_nitro
12595,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)OC2=CC=C(C=C2)C=O,271.22,2132333,zwitterion_or_nitro
12607,C1=CC=NC(=C1)SC2=C(C=C(C=C2)[N+](=O)[O-])C=O,260.27,2737089,zwitterion_or_nitro
12609,C1COC2=C(O1)C=C(C(=C2)[N+](=O)[O-])C=O,209.16,2754508,zwitterion_or_nitro
12620,C1=CC(=C(C=C1OCCCC(=O)O)C=O)[N+](=O)[O-],253.21,2759227,zwitterion_or_nitro
12664,C1=CC(=CC(=C1)S(F)(F)(F)(F)F)C=O,232.17,2779205,reactive_group
12744,CC(C(=O)O)OC1=C(C=C(C=C1OC)C=O)[N+](=O)[O-],269.21,3719980,zwitterion_or_nitro
12781,CN(C)C1=C(C=C(C=C1)[N+](=O)[O-])C=O,194.19,4255461,zwitterion_or_nitro
12791,COC1=C(C=C(C(=C1)[N+](=O)[O-])C=O)OCC2=CC=CC=C2,287.27,4559913,zwitterion_or_nitro
12801,C1=CC(=C(C=C1C=O)[N+](=O)[O-])OCC(=O)O,225.15,4763784,zwitterion_or_nitro
12802,CCOC1=C(C=C(C=C1)[N+](=O)[O-])C=O,195.17,4766542,zwitterion_or_nitro
12842,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C=O)[N+](=O)[O-],257.24,7023554,zwitterion_or_nitro
12889,COC(=O)C1=C(C=CC(=C1)C=O)[N+](=O)[O-],209.16,10512587,zwitterion_or_nitro
12914,[2H]C([2H])([2H])OC1=C(C=CC(=C1)C=O)O,155.17,10749408,isotope
12923,COC1=C(C=C(C(=C1)C=O)[N+](=O)[O-])OCCCC(=O)O,283.23,10779315,zwitterion_or_nitro
