index,SMILES,PubChem_CID
157413,CC1C(=C(C(=CC1(C2=C(C(=C(C(=C2F)F)F)F)F)OCC=C)C(C)C=O)Cl)C(=O)O,177948992
163392,C1C=CC(=C1)[C@@H](CC=O)C2=CC=CO2,12000339
165363,CCCC1C(C=CS1)C=O,45083905
168577,C\1COC(=O)/C1=C/CCCC=O,102349290
170113,C1C=CC(=CC1(CC2=CC=CC=C2)C=O)C3=CN(N=N3)C4=CC=C(C=C4)Cl,129732059
204493,C1COCC(=C1COC2=C(N=CC=C2)C=O)C3=CC=NN3CCC(F)(F)F,86303873
209063,CC(C)N1CCCC(C1)C(C=O)F,105442721
260833,C1=CC(=CC=C1NC2=NC(=NC(=C2C=O)N)N)I,266442
264700,C1C(C2=CC=C(N2C1=O)C=O)Cl,10749977
265707,C=C1C2CCC(C1=C)(O2)C=O,13660782
285486,CC(C)CCC(C=O)([C@H](CC(C)C)N)O,18611587
109301,CC1=C(C=CC(=N1)OC)NC(=NC)N(CC2=CC(=C(C=C2)F)F)C3=C(N(N=C3)C)C=O,145412251
1358,CC1=C(C2=C(C(=C1O)O)O[C@@H]3C4=C(C(=C(C(=C4C(=O)[C@H]2O3)O)O)O)C)C=O,73891099
4851,C1CN(CC1O)CC(C2=CC=CC=C2)N3C=CC=C(C3=O)C4=CC=CC=C4C=O,44269952
8804,C1=CC=C(C=C1)CCCSCC(=O)CCC2=NC(=C(S2)CCC=O)CCC3=CC=CC=C3,71463490
99042,CN1C(=CC(N1)(C=O)C(F)F)F,141438185
104625,CCC(C=O)NCC1=C(C=C(S1)/C=C/C2=CC=C(C=C2)C(C)(F)F)S,143828745
115246,CNC1=CC(=CC2=C1C(N(C2=O)[C@@H](C(=O)NC)C(C(C=O)(O)O)(O)O)(O)O)F,154980447
124634,C1=CN=C(C=C1C2=CC(=NN2O)OC(CO)C=O)F,163289700
124909,C1=CC(=C(C=C1C=O)C#CC2=CNC(N2)/C=C\C=N)C(F)F,163520208
130496,CC(COCCC=O)(NC1=C(C(=O)NC=C1)C(F)(F)F)SC,167242285
155793,C/C=C/C(C=CNC1=C(C=C(C=C1)CN(C)C)C(F)(F)F)C(C)CCC=O,176786998
161484,C1CC(CC=C1)COCC=O,150034001
241359,CC(C)OC1=NC2=CC(=C(C=C2C(=C1)C(F)(F)F)Br)SCC=O,149938957
283789,CCOC1=C(C=C(C=C1C(C)(C)C)C(C)(C)C)C2CC2C=O,18349299
54048,CC1=NC=C(O1)C2=C(C=C(C=C2)C3=NN=C4N3CCCC4(C=O)OC5=CC(=C(C(=C5)F)F)F)OC,86662979
70897,C1CC2C([C@@H](CC1N2CCCN(CCS)CC(=O)NCCS)C3=CC=C(C=C3)F)C=O,89142846
80696,CC1=C(C(=CC=C1)N2C(=O)N(N=N2)C)COC3=C(C=C(C=C3)C4=NN(C(=C4C=O)OCC(F)F)C)C,118236636
118884,CC(CCC1=CC(=CC=C1)O)(C=O)NC(=O)N(C)NC(=O)NC2=C(C=C(C=C2)Br)F,156183982
125014,C/C(=C(/C1=CN2C(=C(C=N2)C(=O)OC)N=C1C3=CC=C(C=C3)C=O)\C(=C/C=C)\F)/F,163626237
127268,CC(C)CC1=CC=CC2=C1CN(C2)C(=O)C[C@@H]3C[C@H](NC3=O)C(=O)N4CC(C[C@H]4C=O)(F)F,166510609
130978,C[C@H]1CN2C(=CC(=N2)C34CCC(CC3)(CO4)C=O)C5=CN=C(N15)[C@](C)(C(F)(F)F)O,167497437
144226,CC1=COC2=C(C1C=O)C=CC(=C2C3=CC=CC=CN3)OS(=O)(=O)C(F)(F)F,174523250
144734,C1C(NS(=O)(=O)N1C2=C(C3=CC(=C(C=C3C=C2O)O)Br)F)C=O,174554329
165090,C[C@H](CC=O)[C@@H]1CSC2=CC=CC=C2C1=C(C#N)C#N,25058564
167146,COC1=C(C=CC(=C1)C=CC(=O)O[C@H]([C@H](C=O)OC(=O)[C@@H]2CCCN2)[C@@H]([C@@H](CO)O)O)O,91424297
284121,CCN1C(=O)C2=C(N=C(N2CC3=CC=CC=C3)C4CCCC4)N5C1=NC(=N5)C=O,18382510
6090,CC1=CC2=C(C3=C1OC[C@@H]([C@H]3O)C(=C)C)C(=O)C4=C(C=CC(=C4O2)CC(C)(C)C=O)O,44255148
8738,CO[C@@](C=O)([C@@H]1N=C(C(=C)CO1)C(=O)O)NC(=O)[C@H](C2=CC=C(C=C2)O)C(=O)O,131704211
82022,CN1C(=CC(=N1)C=O)C2=CC=C(C=C2)[C@@]3(C(=O)NC(=C)N3)CN4CC5=C(C4=O)C=C(C=C5)F,118927799
103176,CCCCN(CCCC)C1=C(C=C(C=C1F)/C=C/C2=CCC(S2)C=O)F,143325730
118984,CC1CCC2=C(N1C)C=CC(=C2OC(C=O)(F)F)C3=CN(N=C3)C4CC4,156232470
124832,CC1(CCC1NC(=O)C2=C(SC(=N2)N(C#N)C3=CC(=NC(=C3)F)F)CC=O)C,163446294
176242,CC(C)C1=C(C(=CC=C1)C(C)C)N=CC2=CC=C(N2)CN(C)CC3=CC=C(N3)C=O,137098663
