id,bde_gxtb_kcal
130275,84.755
26132,82.317
151415,65.849
54116,75.327
118258,71.775
81618,112.867
9810,83.163
55695,76.998
28264,74.931
119305,78.916
79294,77.796
177846,74.853
204721,85.687
187137,82.456
106696,73.48
90094,75.051
132528,90.106
29353,82.493
16829,85.456
109365,61.66
93051,103.656
180229,71.422
146248,94.756
36129,56.74
95063,106.866
2255,115.37
155535,83.1
10611,72.752
167341,66.916
85613,73.791
31928,119.67
60653,60.02
173431,72.605
77007,102.869
212072,84.163
70136,115.253
198730,73.112
5018,68.742
93923,73.555
197226,104.902
173609,70.753
72676,77.485
68411,85.409
131282,85.794
94479,79.985
145789,87.717
678,80.882
217851,75.563
119258,71.952
115836,
104566,75.662
109666,106.243
183808,66.207
87546,71.864
203312,90.557
142596,85.032
196182,60.201
12292,71.844
196074,75.131
174266,78.114
6381,89.12
177774,72.859
4145,84.514
74165,115.516
59266,66.224
169534,73.475
167181,59.189
129249,84.138
56246,91.58
57298,65.796
187732,76.177
20516,83.717
90085,112.097
146723,83.122
122550,70.199
181097,56.308
92548,91.076
19216,84.658
148135,84.421
103014,80.057
111126,62.949
48119,75.221
168546,
61820,85.436
91493,
57731,69.055
175942,71.189
188711,73.215
61763,71.161
64814,76.898
218270,112.67
177896,63.837
8541,81.526
7791,79.216
43472,85.987
112280,83.217
133963,90.519
48787,64.241
54756,105.035
86435,104.655
116714,111.381
179105,69.183
69354,76.037
64417,90.034
186357,84.508
51640,83.744
159746,78.391
50914,74.918
208758,63.572
83514,75.883
31554,87.094
69333,88.147
19105,111.479
136843,70.101
5149,78.306
209694,78.679
20826,62.676
37686,110.767
61751,80.147
167808,
158912,81.261
167070,62.055
102611,62.432
74734,99.47
41690,68.714
174431,77.41
170296,78.414
102793,101.672
190171,71.237
168751,
57258,42.038
48432,105.623
177709,64.944
167606,61.531
70592,74.132
155879,77.621
119651,88.983
53059,90.026
28025,87.167
218320,82.695
52274,69.571
129526,103.84
72105,73.529
208754,
34433,82.934
184163,100.594
169347,
176298,71.047
173597,70.958
182873,77.369
26021,77.986
57228,82.776
144377,71.655
92565,113.007
175927,69.858
202912,77.747
189481,71.158
143729,79.263
168235,67.226
168147,70.473
6258,66.061
182778,118.768
77657,87.719
163907,63.422
112970,85.782
59486,74.761
46988,113.538
180784,
186136,103.993
22502,69.811
155814,71.81
122617,80.653
24267,
98083,111.655
144066,72.286
20009,81.38
14757,85.242
172889,61.729
199286,91.8
88061,70.387
46705,101.935
142661,79.609
215711,83.786
138557,72.021
48416,77.415
10418,
79531,76.964
140046,67.655
123335,92.688
198894,85.519
124007,107.807
100520,110.692
140149,73.481
138537,74.051
99667,111.803
59573,78.723
50892,66.252
49722,78.096
102799,84.439
169453,
137165,80.451
57872,103.481
173423,66.163
87204,113.248
89733,72.102
148719,80.204
177224,74.378
77653,102.122
33253,75.556
196567,74.187
216249,86.031
203403,78.075
146115,79.405
208791,76.5
126660,70.587
81540,99.033
173389,70.247
173920,64.332
56852,76.448
112698,81.443
29402,81.683
107912,114.839
128091,84.968
172235,59.97
186722,78.15
80329,70.504
81709,105.262
62233,68.883
124197,68.416
164425,109.159
90484,75.559
56186,89.464
117737,75.943
45712,110.299
152402,67.919
154874,76.221
85693,73.068
65165,82.891
63258,78.468
155652,78.372
66633,68.469
182378,71.675
168054,56.066
88657,126.77
51090,77.849
8052,116.068
143349,77.902
187719,73.608
173125,65.618
91474,79.473
63889,113.548
37803,82.407
118151,78.147
159633,90.344
12742,84.157
129849,70.37
93294,71.909
99461,111.113
59508,78.637
84998,97.7
164216,112.342
108476,
167935,74.473
120646,110.211
184039,67.908
71868,82.44
118905,50.952
126728,78.33
48943,115.56
50674,67.019
88670,103.524
95254,66.585
53667,72.321
87774,72.532
174069,81.103
209868,79.43
62179,
12162,82.872
56425,110.324
4701,
211787,63.11
15937,73.785
24939,77.309
55858,51.132
84565,101.905
43751,83.924
183897,73.329
37912,104.024
114507,89.992
199604,35.931
53500,71.287
172923,61.08
81706,71.652
205925,78.469
74935,99.906
162902,83.616
93012,93.881
67842,99.211
6426,90.144
79039,108.817
144143,49.896
170275,70.265
175722,71.128
173188,75.332
118862,73.839
31092,72.525
73544,50.801
46064,106.308
124862,70.501
169879,67.655
97689,82.352
56218,
189343,74.623
75102,88.732
32458,71.36
107545,54.941
36636,70.816
86941,103.807
3647,81.975
53524,78.07
170778,106.873
106451,110.926
93471,92.072
139950,81.932
112197,79.344
74004,73.602
186500,72.081
137960,70.607
19299,87.045
130644,78.969
180862,69.243
175744,69.441
106278,79.655
207653,79.393
213933,75.527
12955,90.675
77905,73.417
8179,84.529
202120,82.713
5083,81.845
203284,77.376
173461,65.956
65203,73.034
36798,81.147
59868,77.795
158242,46.415
129517,112.989
210507,104.813
177207,73.128
114611,86.937
105230,103.611
87613,113.371
187259,81.81
145135,106.804
104540,108.271
211416,89.929
79137,84.656
7455,106.969
214457,79.222
42142,77.454
84103,108.324
30689,104.937
77249,85.259
12087,82.272
12506,76.95
61328,72.697
186282,50.512
160596,71.844
24054,
105598,74.475
177925,74.469
129252,81.891
188137,79.369
70215,83.801
175697,69.795
142649,86.233
200468,93.674
196945,61.567
92190,83.811
30796,110.416
89766,112.722
110886,67.816
91516,71.489
195436,72.386
37463,67.283
126572,80.577
38118,80.349
177889,78.119
172651,66.572
37527,64.59
91725,76.669
124198,
92216,104.266
104747,75.779
65827,87.237
119354,104.804
202674,85.427
62137,79.028
28257,75.712
61644,92.71
31267,70.868
70794,79.772
174759,79.522
81459,104.345
187700,74.334
212042,87.486
185216,94.154
145987,75.222
203415,114.458
45507,71.454
7920,80.046
142706,79.927
97797,109.046
215022,75.762
74365,72.622
52785,110.051
211314,83.888
83299,80.334
215092,84.971
162002,72.621
10059,62.578
219818,76.548
153997,84.514
42537,76.778
27765,
167396,68.978
97494,113.013
150727,83.127
211408,77.309
172708,78.631
127028,85.316
184440,89.215
81187,88.582
176217,78.625
175119,67.613
152362,83.718
67675,100.884
142982,75.107
38923,85.267
64943,105.275
117099,81.412
133891,70.694
55344,65.947
209501,84.916
203546,74.768
57123,71.172
99734,106.505
61900,79.932
71748,83.275
137279,81.658
115025,31.834
95066,67.69
44206,78.181
124195,79.538
210218,60.436
60524,83.305
167159,77.986
218387,71.174
140387,81.832
200862,77.032
56140,81.045
194981,72.71
188524,75.35
107798,85.962
77918,84.038
62434,61.951
57120,74.845
12226,80.53
72681,122.974
42905,115.128
62177,
144242,87.732
13381,91.32
149551,72.805
48243,118.088
79755,117.042
211556,118.82
9748,87.103
77607,69.41
56328,67.812
148501,71.684
173605,81.158
176615,63.906
123337,73.993
16091,62.737
71970,80.886
176626,77.61
17767,93.799
114056,
66292,69.632
105728,62.533
37489,71.614
126627,75.308
217688,115.59
187598,76.82
81547,105.886
128306,78.306
5506,71.163
63734,75.153
51386,89.629
128862,88.955
9062,75.415
76299,78.793
107104,
143653,58.412
87486,83.278
67335,76.044
138791,86.999
142968,91.053
184159,79.557
42184,67.119
17580,75.557
44017,74.66
170732,85.546
6603,83.792
207030,38.408
174416,70.342
65004,88.315
61182,79.082
95018,85.065
97317,76.15
78757,113.715
80722,
145310,78.773
144854,106.841
210457,118.794
29367,88.464
146145,90.469
202536,81.004
33806,63.474
4534,72.865
197892,75.927
212717,83.664
96028,84.931
134828,73.384
139424,91.713
56287,82.091
148256,71.911
61672,112.414
58916,79.731
8059,107.66
125234,80.489
209595,73.965
45556,113.829
90477,125.312
75797,76.433
453,84.234
87857,72.316
83760,59.252
95450,110.081
160219,70.541
56289,81.025
44563,106.958
37794,109.575
144571,77.296
87842,113.244
45070,111.054
104773,76.847
178003,68.259
57664,69.389
171341,78.944
143096,71.51
69440,78.673
142703,78.669
14428,84.675
214906,71.012
108019,75.345
215195,84.238
214526,105.855
73540,73.757
60640,39.545
9473,64.136
213002,113.964
143591,69.194
65790,113.486
73865,62.853
84265,106.44
161629,67.626
18149,83.626
126237,67.367
145080,75.015
181783,72.192
74821,80.078
177322,63.611
198231,78.352
149792,78.624
119935,
92550,91.528
185777,71.205
104627,100.862
169184,53.574
188100,81.929
89867,58.492
105531,75.108
143976,100.693
57169,70.632
7019,81.103
138495,71.091
75590,68.184
37468,99.095
96020,88.848
78417,77.81
146587,67.884
80764,73.975
170912,58.997
109230,76.665
84012,105.295
207218,67.689
105150,67.713
109438,87.598
78067,111.916
177782,67.556
56260,88.984
137134,86.759
211834,86.91
69705,65.553
55916,94.813
103334,76.924
190095,122.954
201399,83.437
80552,75.618
55364,40.165
186437,66.083
29396,81.849
95003,81.004
116405,73.265
43880,89.194
159828,71.682
6092,76.336
177320,63.92
118750,61.174
114140,72.569
57787,109.434
142262,75.86
80930,70.378
209944,70.315
69510,64.333
98067,110.382
183989,69.379
64452,87.604
63273,84.978
173961,65.48
150392,86.115
48877,74.621
112480,75.276
143620,61.687
11619,85.29
88040,75.935
54197,78.704
129950,88.891
17050,72.271
108354,60.149
31277,102.712
83855,88.979
162973,86.603
78964,73.356
141335,70.052
136398,92.517
64099,76.075
62222,110.009
78020,108.752
39770,67.691
14473,107.021
131648,66.221
178550,70.189
181316,80.998
113405,83.353
202593,66.824
30439,75.222
80918,63.456
17810,96.142
71942,78.448
218335,71.016
169870,66.903
136862,89.319
126745,
169155,54.948
176036,63.475
63235,79.016
189246,74.575
129816,65.506
33823,65.341
46670,111.716
79951,67.337
107434,90.936
89813,74.25
184399,62.037
175825,68.756
216384,93.333
185547,80.922
18342,75.201
82196,82.957
173523,58.245
182476,81.534
104158,57.524
65601,73.71
152100,84.402
134462,70.392
114674,
174981,62.867
6004,68.689
104545,115.729
85364,75.131
153647,77.27
71249,74.263
29958,76.147
182481,89.606
181156,
68898,90.948
66178,92.412
148050,82.248
206609,67.236
131117,76.79
35317,
59791,73.342
72880,75.328
116441,76.724
92702,102.238
137117,
54628,70.507
5429,90.251
149793,84.84
55834,100.197
2378,83.652
18337,82.331
45240,78.5
142989,80.684
44846,79.198
2721,110.289
25657,63.762
65205,97.175
167535,68.044
86098,75.803
149727,89.66
84440,59.368
13608,85.329
43177,107.891
54500,85.943
168655,66.979
92215,100.158
177736,72.186
167553,69.993
97716,84.861
202929,39.803
172540,69.748
73599,79.555
152610,85.741
126480,81.345
188503,73.465
41351,106.548
167622,57.227
188824,60.977
50675,84.48
135121,72.278
9076,
54131,74.48
144864,95.245
145784,83.736
82282,83.045
36110,87.678
138750,79.951
215204,65.225
175141,71.306
122293,
180217,
160825,32.498
50303,109.428
35031,52.068
218274,82.215
142802,74.768
201083,86.704
55505,73.826
131052,90.324
108536,67.26
40082,89.573
95552,68.311
70575,64.899
105522,73.068
219610,76.411
106007,79.851
10677,67.109
175597,55.912
169931,66.573
65422,46.182
15934,38.499
69057,73.417
167531,65.087
27205,98.511
129457,80.781
120219,64.117
178337,77.991
11638,71.036
176598,63.889
12827,
4529,
39754,66.732
104518,66.142
12890,83.113
63829,71.38
80602,47.372
100409,112.058
126705,87.638
9559,50.427
94818,108.307
138250,39.453
154160,71.841
85173,107.042
76080,105.084
10916,81.273
217746,81.888
79744,116.178
81780,71.864
174126,69.09
31471,74.905
99010,71.75
182132,69.72
11075,62.781
3825,106.011
206705,80.677
157409,41.533
210895,71.484
188026,79.121
172538,67.867
98566,104.978
214756,80.264
185578,52.944
1202,89.427
116759,85.71
195245,67.553
102318,121.056
89528,80.328
54153,71.086
218396,70.889
98410,110.729
73780,63.791
211796,73.827
59444,113.378
17044,75.737
25005,76.156
52252,65.764
95043,89.037
183875,67.31
186328,63.774
24144,
138180,76.63
167456,88.869
95351,54.995
1987,87.566
179021,66.077
122260,68.876
38561,81.125
60436,94.91
6208,78.989
165708,79.728
56657,65.616
29033,82.536
204591,64.352
119457,82.279
190717,89.191
57945,78.392
132665,75.814
148133,85.135
195966,80.111
65828,87.882
142747,71.384
122695,107.162
140081,87.981
170763,91.143
176644,72.457
41859,108.884
219828,88.677
38403,77.71
66861,90.008
173455,56.322
84435,62.92
72381,80.018
102154,79.174
95951,80.679
74132,67.682
103490,120.196
175009,64.698
38944,119.596
4161,86.946
95032,84.273
40862,72.286
47942,108.692
60235,105.286
106279,125.994
163376,79.339
33955,61.915
117543,81.24
81738,79.088
6200,82.412
130038,83.869
48840,68.846
78076,114.266
175859,67.19
46504,69.71
55268,107.275
180116,64.958
106943,72.617
202984,87.443
120041,85.533
161298,74.505
176951,72.492
145913,87.8
64178,107.465
155516,78.221
145766,88.961
101210,109.093
133494,88.368
180270,
80382,74.676
65395,96.55
174095,70.461
205724,63.675
143398,90.022
142535,77.843
12818,72.734
141371,70.147
102885,86.445
205782,108.913
47077,81.337
64945,77.732
198882,87.88
169442,71.286
25844,52.188
31202,70.817
60984,97.559
136479,73.862
181978,100.634
211817,
210877,69.98
101366,118.245
1875,70.641
88652,115.772
80831,77.555
91931,90.043
28548,77.009
162012,81.841
102408,100.294
186189,108.325
115202,73.839
78743,36.373
139374,91.777
148295,70.134
84568,104.799
77792,102.299
145101,80.645
66207,69.778
55359,109.618
43606,83.775
180946,62.633
67249,80.087
6339,78.467
138418,85.579
34990,71.952
135954,77.969
36613,69.816
81991,112.814
50560,60.312
77691,69.698
68304,70.832
111958,79.336
104898,105.145
39344,102.658
70828,116.643
55564,67.124
1819,79.387
50904,87.299
50250,103.039
46243,109.489
204073,84.556
215140,105.031
125546,
143816,90.693
405,68.412
64289,105.845
178250,59.468
172237,69.481
19408,73.23
64361,79.971
163020,90.875
17858,76.862
176231,71.954
145573,83.278
199481,82.629
26195,112.215
68377,73.115
78102,116.136
5756,73.293
5255,89.743
13723,80.266
84519,102.292
170132,64.085
102609,104.789
38506,64.724
143646,81.483
121600,71.545
145999,67.987
206058,83.134
62054,55.424
217284,107.851
89853,51.054
97183,97.402
83467,105.739
175700,72.081
95513,68.867
6961,91.125
180832,76.613
68485,55.617
7251,55.641
126685,71.78
170632,66.056
33273,75.055
92500,87.868
85002,87.758
173911,64.436
162255,90.185
84300,100.714
50883,89.247
159285,107.008
77003,76.795
209247,88.691
27684,81.84
104778,76.083
38267,77.676
136856,89.96
66845,71.231
102330,110.07
27992,95.511
170752,80.735
117940,81.383
51939,81.59
216306,112.428
31364,77.256
215045,76.505
71914,83.031
126712,78.954
80047,74.335
176596,74.856
6308,49.239
64275,101.551
154666,84.265
114079,75.859
169293,66.741
123802,97.468
134612,103.886
51743,101.768
30323,65.358
35478,72.956
72784,68.467
149445,76.0
80125,73.803
12014,34.924
139770,72.746
173439,65.604
183810,69.521
41812,62.364
150640,71.041
200525,86.695
69225,92.651
44426,73.964
196924,71.361
20524,79.197
148069,87.39
60085,68.509
162550,75.106
112887,91.378
143251,85.713
126519,77.788
161407,75.417
168168,72.427
160158,89.296
152228,77.23
6761,53.078
49131,99.725
161557,79.662
131289,84.563
212587,81.432
45419,80.806
10330,71.509
17534,83.536
162380,79.076
83866,71.97
8613,102.521
167608,71.766
136756,92.866
187235,65.729
43859,115.897
183694,76.354
108104,78.444
48063,68.981
150394,79.407
11368,64.996
79681,122.378
78701,74.072
40933,70.528
182193,80.927
12243,64.765
188410,79.962
54270,84.493
177806,72.343
93367,116.333
138577,89.591
150930,77.202
80680,73.421
23639,83.178
190398,71.388
79942,73.548
210583,90.822
61209,80.707
156084,72.005
95462,69.909
73945,73.047
171934,69.317
215659,114.482
173624,70.886
66194,97.32
44427,111.649
32923,
203453,
169000,76.491
65439,88.266
205869,
101095,119.652
98653,113.343
117982,64.39
214258,83.472
173782,67.244
5812,69.003
90296,78.566
151229,102.518
164375,110.944
56213,79.327
126882,51.859
23089,93.382
64568,78.1
163077,74.412
200003,86.793
208257,83.581
82735,56.114
89997,97.556
181113,74.053
165699,106.328
141949,75.546
199183,88.417
98620,106.212
94330,77.863
64222,113.737
197934,67.682
7248,41.31
50743,24.89
38584,100.024
108639,99.782
204576,79.869
30677,100.826
212760,69.185
6001,72.506
175294,63.071
5127,44.88
62896,73.654
60136,79.115
50653,69.876
155564,83.686
54407,70.23
188188,76.509
191559,71.663
167573,66.448
88212,77.966
98925,104.927
178389,
135006,70.746
180955,67.279
17604,70.001
209546,112.371
217866,81.549
42545,74.138
105180,89.397
202949,74.833
199987,79.38
76468,107.1
8022,85.151
5848,71.962
47580,118.787
107979,80.625
25980,71.525
57462,24.268
96828,72.265
42295,74.128
79845,70.072
116188,78.418
75344,76.439
167971,71.305
106990,70.297
119168,102.986
41084,73.959
98433,78.633
148006,90.755
82994,104.795
188175,85.385
79038,81.382
169143,64.718
84889,73.565
205938,72.126
129927,72.755
37626,70.938
119955,83.732
53590,110.813
161417,37.6
182155,69.317
44863,101.543
185193,101.222
177348,
76775,68.434
204367,88.408
138114,75.992
56258,
178094,73.289
83578,74.22
187361,79.527
98454,81.014
138457,85.093
40703,68.135
218594,93.398
148351,107.795
148062,92.343
116083,104.372
137985,72.63
217222,70.036
94844,107.373
71639,75.908
85027,71.916
160925,48.749
136942,88.947
86394,71.951
181471,90.459
122541,86.806
126421,74.31
23850,61.484
50768,74.751
84402,43.491
89088,85.433
83838,85.079
134728,86.995
2893,78.344
200477,73.386
84169,94.872
74945,64.44
73482,75.738
58706,76.505
1350,
175785,78.117
220050,58.093
64220,72.084
39589,66.895
106163,77.156
62023,80.917
164917,111.061
172927,67.914
74538,46.429
149142,81.715
154499,87.793
73073,76.276
94426,77.87
213497,73.974
214389,96.053
87326,84.706
94037,105.711
60804,78.227
122095,92.362
54052,65.899
58836,68.563
149180,76.373
182465,88.592
108015,87.842
207964,80.793
146195,75.286
77694,124.11
169807,59.302
189862,111.524
136702,32.597
124141,50.06
7057,66.867
28012,94.98
167243,71.852
163151,73.985
190030,76.106
107047,89.501
177797,71.402
175782,79.096
160593,71.469
13711,92.55
127997,76.875
174191,65.634
104854,105.515
108382,85.515
12124,72.177
146862,63.679
2648,80.413
89418,78.58
164437,112.761
128848,77.816
206333,89.879
75532,105.73
188304,
202132,84.367
578,64.292
2180,84.728
60434,78.45
186487,75.984
184056,64.193
72386,80.914
149098,83.39
167102,64.713
202076,69.501
73800,108.208
41795,75.712
84175,83.089
126587,81.995
167157,79.281
188477,
145496,88.337
62955,67.676
50704,85.439
169589,63.498
77137,98.068
164346,71.17
5937,80.845
204886,92.123
100072,109.456
152605,69.596
220054,
82824,74.597
129822,71.289
186669,88.408
78248,78.276
139712,73.062
61647,
212845,73.415
56267,71.506
158669,90.853
12632,123.24
79626,111.408
91500,71.26
19010,75.756
123465,63.947
167800,
186067,72.655
65298,84.775
83850,97.6
77264,79.242
69358,77.305
198008,81.206
73494,101.213
47831,113.354
10484,77.656
38371,79.472
83898,69.552
173410,72.509
211006,85.352
98555,108.623
55070,81.061
78042,96.765
182357,51.569
63493,75.299
26116,68.375
6956,51.025
121681,43.388
82107,95.221
1625,106.826
95793,70.436
92045,68.513
180499,49.836
53678,104.413
4271,78.782
106432,76.122
28371,76.741
28256,
112878,84.98
203025,105.508
75293,68.154
132797,68.774
32981,83.516
103435,64.627
10626,56.194
67260,92.91
41701,71.247
7759,62.304
109224,79.131
108306,88.343
170400,58.867
78800,78.846
142118,68.22
160195,86.372
70715,112.581
69798,107.432
120977,110.608
120806,104.389
185565,70.394
65240,80.791
43796,108.749
71648,76.367
173054,76.558
54621,76.044
66375,110.706
76071,75.652
5245,67.671
167424,
104800,79.228
141513,68.826
182434,69.424
126862,74.135
141318,65.007
80192,70.619
140347,68.962
155996,103.716
130733,84.045
159836,76.374
8737,87.921
142176,84.838
213468,107.989
107100,86.225
200878,92.461
11307,78.408
130261,93.204
128739,60.246
85483,73.178
161985,88.021
122609,73.624
117060,80.156
36271,73.082
52560,125.194
90766,84.051
170092,69.861
105051,104.944
55607,76.834
138596,69.344
45369,92.361
43963,105.836
187828,89.46
159060,80.481
167511,68.944
52789,108.049
15055,71.612
159410,74.777
1818,83.862
174021,74.475
92528,88.774
151976,88.477
169166,67.545
76462,93.366
189969,109.176
206120,69.864
104282,69.475
108636,67.701
188474,74.759
49169,65.673
13466,57.438
141921,76.305
89066,104.086
137715,81.221
105279,81.432
54124,67.601
74927,77.61
45595,122.004
105966,68.8
41504,57.639
142998,83.764
64804,72.744
171405,79.948
138731,81.482
198322,77.095
123852,91.353
41854,113.904
48754,94.034
202773,79.899
218269,95.596
157911,76.39
167885,64.809
220256,68.571
59019,74.464
64201,71.206
140042,66.229
208612,75.261
205060,86.365
80250,80.051
62316,85.971
58164,107.666
64283,103.668
114483,78.471
173258,74.24
207140,77.981
67607,107.804
168957,61.792
202331,48.482
18805,87.879
94713,72.824
61691,104.323
46331,71.697
137096,90.017
129094,68.429
201337,106.239
42029,72.21
159453,75.463
174444,
43909,114.863
38633,78.454
124313,85.574
35683,70.697
83180,115.216
50740,24.103
102485,78.424
38949,116.846
2695,73.742
82332,77.14
153584,72.464
92273,75.191
450,79.074
145579,89.908
32599,84.808
195923,82.474
181335,73.685
148151,86.923
3252,85.338
205775,76.539
12635,117.756
178124,75.496
96716,80.245
105108,35.914
127239,93.544
108198,79.254
169989,62.011
66453,90.422
184601,87.789
133754,75.826
71441,64.876
142798,87.889
175748,74.136
10161,76.704
61899,80.644
174297,79.477
176331,70.14
55335,113.978
204863,83.999
52660,87.576
80698,73.973
205131,67.54
85244,93.596
95571,84.651
75205,82.891
210206,80.68
219748,66.134
167803,66.061
38376,73.897
180282,
29878,71.198
183772,82.723
200861,109.848
43740,92.935
79793,107.267
85893,68.639
125026,
219383,91.267
67968,113.918
131139,74.622
11726,89.821
187815,73.139
90413,109.815
78977,82.29
134865,79.739
46743,106.351
92735,78.928
118818,82.305
149622,79.275
206390,81.66
170854,69.738
174772,86.054
82477,104.985
99469,99.964
26164,88.287
3544,45.862
20741,
154200,73.648
59415,79.59
188330,78.438
56519,88.122
30242,72.104
33688,83.219
58446,78.369
103475,87.658
83583,75.131
70740,78.64
167476,70.305
120605,89.379
18194,62.841
91463,63.799
109943,53.908
30320,106.348
122752,104.969
218176,87.089
56871,23.194
156448,76.739
107045,93.499
170790,107.32
115868,63.133
190231,73.659
39657,80.185
200721,72.669
47884,79.507
149745,71.703
39265,84.13
34857,85.245
174092,67.945
60112,79.119
55493,107.806
129085,71.91
164335,69.652
173966,59.834
23253,112.86
31783,85.277
187099,86.508
121483,78.021
200054,
1500,82.166
186474,74.849
50726,36.43
211100,77.797
135496,90.794
76076,103.915
169479,65.325
107674,77.154
22891,69.626
129192,68.638
97588,105.377
92173,73.737
76326,83.772
49205,70.9
147446,73.681
21771,75.73
159852,89.934
133602,87.017
161297,77.219
131559,94.985
175955,70.148
43154,67.952
126915,85.437
119311,85.279
116225,66.667
92144,85.762
87362,76.316
72221,95.008
218629,83.218
43209,117.359
157395,32.861
69283,68.22
44770,79.459
93312,76.795
184690,81.525
219437,84.788
115938,
178102,71.77
174648,70.686
51719,84.528
170126,58.718
4112,82.531
81063,79.391
125795,107.881
198364,67.65
129871,109.657
184662,90.38
74078,82.154
97117,63.895
81992,113.04
173373,64.317
42600,88.858
46095,105.463
81474,86.513
217969,75.821
171398,35.072
213273,82.428
120270,71.427
150430,88.368
210161,73.61
139515,73.326
67568,81.735
107706,57.585
92649,89.58
129266,77.406
164193,74.07
143093,69.291
68644,68.117
187744,72.655
212882,77.027
5155,77.545
183378,75.294
43378,75.41
123370,65.083
196693,78.591
90113,107.805
55746,83.93
94500,74.972
173176,80.051
153068,78.772
60894,75.737
1736,76.185
166146,73.161
18717,66.337
97600,111.658
75783,103.754
54447,111.821
133072,70.858
137745,83.464
99011,74.626
159835,81.296
140930,72.996
57095,78.285
174113,63.11
7162,82.993
117442,76.523
150553,89.001
42636,79.893
58655,112.666
41516,75.394
48906,120.598
1853,81.462
86261,93.19
176953,78.752
79576,68.741
27557,102.316
168752,75.708
15901,89.584
37895,81.38
66353,77.422
163910,60.854
61709,110.986
70303,46.083
70779,
128245,76.064
45755,101.577
43898,62.965
90223,84.569
73686,68.864
63151,66.802
180854,64.835
75602,69.722
63417,76.467
6128,81.198
68971,89.817
10308,70.217
208263,53.144
98942,116.518
125149,78.232
90518,86.89
45093,82.604
57272,103.206
33610,81.378
137774,
119413,37.361
44691,74.633
188616,76.883
134716,83.577
31376,65.041
62388,76.131
8691,87.282
167463,
84627,109.772
63709,77.046
173938,63.478
7610,74.489
13720,78.42
43157,104.561
32929,81.832
54370,105.152
204120,92.219
50656,61.795
188664,72.527
56540,78.78
200950,83.992
82366,89.752
126652,88.104
217857,81.565
87354,43.193
195933,68.848
169637,61.75
41691,65.11
176925,68.981
57244,71.788
64513,75.204
170855,82.712
48715,107.402
30164,75.664
84162,86.898
86431,103.192
93766,79.331
53733,75.006
6531,81.832
160900,66.654
143586,69.179
48168,33.205
217118,
90387,96.561
144992,81.125
174508,76.511
22242,90.829
68119,93.093
42442,84.596
214992,71.148
56107,
201219,68.824
169072,62.134
207139,87.723
169577,61.837
189046,73.806
73030,111.792
173211,76.195
201325,91.863
75227,83.967
43957,69.185
200542,84.278
69654,113.001
27497,85.845
95522,88.54
83657,59.081
20330,74.918
178025,70.708
134772,72.358
77919,83.286
195205,110.066
142343,74.839
13843,73.228
98458,104.892
187402,82.221
153567,74.66
34100,82.706
54509,119.849
74981,107.336
38835,77.953
14468,83.655
74659,75.602
176702,
205951,73.15
208860,82.629
173592,
94378,73.333
31989,66.284
173928,66.985
11530,69.379
212484,84.061
123318,75.35
113214,66.854
137554,76.53
5540,76.004
10060,62.163
131189,61.986
38627,72.019
5008,84.612
41310,108.279
169265,68.681
198997,88.621
29264,79.954
9765,75.738
18248,64.697
196188,70.928
54807,83.872
209044,82.715
82468,90.905
84167,76.258
103120,106.63
11996,64.257
88320,70.147
206510,73.546
16788,70.973
169342,72.237
172362,73.703
197902,73.69
29845,66.335
84876,113.447
188584,
107382,89.725
3053,83.252
74070,73.221
178527,72.281
42219,85.068
168140,68.009
126803,80.171
81600,113.604
62158,
105255,102.163
79974,69.506
164153,71.825
129935,70.924
209167,80.161
63876,47.297
11019,76.777
186706,80.016
143176,96.374
12351,69.032
24269,70.027
65516,111.985
81593,113.583
4317,105.025
168856,69.446
86895,90.261
47253,105.834
21535,64.519
78358,98.047
172692,
173062,
38880,78.699
75565,49.466
196068,79.709
217876,63.652
36379,68.08
206165,84.177
6677,83.942
76110,82.492
53954,95.87
10117,66.476
63731,113.031
151366,81.583
185545,66.918
24672,89.277
61222,37.049
183857,72.386
37381,86.222
88735,113.226
157108,39.188
28241,76.205
25719,74.779
10197,83.1
66807,78.588
133506,84.639
219689,100.881
100825,105.477
175260,64.677
17316,85.708
173056,63.94
71992,74.346
191135,72.517
47703,54.036
183843,76.858
180813,
204697,82.333
11815,67.354
6163,75.127
55773,71.246
90640,106.203
82352,106.709
19393,83.458
37455,78.188
84471,68.212
55259,111.862
61218,74.86
105928,66.588
41510,70.93
1217,84.752
81313,117.054
56474,49.539
180445,65.873
174324,63.039
204784,82.543
183954,89.97
95548,106.092
115030,64.305
48675,47.555
136736,76.354
117735,70.417
23122,102.96
97288,73.333
126897,91.092
53744,75.341
170603,60.128
33217,69.916
79602,41.514
68470,70.728
209465,99.146
36608,89.111
21056,80.79
12648,75.48
87751,105.545
81587,75.899
52818,116.655
217191,71.056
89326,89.451
63982,108.672
169492,90.597
188714,75.37
105720,69.046
80004,91.793
105563,106.763
135962,74.817
17127,84.864
195842,79.313
140700,70.167
220745,68.345
34015,72.496
176250,69.222
104894,102.388
138497,72.459
18589,77.29
177788,80.712
41934,88.346
4053,117.685
118169,
88696,123.91
113128,65.928
70815,112.217
154050,88.88
41808,70.695
1032,81.207
128505,
57064,73.724
88458,85.819
23514,73.63
198536,86.649
93461,117.576
167213,72.709
38540,
103589,67.754
1014,74.5
147444,72.151
87483,82.122
97216,71.474
30918,84.762
216990,103.212
92910,90.116
208683,87.029
65902,93.553
