ald_id,smiles,canon
ZKUCPOQLSHJFLU-UHFFFAOYSA-N,COc1ccc(CNc2nc(N)nc(OCC3CCCCC3)c2C=O)cc1,COc1ccc(CNc2nc(N)nc(OCC3CCCCC3)c2C=O)cc1
HOKUTAXDALTPRF-UHFFFAOYSA-N,CC1(C)CN(c2ccc(C=O)cc2F)CCO1,CC1(C)CN(c2ccc(C=O)cc2F)CCO1
KUQUAZANHVEZTP-UHFFFAOYSA-N,CCCc1ccc(-c2ccc(-c3ccc(C=O)c(F)c3)c(F)c2)cc1,CCCc1ccc(-c2ccc(-c3ccc(C=O)c(F)c3)c(F)c2)cc1
AMMSCUGPDYZXLM-UHFFFAOYSA-N,O=Cc1sccc1-c1c(F)cccc1Br,O=Cc1sccc1-c1c(F)cccc1Br
GXUGRMAIFULRBK-UHFFFAOYSA-N,CCCCCCOc1c(C#N)ccc2c(OCCCCCC)c(C=O)ccc12,CCCCCCOc1c(C#N)ccc2c(OCCCCCC)c(C=O)ccc12
SLCRENXIFPCMHC-UHFFFAOYSA-N,O=Cc1cn(-c2ncccn2)nc1C(F)(F)F,O=Cc1cn(-c2ncccn2)nc1C(F)(F)F
QYDDDTNVUQPMPE-UHFFFAOYSA-N,COc1cc(C(F)F)c(N)c(C=O)n1,COc1cc(C(F)F)c(N)c(C=O)n1
HOEMIFLJMACYNB-UHFFFAOYSA-N,O=Cc1ccc2ccn(Cc3cc(C(F)(F)F)ccc3C(F)(F)F)c2c1,O=Cc1ccc2ccn(Cc3cc(C(F)(F)F)ccc3C(F)(F)F)c2c1
LKSDMUFQRPSOCZ-UHFFFAOYSA-N,Nc1cc(F)c(F)cc1-c1cc(C=O)ccn1,Nc1cc(F)c(F)cc1-c1cc(C=O)ccn1
NHNWAJHYQLFVNL-UHFFFAOYSA-N,Cc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1C=O,Cc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1C=O
YHQJPXRYRCCAEK-UHFFFAOYSA-N,O=Cc1ccc(-c2ccc(F)cc2)c([N+](=O)[O-])c1,O=Cc1ccc(-c2ccc(F)cc2)c([N+](=O)[O-])c1
WSXIBCRETBRQRW-UHFFFAOYSA-N,N#Cc1cc2cc(C=O)ccc2o1,N#Cc1cc2cc(C=O)ccc2o1
AQIRTRONRLCHRX-UHFFFAOYSA-N,COCCn1c(Cl)c(C=O)c2cccc(F)c21,COCCn1c(Cl)c(C=O)c2cccc(F)c21
MHTCBLZAFPXIDX-UHFFFAOYSA-N,CCCCCn1nnc(C=O)c1-c1ccc(C(F)(F)F)cc1,CCCCCn1nnc(C=O)c1-c1ccc(C(F)(F)F)cc1
PBUKDCFXXHVVDP-YOWRRBNZSA-N,CC1(C)[C@@H](Br)CC[C@@]2(C)[C@H]1CC[C@@]1(C)Oc3cc(C=O)c(O)cc3C[C@@H]21,CC1(C)[C@@H](Br)CC[C@@]2(C)[C@H]1CC[C@@]1(C)Oc3cc(C=O)c(O)cc3C[C@@H]21
QDVZWHGBRKDZAJ-UHFFFAOYSA-N,O=Cc1c(I)cc(C(F)F)nc1F,O=Cc1c(I)cc(C(F)F)nc1F
RNTGKVWRJOXFMR-UHFFFAOYSA-N,O=Cc1cc(F)ccc1N1CCN(c2ccccn2)CC1,O=Cc1cc(F)ccc1N1CCN(c2ccccn2)CC1
NLOGCEUABHNOGR-UHFFFAOYSA-N,N#Cc1ccc(C=O)c(OS(=O)(=O)CF)c1,N#Cc1ccc(C=O)c(OS(=O)(=O)CF)c1
JBJBZOUBGMLWEA-UHFFFAOYSA-N,O=Cc1ccccc1OCC(=O)NC(Cc1cccc(F)c1)c1cccc(F)c1,O=Cc1ccccc1OCC(=O)NC(Cc1cccc(F)c1)c1cccc(F)c1
RNDLXPAVFHJQQP-UHFFFAOYSA-N,N#Cc1ncc(I)c(C(F)F)c1C=O,N#Cc1ncc(I)c(C(F)F)c1C=O
JLNYVZJIXMULBB-UHFFFAOYSA-N,O=Cc1ccc(N2CCC(C(=O)N(Cc3ccc([N+](=O)[O-])cc3)C3CC3)CC2)cc1,O=Cc1ccc(N2CCC(C(=O)N(Cc3ccc([N+](=O)[O-])cc3)C3CC3)CC2)cc1
YMZIYIPABDRYGK-UHFFFAOYSA-N,O=Cc1cn(CC(=O)Nc2ccc(F)cc2)cn1,O=Cc1cn(CC(=O)Nc2ccc(F)cc2)cn1
SUSQSLJQDDGHFT-UHFFFAOYSA-N,COC(=O)c1ccc(-c2nn(C(=O)c3c(C)cccc3Cl)c3cc(C=O)ccc23)c(F)c1,COC(=O)c1ccc(-c2nn(C(=O)c3c(C)cccc3Cl)c3cc(C=O)ccc23)c(F)c1
YZHASECIFLRNPV-SSAZZLEASA-N,Cc1cc(Oc2c(C=O)c(C(F)(F)F)nn2C)cc(C)c1C1C(=O)[C@@H]2[C@H](C1=O)[C@H]1CC[C@@H]2O1,Cc1cc(Oc2c(C=O)c(C(F)(F)F)nn2C)cc(C)c1C1C(=O)[C@@H]2[C@H](C1=O)[C@H]1CC[C@@H]2O1
XXMDTWIPAQQDDV-UHFFFAOYSA-N,Cc1oc(-c2ccccc2)nc1CCC(=O)c1ccc(C=O)nc1,Cc1oc(-c2ccccc2)nc1CCC(=O)c1ccc(C=O)nc1
HZPRHASLIUMXLG-UHFFFAOYSA-N,O=Cc1ccccc1-c1cccc(-n2cnc3cc(-c4ccoc4)cnc32)c1,O=Cc1ccccc1-c1cccc(-n2cnc3cc(-c4ccoc4)cnc32)c1
YNFCZWUXOROWPC-UHFFFAOYSA-N,O=Cc1cc(F)ccc1SCC1CCCO1,O=Cc1cc(F)ccc1SCC1CCCO1
QRWKLUVIBVRXQB-UHFFFAOYSA-N,CC(C)(C)OC(=O)n1c(Br)c(C=O)c2ccccc21,CC(C)(C)OC(=O)n1c(Br)c(C=O)c2ccccc21
YAEBEAMNQJFGAS-UHFFFAOYSA-N,CCCCc1nc(Cl)c(C=O)n1Cc1ccccc1,CCCCc1nc(Cl)c(C=O)n1Cc1ccccc1
KLTDWPQEFAFYEG-UHFFFAOYSA-N,O=Cc1ccc(F)c(C(=O)N2CCC(N(Cc3ccccc3)C(=O)O)C2)c1,O=Cc1ccc(F)c(C(=O)N2CCC(N(Cc3ccccc3)C(=O)O)C2)c1
SGEVFJCISZGXRX-UHFFFAOYSA-N,O=Cc1ccc(OCC2Cc3cc(F)ccc3O2)c(F)c1,O=Cc1ccc(OCC2Cc3cc(F)ccc3O2)c(F)c1
QBMARTBTGPLUBB-UHFFFAOYSA-N,Cc1cn2c(s1)c(C=O)c(=O)c1cc(F)c(F)cc12,Cc1cn2c(s1)c(C=O)c(=O)c1cc(F)c(F)cc12
RQAANLABWMJVOK-UHFFFAOYSA-N,O=Cc1cccc(C(=O)Oc2ccc(C(c3ccc(O)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1,O=Cc1cccc(C(=O)Oc2ccc(C(c3ccc(O)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1
KGRFLECKNDNCHM-UHFFFAOYSA-N,COc1nc(Br)ccc1C=O,COc1nc(Br)ccc1C=O
LHARNADBHUSQEF-UHFFFAOYSA-N,O=Cc1ccc(S(=O)(=O)NCCCC(F)(F)F)o1,O=Cc1ccc(S(=O)(=O)NCCCC(F)(F)F)o1
BMYJEFXPGLCOTQ-UHFFFAOYSA-N,NCCOc1ccc(F)cc1C1CCCN1c1ccn2ncc(C=O)c2n1,NCCOc1ccc(F)cc1C1CCCN1c1ccn2ncc(C=O)c2n1
IVXCAMJPPIEWPL-UHFFFAOYSA-N,O=Cc1ccc(OCC2CCCCO2)c(F)c1,O=Cc1ccc(OCC2CCCCO2)c(F)c1
SHXWDGKGFHMWKP-UHFFFAOYSA-N,O=Cc1cccc(Cl)c1OCC(F)(F)c1ccccc1,O=Cc1cccc(Cl)c1OCC(F)(F)c1ccccc1
RCGIBWUJDMBNKV-UHFFFAOYSA-N,O=Cc1ccnc(F)c1-c1ccc(OC(F)(F)F)cc1,O=Cc1ccnc(F)c1-c1ccc(OC(F)(F)F)cc1
FKVIJRPKBQIPBO-UHFFFAOYSA-N,Cn1c(C2CC23CCN(c2cccc(OCc4ccc(C#N)cc4F)n2)CC3)nc2cc(C=O)oc21,Cn1c(C2CC23CCN(c2cccc(OCc4ccc(C#N)cc4F)n2)CC3)nc2cc(C=O)oc21
ORVKHRNDGSSICU-UHFFFAOYSA-N,Cc1ccnc(Nc2c(C=O)cccc2-c2ccccc2F)c1[N+](=O)[O-],Cc1ccnc(Nc2c(C=O)cccc2-c2ccccc2F)c1[N+](=O)[O-]
WFWPZSVNTSMDIV-UHFFFAOYSA-N,O=Cc1nnc(CCCCc2ccc(NC(=O)Cc3cccc(OC(F)(F)F)c3)nn2)s1,O=Cc1nnc(CCCCc2ccc(NC(=O)Cc3cccc(OC(F)(F)F)c3)nn2)s1
CYCOKLSNAORCFU-UHFFFAOYSA-N,CCn1c(COc2cc(F)c(C=O)cc2OC)nc2ccccc21,CCn1c(COc2cc(F)c(C=O)cc2OC)nc2ccccc21
HDQWGGSTKOCCBE-UHFFFAOYSA-N,O=Cc1nnn(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1ccccc1,O=Cc1nnn(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1ccccc1
VGSSWRSGUDZTPZ-UHFFFAOYSA-N,CC(F)(F)C(F)(F)C(F)(F)CCSc1ccc(C=O)c(Br)c1,CC(F)(F)C(F)(F)C(F)(F)CCSc1ccc(C=O)c(Br)c1
XHQUORHNAGGFOP-UHFFFAOYSA-N,COc1ccc(OC)c2cc(C=O)ccc12,COc1ccc(OC)c2cc(C=O)ccc12
NRMONEKLSRYFPV-UHFFFAOYSA-N,CCCCCCCCCCCCCCNc1nc(C=O)ncc1-c1ccc(C(F)(F)F)cc1,CCCCCCCCCCCCCCNc1nc(C=O)ncc1-c1ccc(C(F)(F)F)cc1
AIXRMWFZMJIOAE-UHFFFAOYSA-N,COc1cccc2ccc3cccc(C=O)c3c12,COc1cccc2ccc3cccc(C=O)c3c12
LRBREIWVYONFFR-UHFFFAOYSA-N,Cn1c(CC=O)cc2c(F)cccc21,Cn1c(CC=O)cc2c(F)cccc21
WIXJLVCGPRNAPC-UHFFFAOYSA-N,Cc1cc(Cl)c(OC(F)F)c(C=O)c1,Cc1cc(Cl)c(OC(F)F)c(C=O)c1
CVFPGSFHMSWTJO-UHFFFAOYSA-N,Cc1ccc(CC(F)C=O)cc1,Cc1ccc(CC(F)C=O)cc1
WUOVLESNFRORAI-UHFFFAOYSA-N,Cc1cncc(COc2ccc(F)cc2C=O)c1,Cc1cncc(COc2ccc(F)cc2C=O)c1
IBURTVNSHFFSIH-NSHDSACASA-N,Cc1ccc([C@@H](C=O)C2CC2)cc1F,Cc1ccc([C@@H](C=O)C2CC2)cc1F
QEVUZKGSBISQGA-UHFFFAOYSA-N,O=Cc1cc(F)c(I)cc1Br,O=Cc1cc(F)c(I)cc1Br
AUOFTPXWUVYOOQ-VJBMQPMPSA-N,C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1C(C=O)C(=O)OC,C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1C(C=O)C(=O)OC
IBROCXGCVZFGDG-UHFFFAOYSA-N,CCOC(=O)CC=Cc1ccc(C(F)(F)F)cc1C=O,CCOC(=O)CC=Cc1ccc(C(F)(F)F)cc1C=O
PQGHXYJZXDURCP-UHFFFAOYSA-N,CC(C=O)c1cccc(Oc2ccc(F)cc2)c1,CC(C=O)c1cccc(Oc2ccc(F)cc2)c1
BGARBQVQMJPALC-UHFFFAOYSA-N,O=Cc1cc(F)ccc1OCC(F)(F)c1ccccc1,O=Cc1cc(F)ccc1OCC(F)(F)c1ccccc1
NJCKPHTYGRPUNK-UHFFFAOYSA-N,O=Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,O=Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O
LYSIUXARTHYLLP-UHFFFAOYSA-N,CCCCCCCCC(C=O)(c1ccccc1)C(F)(F)F,CCCCCCCCC(C=O)(c1ccccc1)C(F)(F)F
XKTYXYJLOIYAPV-GFCCVEGCSA-N,CC(C)(C)OC(=O)N[C@H](CC=O)c1ccccc1F,CC(C)(C)OC(=O)N[C@H](CC=O)c1ccccc1F
WAZFBANCNPCOEM-UHFFFAOYSA-N,CCOC(=O)CCCc1cc(F)c(F)c(C=O)c1F,CCOC(=O)CCCc1cc(F)c(F)c(C=O)c1F
QXMZXJNHNDIKGY-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2ccccc2C=O)cc1,CS(=O)(=O)c1ccc(-c2ccccc2C=O)cc1
ZCBYIAQXEDBIPK-UHFFFAOYSA-N,Cc1ccc(CC(C)C=O)c(C)c1,Cc1ccc(CC(C)C=O)c(C)c1
HWYOWPBJJSAKEK-UHFFFAOYSA-N,COC(=O)c1cc(C=O)c(C#N)cc1F,COC(=O)c1cc(C=O)c(C#N)cc1F
IEGAHJZJODNCSI-UHFFFAOYSA-N,O=CCCc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3,O=CCCc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3
KKWXCGOSYMIOAS-UHFFFAOYSA-N,O=Cc1ccc(C(F)(F)F)cc1N1CC2CC1CN2,O=Cc1ccc(C(F)(F)F)cc1N1CC2CC1CN2
MGIGIYLRSHGUIW-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)n2cc(C3CC3C=O)c3cc(F)c(F)cc32)cc1,Cc1ccc(S(=O)(=O)n2cc(C3CC3C=O)c3cc(F)c(F)cc32)cc1
PWPUOJQPFQXOMU-UHFFFAOYSA-N,CCOC(=O)c1cc(C#N)c(C=O)cc1OC(F)F,CCOC(=O)c1cc(C#N)c(C=O)cc1OC(F)F
PMFVCGBQKRYARY-UHFFFAOYSA-N,O=CCCOc1ccc(C(F)(F)F)cc1[N+](=O)[O-],O=CCCOc1ccc(C(F)(F)F)cc1[N+](=O)[O-]
YPRVWBRSKAIXAK-UHFFFAOYSA-N,O=Cc1cc(F)ccc1OCc1ccc2c(c1)CCC2,O=Cc1cc(F)ccc1OCc1ccc2c(c1)CCC2
DOMZVKWSZQJALY-PLNGDYQASA-N,C/C=C\c1c(C)c(-c2ccc(OC(F)(F)F)cc2)cc(C)c1C=O,C/C=C\c1c(C)c(-c2ccc(OC(F)(F)F)cc2)cc(C)c1C=O
SMEWGPBLKUOLEA-VIFPVBQESA-N,O=C[C@@H](Cl)Cc1ccc(C(F)(F)F)cc1,O=C[C@@H](Cl)Cc1ccc(C(F)(F)F)cc1
IFKTXTIJQDZVLX-OSMVPFSASA-N,CO[C@H]([C@H](OC)[C@@H](O)C=O)[C@H](O)CO,CO[C@H]([C@H](OC)[C@@H](O)C=O)[C@H](O)CO
AHXNHXDQQPSFGN-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ccc(C=O)c(C(F)(F)F)c2)cc1Br,Cc1ccc(C(=O)Nc2ccc(C=O)c(C(F)(F)F)c2)cc1Br
TVNYKVSEAXYQNR-HHXXYDBFSA-N,O=C[C@@H]1[C@@H](C(F)(F)F)OC[C@@]1(NC(=O)OCc1ccccc1)c1ccccc1F,O=C[C@@H]1[C@@H](C(F)(F)F)OC[C@@]1(NC(=O)OCc1ccccc1)c1ccccc1F
SSLVWKLNOBWRJP-UHFFFAOYSA-N,O=CC1(C(O)(Cn2cncn2)c2ccc(Cl)cc2)CC1,O=CC1(C(O)(Cn2cncn2)c2ccc(Cl)cc2)CC1
JAXDCRXIQPQFLV-UHFFFAOYSA-N,CC1(C)CCN(c2ccc(C=O)cc2C(F)(F)F)C1,CC1(C)CCN(c2ccc(C=O)cc2C(F)(F)F)C1
DXKKYJSKQONWPR-XJKSGUPXSA-N,CC(C)(C)OC(=O)N[C@@]1(c2ccccc2F)CCO[C@H]1C=O,CC(C)(C)OC(=O)N[C@@]1(c2ccccc2F)CCO[C@H]1C=O
AIUUOZQMIGYDII-UHFFFAOYSA-N,O=CCc1cc(F)cc(F)c1F,O=CCc1cc(F)cc(F)c1F
CIKQKXYLCBRCAY-UHFFFAOYSA-N,CCC(NC(=O)COc1ccccc1C=O)c1ccccc1OC(F)F,CCC(NC(=O)COc1ccccc1C=O)c1ccccc1OC(F)F
HSDKFUBAWDOUBS-UHFFFAOYSA-N,COc1ccc(-c2ccc(O)c(C=O)c2)cc1F,COc1ccc(-c2ccc(O)c(C=O)c2)cc1F
BRYSVZROQXKUHE-UHFFFAOYSA-N,O=Cc1cc(OCCCCC(=O)O)ccc1[N+](=O)[O-],O=Cc1cc(OCCCCC(=O)O)ccc1[N+](=O)[O-]
RALRWPLNFSLAFQ-CQSZACIVSA-N,COCC[C@@](CC=O)(C(=O)OC)c1ccc(F)cc1,COCC[C@@](CC=O)(C(=O)OC)c1ccc(F)cc1
WIJARVFALYVUSW-UHFFFAOYSA-N,O=Cc1ccc(-c2ccc(O)cc2)c(F)c1,O=Cc1ccc(-c2ccc(O)cc2)c(F)c1
PSQPEPXFGBBWEJ-UHFFFAOYSA-N,CCCC1(C=O)SC(CC)C(c2cc(F)c(OC)c(OC)c2F)=NN1N(C)C,CCCC1(C=O)SC(CC)C(c2cc(F)c(OC)c(OC)c2F)=NN1N(C)C
FJGSVLPROOFMSW-UHFFFAOYSA-N,CC(=O)NCCC#Cc1ccc(F)cc1C=O,CC(=O)NCCC#Cc1ccc(F)cc1C=O
RIFZZWJHGZGMTH-UHFFFAOYSA-N,Cc1ccc(C(C)C=O)cc1C(F)(F)F,Cc1ccc(C(C)C=O)cc1C(F)(F)F
RFEBXOACIADDAU-BLHCBFLLSA-N,CCCCC/C=C/C=C/c1ccc(O)c(O)c1C=O,CCCCC/C=C/C=C/c1ccc(O)c(O)c1C=O
MTJRKNFDEWJONQ-UHFFFAOYSA-N,CC(C)(O)c1cc2nc(C3CCC(C=O)CC3)sc2cc1NC(=O)c1ccccc1C(C)(F)F,CC(C)(O)c1cc2nc(C3CCC(C=O)CC3)sc2cc1NC(=O)c1ccccc1C(C)(F)F
WERHYQURLQPXDR-UHFFFAOYSA-N,O=Cc1ccc(OCCCCCn2cnc3ccccc32)cc1,O=Cc1ccc(OCCCCCn2cnc3ccccc32)cc1
SUDMLTFATYCMJC-UHFFFAOYSA-N,O=Cc1ccc(F)cc1-c1cscc1Br,O=Cc1ccc(F)cc1-c1cscc1Br
OCWBTOKATJFGFP-UHFFFAOYSA-N,Cn1c(COc2cc(C(F)(F)F)ccn2)nnc1C1CCC(C=O)CC1,Cn1c(COc2cc(C(F)(F)F)ccn2)nnc1C1CCC(C=O)CC1
HTPMQCREKYXQGU-UHFFFAOYSA-N,COc1cccc(-c2c(C=O)cc3c4c(ccc(OC)c24)C=CC3=O)c1,COc1cccc(-c2c(C=O)cc3c4c(ccc(OC)c24)C=CC3=O)c1
COPMILBJICBDOE-MHLNXUHPSA-N,COC(=O)Cc1[nH]c2ccccc2c1CCN(Cc1ccccc1)[C@H]1C=CC[C@@H](C)[C@@H]1C=O,COC(=O)Cc1[nH]c2ccccc2c1CCN(Cc1ccccc1)[C@H]1C=CC[C@@H](C)[C@@H]1C=O
KBJUYJHOJLRYGD-UHFFFAOYSA-N,Cn1cnnc1-c1cc(F)ccc1-c1cccc(-c2nc3ccc(C=O)cc3s2)c1,Cn1cnnc1-c1cc(F)ccc1-c1cccc(-c2nc3ccc(C=O)cc3s2)c1
LHOHMKNRHLHACU-NXVVXOECSA-N,O=Cc1ccccc1/C=C\P(=O)(c1ccccc1)c1ccccc1,O=Cc1ccccc1/C=C\P(=O)(c1ccccc1)c1ccccc1
FCLJGBRQTJISPR-UHFFFAOYSA-N,O=Cc1ccccc1Oc1cc[n+]([O-])cc1,O=Cc1ccccc1Oc1cc[n+]([O-])cc1
SPOMMIQLONEYFA-OEMAIJDKSA-N,Cc1cc(C(F)(F)F)nn1C(C=O)c1nc(C2=NO[C@@H](c3ccccc3)C2)cs1,Cc1cc(C(F)(F)F)nn1C(C=O)c1nc(C2=NO[C@@H](c3ccccc3)C2)cs1
BWLUTZNXLFONMY-UHFFFAOYSA-N,NCC(=O)NCCNC(=O)NCC=O,NCC(=O)NCCNC(=O)NCC=O
LLMAYUAHSQIQEX-UHFFFAOYSA-N,Cc1cc(C(=O)NCc2ccc(C#N)cc2OCCNCC=O)ccc1F,Cc1cc(C(=O)NCc2ccc(C#N)cc2OCCNCC=O)ccc1F
MZFAHCIDFIIYTA-UHFFFAOYSA-N,COc1cc(C=O)c(C(C)=O)cc1C(F)(F)F,COc1cc(C=O)c(C(C)=O)cc1C(F)(F)F
MMWCYEXBJCHBAO-UHFFFAOYSA-N,O=Cc1cc(F)ccc1OCCCCCO,O=Cc1cc(F)ccc1OCCCCCO
QLPIZKKHQJMPRJ-VIFPVBQESA-N,CCC[C@@H](C=O)n1cccc1,CCC[C@@H](C=O)n1cccc1
IIECWERMUFMHTP-KNKQGSTJSA-N,Cc1ccc(S(=O)(=O)[C@@H]2[C@@H](c3ccc(F)cc3)[C@]2(C=O)NC(=O)OC(C)(C)C)cc1,Cc1ccc(S(=O)(=O)[C@@H]2[C@@H](c3ccc(F)cc3)[C@]2(C=O)NC(=O)OC(C)(C)C)cc1
PBLSHPPHTLXUMW-UHFFFAOYSA-N,C=COc1ccc(C=O)cc1,C=COc1ccc(C=O)cc1
MKNXEFLFSSONOR-UHFFFAOYSA-N,CC(C)C(C=O)C(C)(C)F,CC(C)C(C=O)C(C)(C)F
PPLUAGUWAQFFFU-JQWIXIFHSA-N,C[C@@H](C=O)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1,C[C@@H](C=O)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1
LUZYQRGHSIKATL-UHFFFAOYSA-N,O=Cc1ccc(F)c(-c2cccc3cnccc23)c1,O=Cc1ccc(F)c(-c2cccc3cnccc23)c1
QEZJJQNRMDUPAD-UHFFFAOYSA-N,CN(c1ccc(NC(=O)c2cc(F)c(O)c(C=O)c2)cc1)C12CC3CC(CC(C3)C1)C2,CN(c1ccc(NC(=O)c2cc(F)c(O)c(C=O)c2)cc1)C12CC3CC(CC(C3)C1)C2
LWUFBZXFJLMBNK-UHFFFAOYSA-N,Cc1ccc(NC(=O)COc2ccc(C=O)cc2F)c(Br)c1,Cc1ccc(NC(=O)COc2ccc(C=O)cc2F)c(Br)c1
UVPGDYDKQKVMOL-UHFFFAOYSA-N,O=CC(CBr)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=CC(CBr)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
BOHSBOQZPSYWDM-UHFFFAOYSA-N,O=Cc1cc(F)c(Cc2c(F)c(F)c(F)c(F)c2OF)c(F)c1F,O=Cc1cc(F)c(Cc2c(F)c(F)c(F)c(F)c2OF)c(F)c1F
QRZDFJPLMQPVSB-UHFFFAOYSA-N,NC(=O)NNCC=O,NC(=O)NNCC=O
IRMHOHDPAFACBX-UHFFFAOYSA-N,O=Cc1cccc(-c2cc(C(=O)O)ccc2F)c1,O=Cc1cccc(-c2cc(C(=O)O)ccc2F)c1
PDUMOEAOLWINBU-UHFFFAOYSA-N,O=CCc1ccc(C(=O)c2ccc(F)cc2)c(Br)c1,O=CCc1ccc(C(=O)c2ccc(F)cc2)c(Br)c1
NIZQLLXRTNLFRY-KRWDZBQOSA-N,O=C[C@H](CC(=O)O)NC(=O)CCCCCNC(=O)c1ccc(Nc2cnccn2)cc1,O=C[C@H](CC(=O)O)NC(=O)CCCCCNC(=O)c1ccc(Nc2cnccn2)cc1
XLQYNCZOPOWVPJ-UHFFFAOYSA-N,CC1(C)OB(c2cc(N)c(F)cc2C=O)OC1(C)C,CC1(C)OB(c2cc(N)c(F)cc2C=O)OC1(C)C
KWZSBSHPZJUIJP-UHFFFAOYSA-N,CC1(C)CCN(c2ccc(F)cc2C=O)CCS1,CC1(C)CCN(c2ccc(F)cc2C=O)CCS1
GQTCYHXGLVMUQR-DZGCQCFKSA-N,C[C@@H](C=O)[C@@H](COCc1ccccc1)NC(=O)OC(C)(C)C,C[C@@H](C=O)[C@@H](COCc1ccccc1)NC(=O)OC(C)(C)C
YAKMSXGRIBIKEO-UHFFFAOYSA-N,CC(C=O)N(Nc1c(F)cc(F)cc1Nc1cc(F)cc(F)c1)C(=O)OC(C)(C)C,CC(C=O)N(Nc1c(F)cc(F)cc1Nc1cc(F)cc(F)c1)C(=O)OC(C)(C)C
NUDKUWPRCLUBNO-UHFFFAOYSA-N,O=Cc1ccc(OCOCC2CC2)c(C(F)(F)F)c1,O=Cc1ccc(OCOCC2CC2)c(C(F)(F)F)c1
LQLRQFNANWTSPF-UHFFFAOYSA-N,CCn1nc(-c2ccc(C=O)c(C3CC3)c2)cc1-c1ccc(C(F)(F)F)nc1,CCn1nc(-c2ccc(C=O)c(C3CC3)c2)cc1-c1ccc(C(F)(F)F)nc1
WLOSCKMYFGMXML-UHFFFAOYSA-N,Cc1c(O)c(C=O)c(O)c2c1COC2=O,Cc1c(O)c(C=O)c(O)c2c1COC2=O
KURIAXUWQMISAI-UHFFFAOYSA-N,CCC(C)(O)CCCCCCCC=O,CCC(C)(O)CCCCCCCC=O
QOLNXXZXCCTECR-IBGZPJMESA-N,Cc1ccc(CN(C)CC[C@@H](C=O)N2CCN(c3ccc(O)cn3)CC2)cc1F,Cc1ccc(CN(C)CC[C@@H](C=O)N2CCN(c3ccc(O)cn3)CC2)cc1F
GSNHLSZINWSSON-UHFFFAOYSA-N,CC1CCC(Oc2cccc(F)c2C=O)CC1,CC1CCC(Oc2cccc(F)c2C=O)CC1
DJRROTYXZXJXEZ-UHFFFAOYSA-N,O=CC(O)(c1ccccc1)c1ccc(Oc2ccc(F)c(F)c2)cc1,O=CC(O)(c1ccccc1)c1ccc(Oc2ccc(F)c(F)c2)cc1
SZSNBKWESSADJV-UHFFFAOYSA-N,CCOC(=O)COc1ccc2ccccc2c1C=O,CCOC(=O)COc1ccc2ccccc2c1C=O
WQRIZTMCBRUKNM-UHFFFAOYSA-N,Nc1c(CC=O)sc2nc(-c3cccnc3)cc(C(F)F)c12,Nc1c(CC=O)sc2nc(-c3cccnc3)cc(C(F)F)c12
ZBZJFGFTJTVCBX-UHFFFAOYSA-N,O=Cc1ccc2c(c1Cl)C(c1c(F)cccc1F)=NCc1nncn1-2,O=Cc1ccc2c(c1Cl)C(c1c(F)cccc1F)=NCc1nncn1-2
CQJHXJXMZCEKEG-UHFFFAOYSA-N,COc1cccc(CCCCCCCC=O)c1OC,COc1cccc(CCCCCCCC=O)c1OC
PIJUKCOJKQTBOT-UHFFFAOYSA-N,CCn1cc(-c2cc(C=O)ccc2F)c(C)n1,CCn1cc(-c2cc(C=O)ccc2F)c(C)n1
XDOHXUWFRDZAHQ-UHFFFAOYSA-N,CN(C)C(=O)COc1ccc(C#N)c(-c2cc(C(C=O)c3ccccc3)ccc2Cl)c1F,CN(C)C(=O)COc1ccc(C#N)c(-c2cc(C(C=O)c3ccccc3)ccc2Cl)c1F
ZGEQNCPAUXRVCN-CGAIIQECSA-N,O=CCC1=NN2c3cc(F)ccc3OCC2[C@@]1(CCCN1CC(F)C1)c1ccccc1,O=CCC1=NN2c3cc(F)ccc3OCC2[C@@]1(CCCN1CC(F)C1)c1ccccc1
KWRMXIJBBZPKKL-UHFFFAOYSA-N,O=Cc1cccc(Cl)c1OCc1cncc(F)c1,O=Cc1cccc(Cl)c1OCc1cncc(F)c1
